0.0049013,0.363417
0.00383152,0.36316
0.00276171,0.3629
0.00169188,0.362637
0.000622028,0.362371
-0.000447827,0.362101
-0.00151768,0.361828
-0.00258751,0.361552
-0.00365733,0.361273
-0.00472711,0.36099
-0.00579685,0.360705
-0.00686653,0.360415
-0.00793615,0.360123
-0.00900571,0.359827
-0.0100752,0.359528
-0.0111446,0.359226
-0.0122138,0.35892
-0.013283,0.358612
-0.014352,0.358299
-0.0154209,0.357984
-0.0164897,0.357665
-0.0175583,0.357343
-0.0186268,0.357018
-0.019695,0.356689
-0.0207631,0.356357
-0.021831,0.356022
-0.0228987,0.355683
-0.0239662,0.355341
-0.0250334,0.354995
-0.0261005,0.354646
-0.0271672,0.354294
-0.0282337,0.353939
-0.0293,0.35358
-0.0303659,0.353218
-0.0314316,0.352852
-0.032497,0.352483
-0.033562,0.352111
-0.0346268,0.351735
-0.0356912,0.351356
-0.0367552,0.350973
-0.0378189,0.350587
-0.0388822,0.350198
-0.0399452,0.349805
-0.0410077,0.349408
-0.0420699,0.349009
-0.0431316,0.348606
-0.044193,0.348199
-0.0452538,0.347789
-0.0463143,0.347376
-0.0473742,0.346959
-0.0484337,0.346538
-0.0494928,0.346115
-0.0505513,0.345687
-0.0516093,0.345257
-0.0526668,0.344823
-0.0537238,0.344385
-0.0547802,0.343944
-0.0558361,0.343499
-0.0568914,0.343051
-0.0579461,0.3426
-0.0590003,0.342144
-0.0600538,0.341686
-0.0611067,0.341224
-0.062159,0.340758
-0.0632107,0.340289
-0.0642617,0.339817
-0.065312,0.339341
-0.0663617,0.338861
-0.0674106,0.338378
-0.0684589,0.337891
-0.0695064,0.337401
-0.0705533,0.336907
-0.0715993,0.33641
-0.0726447,0.335909
-0.0736892,0.335405
-0.074733,0.334897
-0.075776,0.334385
-0.0768182,0.33387
-0.0778596,0.333352
-0.0789001,0.33283
-0.0799398,0.332304
-0.0809786,0.331775
-0.0820166,0.331242
-0.0830537,0.330706
-0.0840898,0.330166
-0.0851251,0.329622
-0.0861594,0.329075
-0.0871928,0.328524
-0.0882253,0.32797
-0.0892568,0.327412
-0.0902873,0.32685
-0.0913168,0.326285
-0.0923453,0.325717
-0.0933727,0.325144
-0.0943992,0.324568
-0.0954246,0.323989
-0.0964489,0.323406
-0.0974722,0.322819
-0.0984943,0.322229
-0.0995154,0.321635
-0.100535,0.321037
-0.101554,0.320436
-0.102572,0.319831
-0.103588,0.319223
-0.104604,0.31861
-0.105618,0.317995
-0.106631,0.317375
-0.107642,0.316752
-0.108653,0.316126
-0.109662,0.315495
-0.11067,0.314861
-0.111676,0.314224
-0.112682,0.313583
-0.113686,0.312938
-0.114689,0.312289
-0.11569,0.311637
-0.11669,0.310981
-0.117689,0.310322
-0.118686,0.309659
-0.119682,0.308992
-0.120676,0.308321
-0.121669,0.307647
-0.122661,0.306969
-0.123651,0.306288
-0.124639,0.305603
-0.125627,0.304914
-0.126612,0.304222
-0.127596,0.303526
-0.128579,0.302826
-0.12956,0.302122
-0.130539,0.301415
