# step time x y
33220 66.44 10.0114 11.6137
33230 66.46 10.0097 11.5824
33240 66.48 10.007 11.5527
33250 66.5 9.99721 11.5308
33260 66.52 9.96703 11.5292
33270 66.54 9.91272 11.5493
33280 66.56 9.8473 11.5786
33290 66.58 9.77979 11.6095
33300 66.6 9.71268 11.6405
33310 66.62 9.64624 11.6714
33320 66.64 9.58027 11.7022
33330 66.66 9.51454 11.7331
33340 66.68 9.44881 11.7642
33350 66.7 9.38291 11.7955
33360 66.72 9.31666 11.8271
33370 66.74 9.24987 11.859
33380 66.76 9.18233 11.8911
33390 66.78 9.11392 11.9234
33400 66.8 9.04682 11.9557
33410 66.82 9.00176 11.9863
33420 66.84 9.02804 12.0115
33430 66.86 9.09657 12.0341
33440 66.88 9.17043 12.0567
33450 66.9 9.24376 12.0797
33460 66.92 9.31638 12.1032
33470 66.94 9.38854 12.127
33480 66.96 9.46041 12.1514
33490 66.98 9.53208 12.1762
33500 67 9.60357 12.2014
33510 67.02 9.67491 12.227
33520 67.04 9.74608 12.2529
33530 67.06 9.81708 12.279
33540 67.08 9.8879 12.3052
33550 67.1 9.95852 12.3313
33560 67.12 10.029 12.3573
33570 67.14 10.0992 12.3831
33580 67.16 10.1694 12.4087
33590 67.18 10.2395 12.4341
33600 67.2 10.3096 12.4593
33610 67.22 10.38 12.4843
33620 67.24 10.4507 12.5091
33630 67.26 10.5221 12.5337
33640 67.28 10.5942 12.5582
33650 67.3 10.6676 12.5827
33660 67.32 10.7425 12.6073
33670 67.34 10.8191 12.632
33680 67.36 10.8975 12.6572
33690 67.38 10.9778 12.6828
33700 67.4 11.0592 12.7089
33710 67.42 11.1402 12.7347
33720 67.44 11.2173 12.7578
33730 67.46 11.2841 12.7738
33740 67.48 11.3362 12.7793
33750 67.5 11.3764 12.7761
33760 67.52 11.411 12.7687
33770 67.54 11.4441 12.7601
33780 67.56 11.4773 12.7516
33790 67.58 11.5113 12.7433
33800 67.6 11.5462 12.7353
33810 67.62 11.5819 12.7277
33820 67.64 11.6183 12.7202
33830 67.66 11.6555 12.7128
33840 67.68 11.6932 12.7054
33850 67.7 11.7315 12.6979
33860 67.72 11.7703 12.6903
33870 67.74 11.8094 12.6826
33880 67.76 11.8489 12.6746
33890 67.78 11.8888 12.6664
33900 67.8 11.929 12.6579
33910 67.82 11.9695 12.649
33920 67.84 12.0103 12.6398
33930 67.86 12.0514 12.6301
33940 67.88 12.0929 12.6199
33950 67.9 12.1349 12.6091
33960 67.92 12.1773 12.5977
33970 67.94 12.22 12.5859
33980 67.96 12.2621 12.5746
33990 67.98 12.3009 12.5671
34000 68 12.3306 12.57
34010 68.02 12.3453 12.5897
34020 68.04 12.3474 12.623
34030 68.06 12.3437 12.6625
34040 68.08 12.3384 12.7035
34050 68.1 12.3345 12.7441
34060 68.12 12.3383 12.7824
34070 68.14 12.362 12.8152
34080 68.16 12.4127 12.8406
34090 68.18 12.4801 12.8613
34100 68.2 12.5533 12.8802
34110 68.22 12.6277 12.8985
34120 68.24 12.7022 12.9166
34130 68.26 12.7769 12.9344
34140 68.28 12.8519 12.9521
34150 68.3 12.9275 12.9695
34160 68.32 13.0039 12.9866
34170 68.34 13.0814 13.0035
34180 68.36 13.16 13.0201
34190 68.38 13.2394 13.0363
34200 68.4 13.3185 13.0515
34210 68.42 13.3944 13.0645
34220 68.44 13.462 13.0728
34230 68.46 13.5166 13.0736
34240 68.48 13.5588 13.0673
34250 68.5 13.5939 13.0571
34260 68.52 13.6259 13.0465
34270 68.54 13.6564 13.0379
34280 68.56 13.6853 13.0331
34290 68.58 13.7123 13.033
34300 68.6 13.737 13.0377
34310 68.62 13.7597 13.0465
34320 68.64 13.7809 13.0582
34330 68.66 13.8009 13.0716
34340 68.68 13.8202 13.0857
34350 68.7 13.8393 13.1
34360 68.72 13.8588 13.1138
34370 68.74 13.8796 13.1271
34380 68.76 13.9024 13.1396
34390 68.78 13.9276 13.1515
34400 68.8 13.9552 13.163
34410 68.82 13.9848 13.174
34420 68.84 14.0173 13.1849
34430 68.86 14.0559 13.1967
34440 68.88 14.1042 13.2107
34450 68.9 14.1632 13.2281
34460 68.92 14.2301 13.2494
34470 68.94 14.3009 13.2747
34480 68.96 14.3731 13.3027
34490 68.98 14.4455 13.3319
34500 69 14.5176 13.3609
34510 69.02 14.5888 13.3891
34520 69.04 14.6593 13.4161
34530 69.06 14.7291 13.4421
34540 69.08 14.7985 13.4671
34550 69.1 14.8677 13.4912
34560 69.12 14.9368 13.5144
34570 69.14 15.0056 13.5373
34580 69.16 15.0727 13.5617
34590 69.18 15.135 13.593
34600 69.2 15.1887 13.6391
34610 69.22 15.2344 13.7019
34620 69.24 15.2763 13.7746
34630 69.26 15.3173 13.8506
34640 69.28 15.3584 13.9267
34650 69.3 15.3997 14.0023
34660 69.32 15.4413 14.0773
34670 69.34 15.4834 14.152
34680 69.36 15.5261 14.2269
34690 69.38 15.569 14.3017
34700 69.4 15.6097 14.3736
34710 69.42 15.6373 14.4301
34720 69.44 15.6369 14.4533
34730 69.46 15.6177 14.4542
34740 69.48 15.5939 14.4496
34750 69.5 15.5694 14.4448
34760 69.52 15.5449 14.4407
34770 69.54 15.5201 14.4372
34780 69.56 15.4947 14.4342
34790 69.58 15.4688 14.4315
34800 69.6 15.4437 14.4293
34810 69.62 15.426 14.4287
34820 69.64 15.4337 14.4326
34830 69.66 15.4776 14.4432
34840 69.68 15.5405 14.4574
34850 69.7 15.6078 14.4728
34860 69.72 15.6751 14.4882
34870 69.74 15.7416 14.5035
34880 69.76 15.8075 14.5184
34890 69.78 15.8729 14.5331
34900 69.8 15.9376 14.5478
34910 69.82 16.0014 14.5635
34920 69.84 16.0636 14.5821
34930 69.86 16.1235 14.6067
34940 69.88 16.1809 14.6402
34950 69.9 16.2362 14.6824
34960 69.92 16.2903 14.7306
34970 69.94 16.3437 14.7814
34980 69.96 16.3965 14.833
34990 69.98 16.4488 14.8843
35000 70 16.5006 14.935
35010 70.02 16.5517 14.9849
35020 70.04 16.6023 15.0341
35030 70.06 16.6523 15.0827
35040 70.08 16.7019 15.1308
35050 70.1 16.7511 15.1785
35060 70.12 16.8 15.2258
35070 70.14 16.8485 15.2729
35080 70.16 16.8968 15.3196
35090 70.18 16.945 15.3662
35100 70.2 16.993 15.4127
35110 70.22 17.0409 15.459
35120 70.24 17.0887 15.5052
35130 70.26 17.1365 15.5514
35140 70.28 17.1842 15.5974
35150 70.3 17.232 15.6435
35160 70.32 17.2798 15.6894
35170 70.34 17.3276 15.7354
35180 70.36 17.3756 15.7813
35190 70.38 17.4237 15.8272
35200 70.4 17.4719 15.873
35210 70.42 17.5203 15.9188
35220 70.44 17.5689 15.9645
35230 70.46 17.6177 16.0101
35240 70.48 17.6668 16.0556
35250 70.5 17.7161 16.1009
35260 70.52 17.7656 16.1461
35270 70.54 17.8154 16.1911
35280 70.56 17.8654 16.2358
35290 70.58 17.9156 16.2802
35300 70.6 17.9659 16.3244
35310 70.62 18.0165 16.3683
35320 70.64 18.0671 16.4118
35330 70.66 18.1179 16.455
35340 70.68 18.1686 16.4979
35350 70.7 18.2194 16.5405
35360 70.72 18.2702 16.5827
35370 70.74 18.321 16.6247
35380 70.76 18.3717 16.6664
35390 70.78 18.4224 16.7079
35400 70.8 18.473 16.7492
35410 70.82 18.5237 16.7903
35420 70.84 18.5743 16.8313
35430 70.86 18.6251 16.8723
35440 70.88 18.6759 16.9131
35450 70.9 18.7269 16.954
35460 70.92 18.7781 16.9948
35470 70.94 18.8297 17.0358
35480 70.96 18.8817 17.0768
35490 70.98 18.9343 17.118
35500 71 18.9878 17.1593
35510 71.02 19.0421 17.201
35520 71.04 19.0968 17.2427
35530 71.06 19.1491 17.2837
35540 71.08 19.1898 17.3208
35550 71.1 19.2045 17.3488
35560 71.12 19.1941 17.3676
35570 71.14 19.1732 17.3824
35580 71.16 19.1503 17.3965
35590 71.18 19.1277 17.4108
35600 71.2 19.1059 17.4256
35610 71.22 19.0849 17.4409
35620 71.24 19.0645 17.4568
35630 71.26 19.0447 17.4733
35640 71.28 19.0251 17.4907
35650 71.3 19.0057 17.509
35660 71.32 18.9862 17.5283
35670 71.34 18.9672 17.5476
35680 71.36 18.9528 17.5614
35690 71.38 18.9564 17.5516
35700 71.4 18.9868 17.5076
35710 71.42 19.03 17.4485
35720 71.44 19.0754 17.3871
35730 71.46 19.1206 17.3261
35740 71.48 19.1655 17.266
35750 71.5 19.21 17.2067
35760 71.52 19.2544 17.148
35770 71.54 19.2988 17.0898
35780 71.56 19.3434 17.0322
35790 71.58 19.3881 16.9752
35800 71.6 19.433 16.9188
35810 71.62 19.4781 16.863
35820 71.64 19.5235 16.808
35830 71.66 19.569 16.7538
35840 71.68 19.6147 16.7003
35850 71.7 19.6606 16.6477
35860 71.72 19.7065 16.596
35870 71.74 19.7525 16.5451
35880 71.76 19.7984 16.4952
35890 71.78 19.8443 16.4461
35900 71.8 19.8902 16.3978
35910 71.82 19.9359 16.3504
35920 71.84 19.9815 16.3038
35930 71.86 20.0269 16.2579
35940 71.88 20.0723 16.2128
35950 71.9 20.1177 16.1684
35960 71.92 20.1632 16.1247
35970 71.94 20.2089 16.0817
35980 71.96 20.2548 16.0394
35990 71.98 20.3012 15.998
36000 72 20.348 15.9575
36010 72.02 20.3952 15.9178
36020 72.04 20.4428 15.8789
36030 72.06 20.4904 15.8404
36040 72.08 20.5379 15.8018
36050 72.1 20.5851 15.7626
36060 72.12 20.632 15.7227
36070 72.14 20.6788 15.6821
36080 72.16 20.7256 15.6413
36090 72.18 20.7725 15.6009
36100 72.2 20.8196 15.5613
36110 72.22 20.8667 15.5227
36120 72.24 20.914 15.4849
36130 72.26 20.9615 15.448
36140 72.28 21.0093 15.4119
36150 72.3 21.0575 15.3765
36160 72.32 21.1064 15.3417
36170 72.34 21.156 15.3076
36180 72.36 21.2064 15.2739
36190 72.38 21.2575 15.2407
36200 72.4 21.309 15.2075
36210 72.42 21.3599 15.1731
36220 72.44 21.4071 15.1346
36230 72.46 21.445 15.0869
36240 72.48 21.4701 15.0275
36250 72.5 21.4843 14.9692
36260 72.52 21.4903 14.9476
36270 72.54 21.4889 14.9696
36280 72.56 21.483 15.0033
36290 72.58 21.4739 15.0357
36300 72.6 21.4626 15.0655
36310 72.62 21.4503 15.0935
36320 72.64 21.4378 15.1209
36330 72.66 21.4257 15.148
36340 72.68 21.4143 15.1752
36350 72.7 21.4038 15.2026
36360 72.72 21.3941 15.2302
36370 72.74 21.3854 15.2579
36380 72.76 21.3774 15.2856
36390 72.78 21.3701 15.3134
36400 72.8 21.3634 15.341
36410 72.82 21.3572 15.3686
36420 72.84 21.3515 15.3959
36430 72.86 21.3461 15.4231
36440 72.88 21.341 15.4501
36450 72.9 21.3362 15.4769
36460 72.92 21.3315 15.5034
36470 72.94 21.3269 15.5297
36480 72.96 21.3224 15.5558
36490 72.98 21.318 15.5817
36500 73 21.3137 15.6073
36510 73.02 21.3093 15.6327
36520 73.04 21.305 15.658
36530 73.06 21.3006 15.683
36540 73.08 21.2962 15.7079
36550 73.1 21.2918 15.7327
36560 73.12 21.2874 15.7574
36570 73.14 21.2829 15.7819
36580 73.16 21.2784 15.8063
36590 73.18 21.2738 15.8305
36600 73.2 21.2691 15.8545
36610 73.22 21.2643 15.8783
36620 73.24 21.2593 15.9016
36630 73.26 21.2542 15.9245
36640 73.28 21.2488 15.9469
36650 73.3 21.2431 15.9685
36660 73.32 21.2373 15.9893
36670 73.34 21.2312 16.0092
36680 73.36 21.225 16.0284
36690 73.38 21.2187 16.0473
36700 73.4 21.2126 16.0674
36710 73.42 21.2065 16.0906
36720 73.44 21.2003 16.1198
36730 73.46 21.1933 16.1562
36740 73.48 21.1852 16.1988
36750 73.5 21.1763 16.245
36760 73.52 21.1669 16.2924
36770 73.54 21.1576 16.3399
36780 73.56 21.1484 16.387
36790 73.58 21.1395 16.4336
36800 73.6 21.1307 16.4797
36810 73.62 21.122 16.5256
36820 73.64 21.1134 16.5713
36830 73.66 21.1046 16.6171
36840 73.68 21.0957 16.6631
36850 73.7 21.0866 16.7095
36860 73.72 21.0776 16.7556
36870 73.74 21.0703 16.7978
36880 73.76 21.0688 16.8255
36890 73.78 21.0771 16.8261
36900 73.8 21.0917 16.8069
36910 73.82 21.1041 16.7898
36920 73.84 21.1056 16.7967
36930 73.86 21.0948 16.8313
36940 73.88 21.0785 16.8788
36950 73.9 21.061 16.9296
36960 73.92 21.0435 16.981
36970 73.94 21.0263 17.0326
36980 73.96 21.0092 17.0845
36990 73.98 20.992 17.1369
37000 74 20.9746 17.1899
37010 74.02 20.957 17.2437
37020 74.04 20.9396 17.2984
37030 74.06 20.9232 17.3545
37040 74.08 20.9093 17.4128
37050 74.1 20.899 17.4743
37060 74.12 20.8927 17.5399
37070 74.14 20.8895 17.6088
37080 74.16 20.8882 17.6799
37090 74.18 20.8878 17.7516
37100 74.2 20.8879 17.8228
37110 74.22 20.8886 17.8926
37120 74.24 20.8899 17.9602
37130 74.26 20.8923 18.0252
37140 74.28 20.8957 18.0872
37150 74.3 20.9004 18.1463
37160 74.32 20.9064 18.2029
37170 74.34 20.9135 18.2577
37180 74.36 20.9215 18.3113
37190 74.38 20.9302 18.3642
37200 74.4 20.9396 18.417
37210 74.42 20.9493 18.47
37220 74.44 20.9594 18.5233
37230 74.46 20.9699 18.5771
37240 74.48 20.9806 18.6314
37250 74.5 20.9918 18.6862
37260 74.52 21.0033 18.7414
37270 74.54 21.0144 18.7974
37280 74.56 21.023 18.8555
37290 74.58 21.0249 18.9186
37300 74.6 21.0164 18.9906
37310 74.62 20.9984 19.0718
37320 74.64 20.9752 19.1589
37330 74.66 20.9501 19.2483
37340 74.68 20.9243 19.3385
37350 74.7 20.8984 19.4285
37360 74.72 20.8724 19.5182
37370 74.74 20.8465 19.607
37380 74.76 20.8215 19.6938
37390 74.78 20.7983 19.7771
37400 74.8 20.7785 19.8546
37410 74.82 20.7625 19.9253
37420 74.84 20.75 19.9896
37430 74.86 20.7396 20.0495
37440 74.88 20.73 20.1068
37450 74.9 20.7204 20.1631
37460 74.92 20.7106 20.2193
37470 74.94 20.7006 20.276
37480 74.96 20.6905 20.3336
37490 74.98 20.6803 20.3923
37500 75 20.67 20.4519
37510 75.02 20.6592 20.5124
37520 75.04 20.6478 20.5732
37530 75.06 20.6355 20.6342
37540 75.08 20.6224 20.6951
37550 75.1 20.6086 20.7557
37560 75.12 20.594 20.816
37570 75.14 20.5789 20.876
37580 75.16 20.5633 20.9357
37590 75.18 20.5473 20.9954
37600 75.2 20.531 21.055
37610 75.22 20.5144 21.1147
37620 75.24 20.4976 21.1746
37630 75.26 20.4805 21.2348
37640 75.28 20.4631 21.2955
37650 75.3 20.4453 21.3568
37660 75.32 20.4272 21.4187
37670 75.34 20.4087 21.4814
37680 75.36 20.3897 21.5449
37690 75.38 20.3704 21.6091
37700 75.4 20.3509 21.6737
37710 75.42 20.3315 21.738
37720 75.44 20.3132 21.8004
37730 75.46 20.2973 21.8584
37740 75.48 20.2853 21.9088
37750 75.5 20.2778 21.9502
37760 75.52 20.274 21.984
37770 75.54 20.2724 22.0133
37780 75.56 20.2715 22.0408
37790 75.58 20.2708 22.0679
37800 75.6 20.2698 22.0953
37810 75.62 20.2683 22.1235
37820 75.64 20.2665 22.1524
37830 75.66 20.2643 22.182
37840 75.68 20.2616 22.2123
37850 75.7 20.2586 22.2432
37860 75.72 20.2553 22.2745
37870 75.74 20.2517 22.3063
37880 75.76 20.2479 22.3385
37890 75.78 20.2438 22.3709
37900 75.8 20.2395 22.4035
37910 75.82 20.2351 22.4363
37920 75.84 20.2304 22.4693
37930 75.86 20.2257 22.5023
37940 75.88 20.2208 22.5355
37950 75.9 20.2157 22.5686
37960 75.92 20.2106 22.6018
37970 75.94 20.2053 22.635
37980 75.96 20.1999 22.6683
37990 75.98 20.1944 22.7015
38000 76 20.1888 22.7347
38010 76.02 20.183 22.7679
38020 76.04 20.1771 22.8011
38030 76.06 20.1711 22.8343
38040 76.08 20.1648 22.8675
38050 76.1 20.1583 22.9007
38060 76.12 20.1516 22.9339
38070 76.14 20.1447 22.9671
38080 76.16 20.1374 23.0002
38090 76.18 20.1298 23.0334
38100 76.2 20.1218 23.0665
38110 76.22 20.1134 23.0996
38120 76.24 20.1046 23.1326
38130 76.26 20.0951 23.1655
38140 76.28 20.0849 23.1984
38150 76.3 20.0738 23.2312
38160 76.32 20.0617 23.2639
38170 76.34 20.0493 23.2965
38180 76.36 20.0386 23.3294
38190 76.38 20.036 23.3633
38200 76.4 20.052 23.4
38210 76.42 20.0905 23.4405
38220 76.44 20.1422 23.4837
38230 76.46 20.1983 23.5279
38240 76.48 20.2547 23.5723
38250 76.5 20.3105 23.6167
38260 76.52 20.3655 23.6612
38270 76.54 20.42 23.7059
38280 76.56 20.474 23.751
38290 76.58 20.5278 23.7967
38300 76.6 20.5816 23.8432
38310 76.62 20.6355 23.8904
38320 76.64 20.6891 23.9377
38330 76.66 20.7418 23.9828
38340 76.68 20.7914 24.0194
38350 76.7 20.8358 24.0384
38360 76.72 20.8753 24.0385
38370 76.74 20.9122 24.0282
38380 76.76 20.9485 24.0146
38390 76.78 20.9846 24.0009
38400 76.8 21.0207 23.9881
38410 76.82 21.0568 23.9762
38420 76.84 21.0929 23.9651
38430 76.86 21.1289 23.9546
38440 76.88 21.1649 23.9447
38450 76.9 21.2008 23.9352
38460 76.92 21.2366 23.926
38470 76.94 21.2723 23.917
38480 76.96 21.308 23.9083
38490 76.98 21.3435 23.8998
38500 77 21.3789 23.8914
38510 77.02 21.4141 23.8831
38520 77.04 21.4492 23.8749
38530 77.06 21.484 23.8668
38540 77.08 21.5187 23.8587
38550 77.1 21.5532 23.8505
38560 77.12 21.5874 23.8423
38570 77.14 21.6214 23.8339
38580 77.16 21.6552 23.8254
38590 77.18 21.6887 23.8167
38600 77.2 21.7218 23.8077
38610 77.22 21.7548 23.7984
38620 77.24 21.7874 23.7887
38630 77.26 21.8197 23.7786
38640 77.28 21.8517 23.7679
38650 77.3 21.8835 23.7566
38660 77.32 21.9149 23.7446
38670 77.34 21.9461 23.7318
38680 77.36 21.977 23.718
38690 77.38 22.0076 23.7033
38700 77.4 22.0379 23.6879
38710 77.42 22.068 23.6723
38720 77.44 22.0978 23.6579
38730 77.46 22.1277 23.6474
38740 77.48 22.1584 23.6437
38750 77.5 22.1906 23.6488
38760 77.52 22.2245 23.6612
38770 77.54 22.2598 23.6776
38780 77.56 22.2958 23.6952
38790 77.58 22.332 23.7123
38800 77.6 22.3679 23.7285
38810 77.62 22.4034 23.7436
38820 77.64 22.4382 23.7581
38830 77.66 22.4722 23.7719
38840 77.68 22.5053 23.7854
38850 77.7 22.5376 23.7988
38860 77.72 22.5691 23.8122
38870 77.74 22.5999 23.8256
38880 77.76 22.6302 23.8393
38890 77.78 22.6601 23.8532
38900 77.8 22.6892 23.8671
38910 77.82 22.7156 23.8801
38920 77.84 22.733 23.8896
38930 77.86 22.7304 23.8911
38940 77.88 22.7049 23.883
38950 77.9 22.6666 23.8698
38960 77.92 22.6239 23.8561
38970 77.94 22.5803 23.8441
38980 77.96 22.5367 23.8352
38990 77.98 22.4934 23.83
39000 78 22.4507 23.8282
39010 78.02 22.4086 23.829
39020 78.04 22.3673 23.8312
39030 78.06 22.327 23.8335
39040 78.08 22.2883 23.8339
39050 78.1 22.2539 23.8271
39060 78.12 22.227 23.8045
39070 78.14 22.2074 23.7668
39080 78.16 22.1909 23.7381
39090 78.18 22.1765 23.7509
39100 78.2 22.1644 23.7941
39110 78.22 22.1536 23.8421
39120 78.24 22.1433 23.8861
39130 78.26 22.1332 23.925
39140 78.28 22.123 23.9599
39150 78.3 22.1128 23.9925
39160 78.32 22.1026 24.0242
39170 78.34 22.0924 24.0557
39180 78.36 22.0824 24.0876
39190 78.38 22.0726 24.1201
39200 78.4 22.0631 24.1532
39210 78.42 22.0538 24.187
39220 78.44 22.0447 24.2214
39230 78.46 22.0358 24.2564
39240 78.48 22.0273 24.2919
39250 78.5 22.0189 24.3281
39260 78.52 22.0107 24.3649
39270 78.54 22.0028 24.4025
39280 78.56 21.9951 24.4407
39290 78.58 21.9876 24.4796
39300 78.6 21.9802 24.5194
39310 78.62 21.9731 24.5599
39320 78.64 21.9661 24.6013
39330 78.66 21.9593 24.6436
39340 78.68 21.9527 24.6869
39350 78.7 21.9462 24.731
39360 78.72 21.9398 24.7761
39370 78.74 21.9336 24.8222
39380 78.76 21.9275 24.8692
39390 78.78 21.9215 24.9169
39400 78.8 21.9156 24.9651
39410 78.82 21.9097 0.0125626
39420 78.84 21.9036 0.0564072
39430 78.86 21.8971 0.0904172
39440 78.88 21.8897 0.107443
39450 78.9 21.8817 0.107459
39460 78.92 21.8733 0.0976926
39470 78.94 21.865 0.0845121
39480 78.96 21.857 0.0709531
39490 78.98 21.8493 0.0580862
39500 79 21.842 0.0461772
39510 79.02 21.8352 0.0352036
39520 79.04 21.8289 0.0250503
39530 79.06 21.8233 0.0155767
39540 79.08 21.8183 0.00663394
39550 79.1 21.8141 24.9981
39560 79.12 21.8107 24.9897
39570 79.14 21.808 24.9813
39580 79.16 21.8059 24.9727
39590 79.18 21.8039 24.9638
39600 79.2 21.8011 24.9554
39610 79.22 21.7959 24.951
39620 79.24 21.7853 24.958
39630 79.26 21.7654 24.9812
39640 79.28 21.7347 0.0127494
39650 79.3 21.6944 0.0411802
39660 79.32 21.6475 0.0628333
39670 79.34 21.5975 0.0794323
39680 79.36 21.5466 0.0934285
39690 79.38 21.496 0.10641
39700 79.4 21.4461 0.11922
39710 79.42 21.397 0.132288
39720 79.44 21.3486 0.145843
39730 79.46 21.301 0.160008
39740 79.48 21.2539 0.174854
39750 79.5 21.2074 0.190418
39760 79.52 21.1614 0.206721
39770 79.54 21.1158 0.223778
39780 79.56 21.0705 0.2416
39790 79.58 21.0255 0.260203
39800 79.6 20.9808 0.279605
39810 79.62 20.9363 0.299834
39820 79.64 20.892 0.320917
39830 79.66 20.8479 0.342885
39840 79.68 20.8038 0.365748
39850 79.7 20.7599 0.389491
39860 79.72 20.716 0.414082
39870 79.74 20.6721 0.439498
39880 79.76 20.6281 0.465726
39890 79.78 20.584 0.492769
39900 79.8 20.5396 0.52064
39910 79.82 20.495 0.549368
39920 79.84 20.4499 0.578988
39930 79.86 20.4042 0.609538
39940 79.88 20.358 0.641021
39950 79.9 20.3113 0.673329
39960 79.92 20.2643 0.706059
39970 79.94 20.2181 0.738102
39980 79.96 20.1749 0.766983
39990 79.98 20.1386 0.788683
40000 80 20.1124 0.800065
40010 80.02 20.0952 0.802348
40020 80.04 20.083 0.799572
40030 80.06 20.0725 0.794946
40040 80.08 20.0619 0.790031
40050 80.1 20.0507 0.785381
40060 80.12 20.0386 0.781094
40070 80.14 20.0254 0.777078
40080 80.16 20.0112 0.773167
40090 80.18 19.9959 0.769174
40100 80.2 19.9797 0.764929
40110 80.22 19.9624 0.760365
40120 80.24 19.9445 0.755745
40130 80.26 19.9273 0.752322
40140 80.28 19.9139 0.753724
40150 80.3 19.9106 0.766673
40160 80.32 19.9213 0.795457
40170 80.34 19.942 0.835707
40180 80.36 19.9668 0.880665
40190 80.38 19.9924 0.92667
40200 80.4 20.0176 0.972434
40210 80.42 20.0423 1.01764
40220 80.44 20.0665 1.0623
40230 80.46 20.0903 1.10653
40240 80.48 20.114 1.15045
40250 80.5 20.1378 1.19418
40260 80.52 20.1621 1.23783
40270 80.54 20.1871 1.28146
40280 80.56 20.2118 1.32511
40290 80.58 20.2293 1.36917
40300 80.6 20.2152 1.4162
40310 80.62 20.1564 1.46949
40320 80.64 20.079 1.52642
40330 80.66 19.999 1.58425
40340 80.68 19.9194 1.64232
40350 80.7 19.8407 1.70066
40360 80.72 19.7625 1.75944
40370 80.74 19.6846 1.81883
40380 80.76 19.607 1.87896
40390 80.78 19.5297 1.93983
40400 80.8 19.4525 2.00123
40410 80.82 19.3753 2.06256
40420 80.84 19.2976 2.12249
40430 80.86 19.2187 2.1789
40440 80.88 19.1372 2.22947
40450 80.9 19.0523 2.27316
40460 80.92 18.9641 2.31106
40470 80.94 18.8737 2.34542
40480 80.96 18.7822 2.3782
40490 80.98 18.6902 2.41067
40500 81 18.5983 2.44317
40510 81.02 18.5136 2.46761
40520 81.04 18.4775 2.42838
40530 81.06 18.485 2.32855
40540 81.08 18.482 2.24438
40550 81.1 18.4249 2.22484
40560 81.12 18.3433 2.23015
40570 81.14 18.2602 2.23766
40580 81.16 18.1774 2.24572
40590 81.18 18.0948 2.25443
40600 81.2 18.0122 2.26382
40610 81.22 17.9294 2.27388
40620 81.24 17.8463 2.28457
40630 81.26 17.763 2.29586
40640 81.28 17.6794 2.3077
40650 81.3 17.5953 2.3201
40660 81.32 17.5108 2.3331
40670 81.34 17.4256 2.34683
40680 81.36 17.3397 2.36142
40690 81.38 17.2531 2.3768
40700 81.4 17.1666 2.39191
40710 81.42 17.0822 2.4022
40720 81.44 17.0037 2.39707
40730 81.46 16.9315 2.36986
40740 81.48 16.8616 2.32913
40750 81.5 16.7916 2.28462
40760 81.52 16.7212 2.24005
40770 81.54 16.6501 2.19608
40780 81.56 16.5784 2.1525
40790 81.58 16.5057 2.10901
40800 81.6 16.432 2.06532
40810 81.62 16.3573 2.02133
40820 81.64 16.2819 1.97753
40830 81.66 16.209 1.93759
40840 81.68 16.1512 1.91711
40850 81.7 16.1249 1.93628
40860 81.72 16.1174 1.97945
40870 81.74 16.1139 2.02795
40880 81.76 16.1105 2.07671
40890 81.78 16.1064 2.1248
40900 81.8 16.1014 2.17207
40910 81.82 16.0958 2.2186
40920 81.84 16.0894 2.26457
40930 81.86 16.0823 2.31031
40940 81.88 16.0742 2.35645
40950 81.9 16.0648 2.40415
40960 81.92 16.0535 2.45526
40970 81.94 16.0395 2.51201
40980 81.96 16.0228 2.57579
40990 81.98 16.0041 2.6456
41000 82 15.9856 2.71777
41010 82.02 15.9702 2.78687
41020 82.04 15.9605 2.84791
41030 82.06 15.9571 2.89957
41040 82.08 15.9579 2.94469
41050 82.1 15.9607 2.98699
41060 82.12 15.964 3.02876
41070 82.14 15.9675 3.07059
41080 82.16 15.972 3.1108
41090 82.18 15.9802 3.1432
41100 82.2 15.9962 3.15743
41110 82.22 16.0198 3.15132
41120 82.24 16.0477 3.13501
41130 82.26 16.0779 3.11843
41140 82.28 16.1107 3.10708
41150 82.3 16.1467 3.10241
41160 82.32 16.1852 3.10258
41170 82.34 16.2253 3.1049
41180 82.36 16.2656 3.10757
41190 82.38 16.3057 3.10986
41200 82.4 16.3451 3.11164
41210 82.42 16.3838 3.11308
41220 82.44 16.4217 3.1144
41230 82.46 16.4589 3.11583
41240 82.48 16.4955 3.11754
41250 82.5 16.5314 3.11968
41260 82.52 16.5667 3.12235
41270 82.54 16.6016 3.12563
41280 82.56 16.6359 3.12958
41290 82.58 16.6698 3.13422
41300 82.6 16.7032 3.13957
41310 82.62 16.7362 3.14564
41320 82.64 16.7689 3.15243
41330 82.66 16.8011 3.15992
41340 82.68 16.833 3.16808
41350 82.7 16.8645 3.17685
41360 82.72 16.8958 3.18618
41370 82.74 16.9267 3.19597
41380 82.76 16.9576 3.20609
41390 82.78 16.9883 3.21637
41400 82.8 17.019 3.22663
41410 82.82 17.05 3.2366
41420 82.84 17.0812 3.24602
41430 82.86 17.113 3.25462
41440 82.88 17.1454 3.26217
41450 82.9 17.1786 3.26852
41460 82.92 17.2126 3.27365
41470 82.94 17.2473 3.27765
41480 82.96 17.2828 3.28071
41490 82.98 17.3187 3.28309
41500 83 17.3549 3.28507
41510 83.02 17.3913 3.28689
41520 83.04 17.4278 3.28879
41530 83.06 17.4641 3.29095
41540 83.08 17.5003 3.29351
