# it time Tinst Tset
8290 16.58 2.38933 2.31773
8300 16.6 2.2083 2.31773
8310 16.62 2.3347 2.31773
8320 16.64 2.37781 2.31773
8330 16.66 2.25839 2.31773
8340 16.68 2.27664 2.31773
8350 16.7 2.34021 2.31773
8360 16.72 2.32214 2.31773
8370 16.74 2.25083 2.31773
8380 16.76 2.31633 2.31773
8390 16.78 2.34725 2.31773
8400 16.8 2.25652 2.31277
8410 16.82 2.33254 2.31277
8420 16.84 2.35945 2.31277
8430 16.86 2.21236 2.31277
8440 16.88 2.24982 2.31277
8450 16.9 2.40527 2.31277
8460 16.92 2.35555 2.31277
8470 16.94 2.14532 2.31277
8480 16.96 2.34872 2.31277
8490 16.98 2.40766 2.31277
8500 17 2.1762 2.31277
8510 17.02 2.27947 2.31277
8520 17.04 2.49003 2.31277
8530 17.06 2.18671 2.31277
8540 17.08 2.17845 2.31277
8550 17.1 2.48956 2.31277
8560 17.12 2.27146 2.31277
8570 17.14 2.16573 2.31277
8580 17.16 2.41913 2.31277
8590 17.18 2.33728 2.31277
8600 17.2 2.21192 2.30782
8610 17.22 2.29241 2.30782
8620 17.24 2.36595 2.30782
8630 17.26 2.27084 2.30782
8640 17.28 2.24202 2.30782
8650 17.3 2.31574 2.30782
8660 17.32 2.31587 2.30782
8670 17.34 2.3737 2.30782
8680 17.36 2.19348 2.30782
8690 17.38 2.26158 2.30782
8700 17.4 2.39012 2.30782
8710 17.42 2.26632 2.30782
8720 17.44 2.26112 2.30782
8730 17.46 2.30435 2.30782
8740 17.48 2.38734 2.30782
8750 17.5 2.29128 2.30782
8760 17.52 2.15366 2.30782
8770 17.54 2.35457 2.30782
8780 17.56 2.3745 2.30782
8790 17.58 2.19613 2.30782
8800 17.6 2.32459 2.30286
8810 17.62 2.37209 2.30286
8820 17.64 2.20591 2.30286
8830 17.66 2.26731 2.30286
8840 17.68 2.35728 2.30286
8850 17.7 2.23689 2.30286
8860 17.72 2.36457 2.30286
8870 17.74 2.2612 2.30286
8880 17.76 2.18625 2.30286
8890 17.78 2.37057 2.30286
8900 17.8 2.43352 2.30286
8910 17.82 2.13806 2.30286
8920 17.84 2.24287 2.30286
8930 17.86 2.45097 2.30286
8940 17.88 2.2027 2.30286
8950 17.9 2.19657 2.30286
8960 17.92 2.42776 2.30286
8970 17.94 2.29265 2.30286
8980 17.96 2.21082 2.30286
8990 17.98 2.36036 2.30286
9000 18 2.26461 2.2979
9010 18.02 2.21858 2.2979
9020 18.04 2.39701 2.2979
9030 18.06 2.26501 2.2979
9040 18.08 2.16645 2.2979
9050 18.1 2.39663 2.2979
9060 18.12 2.31374 2.2979
9070 18.14 2.23829 2.2979
9080 18.16 2.27303 2.2979
9090 18.18 2.31782 2.2979
9100 18.2 2.29156 2.2979
9110 18.22 2.26498 2.2979
9120 18.24 2.26855 2.2979
9130 18.26 2.33296 2.2979
9140 18.28 2.2611 2.2979
9150 18.3 2.26345 2.2979
9160 18.32 2.33394 2.2979
9170 18.34 2.2378 2.2979
9180 18.36 2.32038 2.2979
9190 18.38 2.30019 2.2979
9200 18.4 2.22798 2.29294
9210 18.42 2.28805 2.29294
9220 18.44 2.34404 2.29294
9230 18.46 2.26306 2.29294
9240 18.48 2.22547 2.29294
9250 18.5 2.31994 2.29294
9260 18.52 2.30355 2.29294
9270 18.54 2.22865 2.29294
9280 18.56 2.29794 2.29294
9290 18.58 2.35209 2.29294
9300 18.6 2.21393 2.29294
9310 18.62 2.25686 2.29294
9320 18.64 2.33786 2.29294
9330 18.66 2.24084 2.29294
9340 18.68 2.21043 2.29294
9350 18.7 2.4428 2.29294
9360 18.72 2.26303 2.29294
9370 18.74 2.14013 2.29294
9380 18.76 2.41067 2.29294
9390 18.78 2.31087 2.29294
9400 18.8 2.13724 2.28798
9410 18.82 2.33227 2.28798
9420 18.84 2.34735 2.28798
9430 18.86 2.12412 2.28798
9440 18.88 2.32761 2.28798
9450 18.9 2.42367 2.28798
9460 18.92 2.15935 2.28798
9470 18.94 2.26518 2.28798
9480 18.96 2.3579 2.28798
9490 18.98 2.18284 2.28798
9500 19 2.25896 2.28798
9510 19.02 2.36597 2.28798
9520 19.04 2.2969 2.28798
9530 19.06 2.22284 2.28798
9540 19.08 2.20482 2.28798
9550 19.1 2.38572 2.28798
9560 19.12 2.30415 2.28798
9570 19.14 2.18949 2.28798
9580 19.16 2.257 2.28798
9590 19.18 2.36093 2.28798
9600 19.2 2.23668 2.28303
9610 19.22 2.20698 2.28303
9620 19.24 2.41421 2.28303
9630 19.26 2.23922 2.28303
9640 19.28 2.09231 2.28303
9650 19.3 2.44501 2.28303
9660 19.32 2.39082 2.28303
9670 19.34 1.99083 2.28303
9680 19.36 2.30833 2.28303
9690 19.38 2.52299 2.28303
9700 19.4 2.07349 2.28303
9710 19.42 2.21304 2.28303
9720 19.44 2.474 2.28303
9730 19.46 2.15372 2.28303
9740 19.48 2.16246 2.28303
9750 19.5 2.44702 2.28303
9760 19.52 2.24619 2.28303
9770 19.54 2.17261 2.28303
9780 19.56 2.36342 2.28303
9790 19.58 2.29516 2.28303
9800 19.6 2.17902 2.27807
9810 19.62 2.30225 2.27807
9820 19.64 2.29531 2.27807
9830 19.66 2.21348 2.27807
9840 19.68 2.31227 2.27807
9850 19.7 2.25523 2.27807
9860 19.72 2.22563 2.27807
9870 19.74 2.30539 2.27807
9880 19.76 2.27764 2.27807
9890 19.78 2.23131 2.27807
9900 19.8 2.29248 2.27807
9910 19.82 2.29517 2.27807
9920 19.84 2.24478 2.27807
9930 19.86 2.2316 2.27807
9940 19.88 2.30473 2.27807
9950 19.9 2.28099 2.27807
9960 19.92 2.23393 2.27807
9970 19.94 2.27297 2.27807
9980 19.96 2.24672 2.27807
9990 19.98 2.24761 2.27807
10000 20 2.32331 2.27311
10010 20.02 2.28644 2.27311
10020 20.04 2.18607 2.27311
10030 20.06 2.25515 2.27311
10040 20.08 2.34904 2.27311
10050 20.1 2.2432 2.27311
10060 20.12 2.18052 2.27311
10070 20.14 2.27051 2.27311
10080 20.16 2.37304 2.27311
10090 20.18 2.14955 2.27311
10100 20.2 2.28366 2.27311
10110 20.22 2.35647 2.27311
10120 20.24 2.16438 2.27311
10130 20.26 2.22427 2.27311
10140 20.28 2.37176 2.27311
10150 20.3 2.2423 2.27311
10160 20.32 2.1907 2.27311
10170 20.34 2.31026 2.27311
10180 20.36 2.25911 2.27311
10190 20.38 2.21917 2.27311
10200 20.4 2.32284 2.26815
10210 20.42 2.28297 2.26815
10220 20.44 2.17895 2.26815
10230 20.46 2.23884 2.26815
10240 20.48 2.31267 2.26815
10250 20.5 2.26635 2.26815
10260 20.52 2.2291 2.26815
10270 20.54 2.25971 2.26815
10280 20.56 2.25146 2.26815
10290 20.58 2.22219 2.26815
10300 20.6 2.31952 2.26815
10310 20.62 2.31352 2.26815
10320 20.64 2.14892 2.26815
10330 20.66 2.21759 2.26815
10340 20.68 2.40055 2.26815
10350 20.7 2.20537 2.26815
10360 20.72 2.17085 2.26815
10370 20.74 2.35208 2.26815
10380 20.76 2.23191 2.26815
10390 20.78 2.1697 2.26815
10400 20.8 2.37604 2.26319
10410 20.82 2.2693 2.26319
10420 20.84 2.16268 2.26319
10430 20.86 2.26931 2.26319
10440 20.88 2.28991 2.26319
10450 20.9 2.22395 2.26319
10460 20.92 2.24002 2.26319
10470 20.94 2.26255 2.26319
10480 20.96 2.29623 2.26319
10490 20.98 2.20979 2.26319
10500 21 2.19861 2.26319
10510 21.02 2.33936 2.26319
10520 21.04 2.25703 2.26319
10530 21.06 2.16044 2.26319
10540 21.08 2.27462 2.26319
10550 21.1 2.33207 2.26319
10560 21.12 2.20915 2.26319
10570 21.14 2.22043 2.26319
10580 21.16 2.34238 2.26319
10590 21.18 2.18452 2.26319
10600 21.2 2.17742 2.25824
10610 21.22 2.34427 2.25824
10620 21.24 2.25292 2.25824
10630 21.26 2.18281 2.25824
10640 21.28 2.25452 2.25824
10650 21.3 2.2821 2.25824
10660 21.32 2.30048 2.25824
10670 21.34 2.16972 2.25824
10680 21.36 2.19294 2.25824
10690 21.38 2.38295 2.25824
10700 21.4 2.24628 2.25824
10710 21.42 2.12066 2.25824
10720 21.44 2.27522 2.25824
10730 21.46 2.31296 2.25824
10740 21.48 2.1861 2.25824
10750 21.5 2.25387 2.25824
10760 21.52 2.30692 2.25824
10770 21.54 2.21857 2.25824
10780 21.56 2.23069 2.25824
10790 21.58 2.22379 2.25824
10800 21.6 2.28212 2.25328
10810 21.62 2.29105 2.25328
10820 21.64 2.151 2.25328
10830 21.66 2.25112 2.25328
10840 21.68 2.28973 2.25328
10850 21.7 2.19985 2.25328
10860 21.72 2.24801 2.25328
10870 21.74 2.27571 2.25328
10880 21.76 2.18181 2.25328
10890 21.78 2.26769 2.25328
10900 21.8 2.30676 2.25328
10910 21.82 2.20813 2.25328
10920 21.84 2.18553 2.25328
10930 21.86 2.28627 2.25328
10940 21.88 2.25336 2.25328
10950 21.9 2.1825 2.25328
10960 21.92 2.27083 2.25328
10970 21.94 2.2899 2.25328
10980 21.96 2.19877 2.25328
10990 21.98 2.19561 2.25328
11000 22 2.29015 2.24832
11010 22.02 2.33488 2.24832
11020 22.04 2.14202 2.24832
11030 22.06 2.17307 2.24832
11040 22.08 2.33474 2.24832
11050 22.1 2.22617 2.24832
11060 22.12 2.18021 2.24832
11070 22.14 2.28963 2.24832
11080 22.16 2.2515 2.24832
11090 22.18 2.1487 2.24832
11100 22.2 2.26146 2.24832
11110 22.22 2.29676 2.24832
11120 22.24 2.20082 2.24832
11130 22.26 2.2624 2.24832
11140 22.28 2.24539 2.24832
11150 22.3 2.18757 2.24832
11160 22.32 2.25113 2.24832
11170 22.34 2.27127 2.24832
11180 22.36 2.20418 2.24832
11190 22.38 2.21494 2.24832
11200 22.4 2.27865 2.24336
11210 22.42 2.21377 2.24336
11220 22.44 2.27543 2.24336
11230 22.46 2.2192 2.24336
11240 22.48 2.15769 2.24336
11250 22.5 2.25432 2.24336
11260 22.52 2.31271 2.24336
11270 22.54 2.16125 2.24336
11280 22.56 2.19084 2.24336
11290 22.58 2.33999 2.24336
11300 22.6 2.21421 2.24336
11310 22.62 2.15171 2.24336
11320 22.64 2.28978 2.24336
11330 22.66 2.25954 2.24336
11340 22.68 2.13116 2.24336
11350 22.7 2.2907 2.24336
11360 22.72 2.31864 2.24336
11370 22.74 2.10192 2.24336
11380 22.76 2.2405 2.24336
11390 22.78 2.3773 2.24336
11400 22.8 2.11293 2.2384
11410 22.82 2.13575 2.2384
11420 22.84 2.36958 2.2384
11430 22.86 2.24587 2.2384
11440 22.88 2.12793 2.2384
11450 22.9 2.24277 2.2384
11460 22.92 2.30858 2.2384
11470 22.94 2.19252 2.2384
11480 22.96 2.18341 2.2384
11490 22.98 2.27957 2.2384
11500 23 2.18144 2.2384
11510 23.02 2.19667 2.2384
11520 23.04 2.33097 2.2384
11530 23.06 2.18789 2.2384
11540 23.08 2.16131 2.2384
11550 23.1 2.32 2.2384
11560 23.12 2.20443 2.2384
11570 23.14 2.14147 2.2384
11580 23.16 2.28538 2.2384
11590 23.18 2.2878 2.2384
11600 23.2 2.17529 2.23345
11610 23.22 2.18168 2.23345
11620 23.24 2.28289 2.23345
11630 23.26 2.23766 2.23345
11640 23.28 2.15626 2.23345
11650 23.3 2.24299 2.23345
11660 23.32 2.263 2.23345
11670 23.34 2.15034 2.23345
11680 23.36 2.25203 2.23345
11690 23.38 2.25615 2.23345
11700 23.4 2.16591 2.23345
11710 23.42 2.22469 2.23345
11720 23.44 2.30292 2.23345
11730 23.46 2.22072 2.23345
11740 23.48 2.14378 2.23345
11750 23.5 2.22301 2.23345
11760 23.52 2.30002 2.23345
11770 23.54 2.15359 2.23345
11780 23.56 2.1958 2.23345
11790 23.58 2.33354 2.23345
11800 23.6 2.16018 2.22849
11810 23.62 2.12332 2.22849
11820 23.64 2.33246 2.22849
11830 23.66 2.25066 2.22849
11840 23.68 2.1137 2.22849
11850 23.7 2.24783 2.22849
11860 23.72 2.29991 2.22849
11870 23.74 2.12047 2.22849
11880 23.76 2.18229 2.22849
11890 23.78 2.30564 2.22849
11900 23.8 2.20267 2.22849
11910 23.82 2.13529 2.22849
11920 23.84 2.33845 2.22849
11930 23.86 2.23993 2.22849
11940 23.88 2.06509 2.22849
11950 23.9 2.2627 2.22849
11960 23.92 2.33844 2.22849
11970 23.94 2.11173 2.22849
11980 23.96 2.18354 2.22849
11990 23.98 2.33253 2.22849
12000 24 2.17493 2.22353
12010 24.02 2.12541 2.22353
12020 24.04 2.2695 2.22353
12030 24.06 2.27484 2.22353
12040 24.08 2.11604 2.22353
12050 24.1 2.24065 2.22353
12060 24.12 2.28781 2.22353
12070 24.14 2.11939 2.22353
12080 24.16 2.19954 2.22353
12090 24.18 2.31916 2.22353
12100 24.2 2.14575 2.22353
12110 24.22 2.16799 2.22353
12120 24.24 2.2815 2.22353
12130 24.26 2.19523 2.22353
12140 24.28 2.16649 2.22353
12150 24.3 2.26774 2.22353
12160 24.32 2.22509 2.22353
12170 24.34 2.12408 2.22353
12180 24.36 2.24449 2.22353
12190 24.38 2.33986 2.22353
12200 24.4 2.11835 2.21857
12210 24.42 2.11687 2.21857
12220 24.44 2.28927 2.21857
12230 24.46 2.31432 2.21857
12240 24.48 2.07982 2.21857
12250 24.5 2.1524 2.21857
12260 24.52 2.35192 2.21857
12270 24.54 2.15518 2.21857
12280 24.56 2.10326 2.21857
12290 24.58 2.30676 2.21857
12300 24.6 2.27862 2.21857
12310 24.62 2.06564 2.21857
12320 24.64 2.2135 2.21857
12330 24.66 2.34367 2.21857
12340 24.68 2.12093 2.21857
12350 24.7 2.10913 2.21857
12360 24.72 2.41929 2.21857
12370 24.74 2.16224 2.21857
12380 24.76 2.01136 2.21857
12390 24.78 2.34103 2.21857
12400 24.8 2.3112 2.21361
12410 24.82 2.03092 2.21361
12420 24.84 2.20315 2.21361
12430 24.86 2.3952 2.21361
12440 24.88 2.0781 2.21361
12450 24.9 2.08003 2.21361
12460 24.92 2.34947 2.21361
12470 24.94 2.22401 2.21361
12480 24.96 2.12902 2.21361
12490 24.98 2.21372 2.21361
12500 25 2.22813 2.21361
12510 25.02 2.19614 2.21361
12520 25.04 2.17883 2.21361
12530 25.06 2.24748 2.21361
12540 25.08 2.16056 2.21361
12550 25.1 2.16092 2.21361
12560 25.12 2.25976 2.21361
12570 25.14 2.2038 2.21361
12580 25.16 2.22924 2.21361
12590 25.18 2.17462 2.21361
12600 25.2 2.19473 2.20866
12610 25.22 2.21846 2.20866
12620 25.24 2.16909 2.20866
12630 25.26 2.18114 2.20866
12640 25.28 2.23525 2.20866
12650 25.3 2.20312 2.20866
12660 25.32 2.13251 2.20866
12670 25.34 2.26725 2.20866
12680 25.36 2.16882 2.20866
12690 25.38 2.16934 2.20866
12700 25.4 2.25715 2.20866
12710 25.42 2.18693 2.20866
12720 25.44 2.12368 2.20866
12730 25.46 2.25631 2.20866
12740 25.48 2.26673 2.20866
12750 25.5 2.1016 2.20866
12760 25.52 2.18712 2.20866
12770 25.54 2.28138 2.20866
12780 25.56 2.13425 2.20866
12790 25.58 2.12254 2.20866
12800 25.6 2.32496 2.2037
12810 25.62 2.26535 2.2037
12820 25.64 2.01301 2.2037
12830 25.66 2.16642 2.2037
12840 25.68 2.37889 2.2037
12850 25.7 2.13876 2.2037
12860 25.72 2.08957 2.2037
12870 25.74 2.25727 2.2037
12880 25.76 2.17965 2.2037
12890 25.78 2.18688 2.2037
12900 25.8 2.27755 2.2037
12910 25.82 2.1357 2.2037
12920 25.84 2.15248 2.2037
12930 25.86 2.22913 2.2037
12940 25.88 2.1875 2.2037
12950 25.9 2.17794 2.2037
12960 25.92 2.22728 2.2037
12970 25.94 2.19224 2.2037
12980 25.96 2.14221 2.2037
12990 25.98 2.2128 2.2037
13000 26 2.23337 2.19874
13010 26.02 2.14839 2.19874
13020 26.04 2.18393 2.19874
13030 26.06 2.22432 2.19874
13040 26.08 2.15587 2.19874
13050 26.1 2.14593 2.19874
13060 26.12 2.25266 2.19874
13070 26.14 2.22066 2.19874
13080 26.16 2.08887 2.19874
13090 26.18 2.21806 2.19874
13100 26.2 2.26274 2.19874
13110 26.22 2.12253 2.19874
13120 26.24 2.1691 2.19874
13130 26.26 2.24854 2.19874
13140 26.28 2.1725 2.19874
13150 26.3 2.13851 2.19874
13160 26.32 2.21504 2.19874
13170 26.34 2.1863 2.19874
13180 26.36 2.14314 2.19874
13190 26.38 2.30742 2.19874
13200 26.4 2.1612 2.19378
13210 26.42 2.03776 2.19378
13220 26.44 2.25979 2.19378
13230 26.46 2.30691 2.19378
13240 26.48 2.07475 2.19378
13250 26.5 2.14662 2.19378
13260 26.52 2.2523 2.19378
13270 26.54 2.12843 2.19378
13280 26.56 2.14997 2.19378
13290 26.58 2.30839 2.19378
13300 26.6 2.18585 2.19378
13310 26.62 2.06293 2.19378
13320 26.64 2.20914 2.19378
13330 26.66 2.23717 2.19378
13340 26.68 2.12773 2.19378
13350 26.7 2.19157 2.19378
13360 26.72 2.25809 2.19378
13370 26.74 2.13074 2.19378
13380 26.76 2.1262 2.19378
13390 26.78 2.2559 2.19378
13400 26.8 2.16726 2.18882
13410 26.82 2.13311 2.18882
13420 26.84 2.22713 2.18882
13430 26.86 2.14171 2.18882
13440 26.88 2.15407 2.18882
13450 26.9 2.29962 2.18882
13460 26.92 2.13682 2.18882
13470 26.94 2.08446 2.18882
13480 26.96 2.25279 2.18882
13490 26.98 2.16287 2.18882
13500 27 2.14964 2.18882
13510 27.02 2.23249 2.18882
13520 27.04 2.14815 2.18882
13530 27.06 2.1574 2.18882
13540 27.08 2.23071 2.18882
13550 27.1 2.15706 2.18882
13560 27.12 2.12642 2.18882
13570 27.14 2.2002 2.18882
13580 27.16 2.23818 2.18882
13590 27.18 2.16279 2.18882
13600 27.2 2.13309 2.18387
13610 27.22 2.17732 2.18387
13620 27.24 2.18818 2.18387
13630 27.26 2.15392 2.18387
13640 27.28 2.18461 2.18387
13650 27.3 2.19015 2.18387
13660 27.32 2.13771 2.18387
13670 27.34 2.18213 2.18387
13680 27.36 2.27758 2.18387
13690 27.38 2.09431 2.18387
13700 27.4 2.08154 2.18387
13710 27.42 2.27001 2.18387
13720 27.44 2.18993 2.18387
13730 27.46 2.06288 2.18387
13740 27.48 2.2551 2.18387
13750 27.5 2.25062 2.18387
13760 27.52 2.04599 2.18387
13770 27.54 2.16577 2.18387
13780 27.56 2.28581 2.18387
13790 27.58 2.1076 2.18387
13800 27.6 2.15086 2.17891
13810 27.62 2.22167 2.17891
13820 27.64 2.12875 2.17891
13830 27.66 2.15085 2.17891
13840 27.68 2.1951 2.17891
13850 27.7 2.14232 2.17891
13860 27.72 2.19367 2.17891
13870 27.74 2.19321 2.17891
13880 27.76 2.11041 2.17891
13890 27.78 2.17877 2.17891
13900 27.8 2.23065 2.17891
13910 27.82 2.14761 2.17891
13920 27.84 2.09957 2.17891
13930 27.86 2.22722 2.17891
13940 27.88 2.19664 2.17891
13950 27.9 2.08916 2.17891
13960 27.92 2.16603 2.17891
13970 27.94 2.21567 2.17891
13980 27.96 2.11884 2.17891
13990 27.98 2.26503 2.17891
14000 28 2.12227 2.17395
14010 28.02 2.08546 2.17395
14020 28.04 2.26448 2.17395
14030 28.06 2.18486 2.17395
14040 28.08 2.07185 2.17395
14050 28.1 2.16991 2.17395
14060 28.12 2.22528 2.17395
14070 28.14 2.1066 2.17395
14080 28.16 2.14437 2.17395
14090 28.18 2.20717 2.17395
14100 28.2 2.17654 2.17395
14110 28.22 2.15301 2.17395
14120 28.24 2.1479 2.17395
14130 28.26 2.14484 2.17395
14140 28.28 2.19493 2.17395
14150 28.3 2.19675 2.17395
14160 28.32 2.12185 2.17395
14170 28.34 2.14772 2.17395
14180 28.36 2.1783 2.17395
14190 28.38 2.15213 2.17395
14200 28.4 2.15168 2.16899
14210 28.42 2.19941 2.16899
14220 28.44 2.18236 2.16899
14230 28.46 2.08399 2.16899
14240 28.48 2.14223 2.16899
14250 28.5 2.23393 2.16899
14260 28.52 2.14958 2.16899
14270 28.54 2.10607 2.16899
14280 28.56 2.16536 2.16899
14290 28.58 2.22365 2.16899
14300 28.6 2.12447 2.16899
14310 28.62 2.12518 2.16899
14320 28.64 2.18248 2.16899
14330 28.66 2.15737 2.16899
14340 28.68 2.16565 2.16899
14350 28.7 2.14776 2.16899
14360 28.72 2.15599 2.16899
14370 28.74 2.15369 2.16899
14380 28.76 2.16739 2.16899
14390 28.78 2.18985 2.16899
14400 28.8 2.11724 2.16403
14410 28.82 2.12828 2.16403
14420 28.84 2.17745 2.16403
14430 28.86 2.15405 2.16403
14440 28.88 2.17006 2.16403
14450 28.9 2.17185 2.16403
14460 28.92 2.13699 2.16403
14470 28.94 2.13677 2.16403
14480 28.96 2.12766 2.16403
14490 28.98 2.14602 2.16403
14500 29 2.24023 2.16403
14510 29.02 2.17367 2.16403
14520 29.04 2.01593 2.16403
14530 29.06 2.18272 2.16403
14540 29.08 2.26405 2.16403
14550 29.1 2.0692 2.16403
14560 29.12 2.10839 2.16403
14570 29.14 2.28964 2.16403
14580 29.16 2.08937 2.16403
14590 29.18 2.0533 2.16403
14600 29.2 2.22883 2.15908
14610 29.22 2.19273 2.15908
14620 29.24 2.12387 2.15908
14630 29.26 2.10522 2.15908
14640 29.28 2.13006 2.15908
14650 29.3 2.22732 2.15908
14660 29.32 2.16828 2.15908
14670 29.34 2.09158 2.15908
14680 29.36 2.12278 2.15908
14690 29.38 2.16 2.15908
14700 29.4 2.15828 2.15908
14710 29.42 2.16913 2.15908
14720 29.44 2.12511 2.15908
14730 29.46 2.14848 2.15908
14740 29.48 2.15688 2.15908
14750 29.5 2.17778 2.15908
14760 29.52 2.12622 2.15908
14770 29.54 2.08892 2.15908
14780 29.56 2.22304 2.15908
14790 29.58 2.18874 2.15908
14800 29.6 2.06662 2.15412
14810 29.62 2.12496 2.15412
14820 29.64 2.18893 2.15412
14830 29.66 2.12082 2.15412
14840 29.68 2.14444 2.15412
14850 29.7 2.18048 2.15412
14860 29.72 2.10761 2.15412
14870 29.74 2.15014 2.15412
14880 29.76 2.13507 2.15412
14890 29.78 2.08558 2.15412
14900 29.8 2.27044 2.15412
14910 29.82 2.14514 2.15412
14920 29.84 2.01247 2.15412
14930 29.86 2.22394 2.15412
14940 29.88 2.22136 2.15412
14950 29.9 2.02838 2.15412
14960 29.92 2.10418 2.15412
14970 29.94 2.21815 2.15412
14980 29.96 2.14403 2.15412
14990 29.98 2.18608 2.15412
15000 30 2.04543 2.14916
15010 30.02 2.10609 2.14916
15020 30.04 2.26315 2.14916
15030 30.06 2.1655 2.14916
15040 30.08 2.01999 2.14916
15050 30.1 2.14242 2.14916
15060 30.12 2.23279 2.14916
15070 30.14 2.05506 2.14916
15080 30.16 2.05951 2.14916
15090 30.18 2.28595 2.14916
15100 30.2 2.19732 2.14916
15110 30.22 1.96526 2.14916
15120 30.24 2.13213 2.14916
15130 30.26 2.28412 2.14916
15140 30.28 2.10801 2.14916
15150 30.3 2.05686 2.14916
15160 30.32 2.2103 2.14916
15170 30.34 2.15877 2.14916
15180 30.36 2.04072 2.14916
15190 30.38 2.13706 2.14916
15200 30.4 2.20753 2.1442
15210 30.42 2.12115 2.1442
15220 30.44 2.0913 2.1442
15230 30.46 2.17951 2.1442
15240 30.48 2.15182 2.1442
15250 30.5 2.05703 2.1442
15260 30.52 2.17801 2.1442
15270 30.54 2.20058 2.1442
15280 30.56 2.01326 2.1442
15290 30.58 2.18221 2.1442
15300 30.6 2.22201 2.1442
15310 30.62 2.01391 2.1442
15320 30.64 2.07458 2.1442
15330 30.66 2.27511 2.1442
15340 30.68 2.1679 2.1442
15350 30.7 1.9681 2.1442
15360 30.72 2.21012 2.1442
15370 30.74 2.19157 2.1442
15380 30.76 2.00354 2.1442
15390 30.78 2.23369 2.1442
15400 30.8 2.17073 2.13924
15410 30.82 2.00529 2.13924
15420 30.84 2.14677 2.13924
15430 30.86 2.23901 2.13924
15440 30.88 2.08481 2.13924
15450 30.9 2.07518 2.13924
15460 30.92 2.16504 2.13924
15470 30.94 2.13839 2.13924
15480 30.96 2.0646 2.13924
15490 30.98 2.18198 2.13924
15500 31 2.16423 2.13924
15510 31.02 2.04554 2.13924
15520 31.04 2.11753 2.13924
15530 31.06 2.22947 2.13924
15540 31.08 2.13069 2.13924
15550 31.1 2.02214 2.13924
15560 31.12 2.13625 2.13924
15570 31.14 2.21595 2.13924
15580 31.16 2.11476 2.13924
15590 31.18 2.08755 2.13924
15600 31.2 2.1578 2.13429
15610 31.22 2.12036 2.13429
15620 31.24 2.0728 2.13429
15630 31.26 2.12754 2.13429
15640 31.28 2.22491 2.13429
15650 31.3 2.05808 2.13429
15660 31.32 2.06341 2.13429
15670 31.34 2.21147 2.13429
15680 31.36 2.0967 2.13429
15690 31.38 2.07069 2.13429
15700 31.4 2.22495 2.13429
15710 31.42 2.08023 2.13429
15720 31.44 2.03601 2.13429
15730 31.46 2.22252 2.13429
15740 31.48 2.15964 2.13429
15750 31.5 2.03494 2.13429
15760 31.52 2.09008 2.13429
15770 31.54 2.25252 2.13429
15780 31.56 2.10573 2.13429
15790 31.58 1.99277 2.13429
15800 31.6 2.19615 2.12933
15810 31.62 2.19001 2.12933
15820 31.64 2.0359 2.12933
15830 31.66 2.12095 2.12933
15840 31.68 2.18712 2.12933
15850 31.7 2.04851 2.12933
15860 31.72 2.08038 2.12933
15870 31.74 2.2259 2.12933
15880 31.76 2.10886 2.12933
15890 31.78 2.02613 2.12933
15900 31.8 2.12895 2.12933
15910 31.82 2.21245 2.12933
15920 31.84 2.09041 2.12933
15930 31.86 2.06862 2.12933
15940 31.88 2.1563 2.12933
15950 31.9 2.12524 2.12933
15960 31.92 2.08776 2.12933
15970 31.94 2.10638 2.12933
15980 31.96 2.13838 2.12933
15990 31.98 2.14659 2.12933
16000 32 2.07484 2.12437
16010 32.02 2.1557 2.12437
16020 32.04 2.12729 2.12437
16030 32.06 2.05041 2.12437
16040 32.08 2.14691 2.12437
16050 32.1 2.14444 2.12437
16060 32.12 2.03551 2.12437
16070 32.14 2.13872 2.12437
16080 32.16 2.19668 2.12437
16090 32.18 2.00935 2.12437
16100 32.2 2.10471 2.12437
16110 32.22 2.23595 2.12437
16120 32.24 2.04944 2.12437
16130 32.26 2.01731 2.12437
16140 32.28 2.23342 2.12437
16150 32.3 2.13725 2.12437
16160 32.32 1.98511 2.12437
16170 32.34 2.21279 2.12437
16180 32.36 2.1712 2.12437
16190 32.38 1.9649 2.12437
16200 32.4 2.13232 2.11941
16210 32.42 2.2489 2.11941
16220 32.44 2.00842 2.11941
16230 32.46 2.01919 2.11941
16240 32.48 2.23905 2.11941
16250 32.5 2.12621 2.11941
16260 32.52 2.04097 2.11941
16270 32.54 2.12096 2.11941
16280 32.56 2.12901 2.11941
16290 32.58 2.05571 2.11941
16300 32.6 2.11203 2.11941
16310 32.62 2.14972 2.11941
16320 32.64 2.11882 2.11941
16330 32.66 2.08945 2.11941
16340 32.68 2.10638 2.11941
16350 32.7 2.1168 2.11941
16360 32.72 2.10627 2.11941
16370 32.74 2.08299 2.11941
16380 32.76 2.13675 2.11941
16390 32.78 2.134 2.11941
16400 32.8 2.03353 2.11445
16410 32.82 2.09057 2.11445
16420 32.84 2.2668 2.11445
16430 32.86 2.0157 2.11445
16440 32.88 1.97122 2.11445
16450 32.9 2.25614 2.11445
16460 32.92 2.17256 2.11445
16470 32.94 1.89092 2.11445
16480 32.96 2.11361 2.11445
16490 32.98 2.3291 2.11445
16500 33 1.97047 2.11445
16510 33.02 1.99171 2.11445
16520 33.04 2.30796 2.11445
16530 33.06 2.07822 2.11445
