iter,max_change,S,max_abs_res,rms_res
929,2.0635e-10,-22.5934,4.16112e-08,2.04571e-08
930,2.03859e-10,-22.5934,4.11087e-08,2.02101e-08
931,2.01399e-10,-22.5934,4.06124e-08,1.99661e-08
932,1.98968e-10,-22.5934,4.01226e-08,1.97251e-08
933,1.96565e-10,-22.5934,3.96373e-08,1.9487e-08
934,1.94192e-10,-22.5934,3.91585e-08,1.92517e-08
935,1.91848e-10,-22.5934,3.86868e-08,1.90193e-08
936,1.89532e-10,-22.5934,3.822e-08,1.87897e-08
937,1.87244e-10,-22.5934,3.7758e-08,1.85629e-08
938,1.84983e-10,-22.5934,3.73014e-08,1.83388e-08
939,1.82751e-10,-22.5934,3.68525e-08,1.81174e-08
940,1.80544e-10,-22.5934,3.64067e-08,1.78987e-08
941,1.78365e-10,-22.5934,3.59677e-08,1.76826e-08
942,1.76211e-10,-22.5934,3.55335e-08,1.74692e-08
943,1.74085e-10,-22.5934,3.51041e-08,1.72583e-08
944,1.71983e-10,-22.5934,3.46808e-08,1.70499e-08
945,1.69906e-10,-22.5934,3.42625e-08,1.68441e-08
946,1.67856e-10,-22.5934,3.38477e-08,1.66408e-08
947,1.65829e-10,-22.5934,3.34406e-08,1.64399e-08
948,1.63828e-10,-22.5934,3.30356e-08,1.62414e-08
949,1.6185e-10,-22.5934,3.26368e-08,1.60453e-08
950,1.59896e-10,-22.5934,3.22434e-08,1.58516e-08
951,1.57965e-10,-22.5934,3.18542e-08,1.56603e-08
952,1.56058e-10,-22.5934,3.14692e-08,1.54712e-08
953,1.54175e-10,-22.5934,3.10898e-08,1.52845e-08
954,1.52313e-10,-22.5934,3.07141e-08,1.50999e-08
955,1.50474e-10,-22.5934,3.03432e-08,1.49177e-08
956,1.48659e-10,-22.5934,2.99767e-08,1.47376e-08
957,1.46863e-10,-22.5934,2.96152e-08,1.45597e-08
958,1.4509e-10,-22.5934,2.92593e-08,1.43839e-08
959,1.43339e-10,-22.5934,2.89037e-08,1.42103e-08
960,1.41609e-10,-22.5934,2.85556e-08,1.40387e-08
961,1.39899e-10,-22.5934,2.82098e-08,1.38692e-08
962,1.3821e-10,-22.5934,2.78709e-08,1.37018e-08
963,1.36541e-10,-22.5934,2.75342e-08,1.35364e-08
964,1.34893e-10,-22.5934,2.72007e-08,1.3373e-08
965,1.33265e-10,-22.5934,2.68742e-08,1.32115e-08
966,1.31657e-10,-22.5934,2.65477e-08,1.30521e-08
967,1.30067e-10,-22.5934,2.6229e-08,1.28945e-08
968,1.28496e-10,-22.5934,2.59115e-08,1.27388e-08
969,1.26945e-10,-22.5934,2.55979e-08,1.2585e-08
970,1.25413e-10,-22.5934,2.52907e-08,1.24331e-08
971,1.23899e-10,-22.5934,2.49841e-08,1.2283e-08
972,1.22403e-10,-22.5934,2.46822e-08,1.21347e-08
973,1.20926e-10,-22.5934,2.43853e-08,1.19882e-08
974,1.19466e-10,-22.5934,2.40896e-08,1.18435e-08
975,1.18023e-10,-22.5934,2.38008e-08,1.17006e-08
976,1.16599e-10,-22.5934,2.35126e-08,1.15593e-08
977,1.15191e-10,-22.5934,2.32276e-08,1.14198e-08
978,1.13801e-10,-22.5934,2.2948e-08,1.12819e-08
979,1.12427e-10,-22.5934,2.2672e-08,1.11457e-08
980,1.11069e-10,-22.5934,2.23961e-08,1.10111e-08
981,1.09729e-10,-22.5934,2.21273e-08,1.08782e-08
982,1.08404e-10,-22.5934,2.18603e-08,1.07469e-08
983,1.07095e-10,-22.5934,2.15954e-08,1.06172e-08
984,1.05803e-10,-22.5934,2.13354e-08,1.0489e-08
985,1.04525e-10,-22.5934,2.10785e-08,1.03624e-08
986,1.03263e-10,-22.5934,2.0823e-08,1.02373e-08
987,1.02018e-10,-22.5934,2.05716e-08,1.01137e-08
988,1.00785e-10,-22.5934,2.03236e-08,9.9916e-09
989,9.95682e-11,-22.5934,2.00785e-08,9.87098e-09
990,9.83668e-11,-22.5934,1.98357e-08,9.75181e-09
991,9.71795e-11,-22.5934,1.95955e-08,9.63408e-09
992,9.60055e-11,-22.5934,1.93609e-08,9.51779e-09
993,9.48471e-11,-22.5934,1.91251e-08,9.40288e-09
994,9.37017e-11,-22.5934,1.8895e-08,9.28938e-09
995,9.2571e-11,-22.5934,1.8668e-08,9.17723e-09
996,9.14532e-11,-22.5934,1.84404e-08,9.06644e-09
997,9.03496e-11,-22.5934,1.82208e-08,8.95699e-09
998,8.9258e-11,-22.5934,1.7998e-08,8.84887e-09
999,8.81814e-11,-22.5934,1.77817e-08,8.74204e-09
1000,8.71161e-11,-22.5934,1.75679e-08,8.6365e-09
1001,8.60648e-11,-22.5934,1.73554e-08,8.53225e-09
1002,8.50257e-11,-22.5934,1.71444e-08,8.42924e-09
1003,8.39999e-11,-22.5934,1.69389e-08,8.32749e-09
1004,8.2985e-11,-22.5934,1.67348e-08,8.22695e-09
1005,8.19835e-11,-22.5934,1.65308e-08,8.12764e-09
1006,8.09937e-11,-22.5934,1.63335e-08,8.02953e-09
1007,8.00159e-11,-22.5934,1.61354e-08,7.93259e-09
1008,7.905e-11,-22.5934,1.59407e-08,7.83683e-09
1009,7.80965e-11,-22.5934,1.57476e-08,7.74222e-09
1010,7.71527e-11,-22.5934,1.55585e-08,7.64876e-09
1011,7.6222e-11,-22.5934,1.53703e-08,7.55642e-09
1012,7.53009e-11,-22.5934,1.51844e-08,7.4652e-09
1013,7.43935e-11,-22.5934,1.50016e-08,7.37508e-09
1014,7.34937e-11,-22.5934,1.48205e-08,7.28605e-09
1015,7.26066e-11,-22.5934,1.46405e-08,7.19809e-09
1016,7.17313e-11,-22.5934,1.44655e-08,7.11119e-09
1017,7.08649e-11,-22.5934,1.42893e-08,7.02535e-09
1018,7.0009e-11,-22.5934,1.41176e-08,6.94053e-09
1019,6.91641e-11,-22.5934,1.39472e-08,6.85675e-09
1020,6.83295e-11,-22.5934,1.37792e-08,6.77397e-09
1021,6.75039e-11,-22.5934,1.3611e-08,6.69219e-09
1022,6.66894e-11,-22.5934,1.34492e-08,6.61141e-09
1023,6.58841e-11,-22.5934,1.32849e-08,6.5316e-09
1024,6.5089e-11,-22.5934,1.31259e-08,6.45275e-09
1025,6.43033e-11,-22.5934,1.2967e-08,6.37485e-09
1026,6.35266e-11,-22.5934,1.281e-08,6.29789e-09
1027,6.276e-11,-22.5934,1.26554e-08,6.22186e-09
1028,6.20026e-11,-22.5934,1.25031e-08,6.14675e-09
1029,6.12538e-11,-22.5934,1.23517e-08,6.07255e-09
1030,6.05139e-11,-22.5934,1.22037e-08,5.99924e-09
1031,5.97841e-11,-22.5934,1.20535e-08,5.92682e-09
1032,5.90621e-11,-22.5934,1.19113e-08,5.85527e-09
1033,5.83491e-11,-22.5934,1.17663e-08,5.78458e-09
1034,5.76452e-11,-22.5934,1.16245e-08,5.71475e-09
1035,5.69488e-11,-22.5934,1.14834e-08,5.64576e-09
1036,5.62608e-11,-22.5934,1.13453e-08,5.57761e-09
1037,5.55823e-11,-22.5934,1.12074e-08,5.51027e-09
1038,5.49111e-11,-22.5934,1.1074e-08,5.44375e-09
1039,5.42477e-11,-22.5934,1.09393e-08,5.37804e-09
1040,5.35938e-11,-22.5934,1.08066e-08,5.31311e-09
1041,5.29462e-11,-22.5934,1.06773e-08,5.24897e-09
1042,5.23074e-11,-22.5934,1.05471e-08,5.18561e-09
1043,5.16759e-11,-22.5934,1.04206e-08,5.123e-09
1044,5.10519e-11,-22.5934,1.02953e-08,5.06116e-09
1045,5.04361e-11,-22.5934,1.01705e-08,5.00006e-09
1046,4.98269e-11,-22.5934,1.00469e-08,4.9397e-09
1047,4.9225e-11,-22.5934,9.92773e-09,4.88007e-09
