total_iter,N,S
3917,512,-22.2959
3918,512,-22.2959
3919,512,-22.2959
3920,512,-22.2959
3921,512,-22.2959
3922,512,-22.2959
3923,512,-22.2959
3924,512,-22.2959
3925,512,-22.2959
3926,512,-22.2959
3927,512,-22.2959
3928,512,-22.2959
3929,512,-22.2959
3930,512,-22.2959
3931,512,-22.2959
3932,512,-22.2959
3933,512,-22.2959
3934,512,-22.2959
3935,512,-22.2959
3936,512,-22.2959
3937,512,-22.2959
3938,512,-22.2959
3939,512,-22.2959
3940,512,-22.2959
3941,512,-22.2959
3942,512,-22.2959
3943,512,-22.2959
3944,512,-22.2959
3945,512,-22.2959
3946,512,-22.2959
3947,512,-22.2959
3948,512,-22.2959
3949,512,-22.2959
3950,512,-22.2959
3951,512,-22.2959
3952,512,-22.2959
3953,512,-22.2959
3954,512,-22.2959
3955,512,-22.2959
3956,512,-22.2959
3957,512,-22.2959
3958,512,-22.2959
3959,512,-22.2959
3960,512,-22.2959
3961,512,-22.2959
3962,512,-22.2959
3963,512,-22.2959
3964,512,-22.2959
3965,512,-22.2959
3966,512,-22.2959
3967,512,-22.2959
3968,512,-22.2959
3969,512,-22.2959
3970,512,-22.2959
3971,512,-22.2959
3972,512,-22.2959
3973,512,-22.2959
3974,512,-22.2959
3975,512,-22.2959
3976,512,-22.2959
3977,512,-22.2959
3978,512,-22.2959
3979,512,-22.2959
3980,512,-22.2959
3981,512,-22.2959
3982,512,-22.2959
3983,512,-22.2959
3984,512,-22.2959
3985,512,-22.2959
3986,512,-22.2959
3987,512,-22.2959
3988,512,-22.2959
3989,512,-22.2959
3990,512,-22.2959
3991,512,-22.2959
3992,512,-22.2959
3993,512,-22.2959
3994,512,-22.2959
3995,512,-22.2959
3996,512,-22.2959
3997,512,-22.2959
3998,512,-22.2959
3999,512,-22.2959
4000,512,-22.2959
4001,512,-22.2959
4002,512,-22.2959
4003,512,-22.2959
4004,512,-22.2959
4005,512,-22.2959
4006,512,-22.2959
4007,512,-22.2959
4008,512,-22.2959
4009,512,-22.2959
4010,512,-22.2959
4011,512,-22.2959
4012,512,-22.2959
4013,512,-22.2959
4014,512,-22.2959
4015,512,-22.2959
4016,512,-22.2959
4017,512,-22.2959
4018,512,-22.2959
4019,512,-22.2959
4020,512,-22.2959
4021,512,-22.2959
4022,512,-22.2959
4023,512,-22.2959
4024,512,-22.2959
4025,512,-22.2959
4026,512,-22.2959
4027,512,-22.2959
4028,512,-22.2959
4029,512,-22.2959
4030,512,-22.2959
4031,512,-22.2959
4032,512,-22.2959
4033,512,-22.2959
4034,512,-22.2959
4035,512,-22.2959
4036,512,-22.2959
4037,512,-22.2959
4038,512,-22.2959
4039,512,-22.2959
4040,512,-22.2959
4041,512,-22.2959
4042,512,-22.2959
4043,512,-22.2959
4044,512,-22.2959
4045,512,-22.2959
4046,512,-22.2959
4047,512,-22.2959
4048,512,-22.2959
4049,512,-22.2959
4050,512,-22.2959
4051,512,-22.2959
4052,512,-22.2959
4053,512,-22.2959
4054,512,-22.2959
4055,512,-22.2959
4056,512,-22.2959
4057,512,-22.2959
4058,512,-22.2959
4059,512,-22.2959
4060,512,-22.2959
4061,512,-22.2959
4062,512,-22.2959
4063,512,-22.2959
4064,512,-22.2959
4065,512,-22.2959
4066,512,-22.2959
4067,512,-22.2959
4068,512,-22.2959
4069,512,-22.2959
4070,512,-22.2959
4071,512,-22.2959
4072,512,-22.2959
4073,512,-22.2959
4074,512,-22.2959
4075,512,-22.2959
4076,512,-22.2959
4077,512,-22.2959
4078,512,-22.2959
4079,512,-22.2959
4080,512,-22.2959
4081,512,-22.2959
4082,512,-22.2959
4083,512,-22.2959
4084,512,-22.2959
4085,512,-22.2959
4086,512,-22.2959
4087,512,-22.2959
4088,512,-22.2959
4089,512,-22.2959
4090,512,-22.2959
4091,512,-22.2959
4092,512,-22.2959
4093,512,-22.2959
4094,512,-22.2959
4095,512,-22.2959
4096,512,-22.2959
4097,512,-22.2959
4098,512,-22.2959
4099,512,-22.2959
4100,512,-22.2959
4101,512,-22.2959
4102,512,-22.2959
4103,512,-22.2959
4104,512,-22.2959
4105,512,-22.2959
4106,512,-22.2959
4107,512,-22.2959
4108,512,-22.2959
4109,512,-22.2959
4110,512,-22.2959
4111,512,-22.2959
4112,512,-22.2959
4113,512,-22.2959
4114,512,-22.2959
4115,512,-22.2959
4116,512,-22.2959
4117,512,-22.2959
4118,512,-22.2959
4119,512,-22.2959
4120,512,-22.2959
4121,512,-22.2959
4122,512,-22.2959
4123,512,-22.2959
4124,512,-22.2959
4125,512,-22.2959
4126,512,-22.2959
4127,512,-22.2959
4128,512,-22.2959
4129,512,-22.2959
4130,512,-22.2959
4131,512,-22.2959
4132,512,-22.2959
4133,512,-22.2959
4134,512,-22.2959
4135,512,-22.2959
4136,512,-22.2959
4137,512,-22.2959
4138,512,-22.2959
4139,512,-22.2959
4140,512,-22.2959
4141,512,-22.2959
4142,512,-22.2959
4143,512,-22.2959
4144,512,-22.2959
4145,512,-22.2959
4146,512,-22.2959
4147,512,-22.2959
4148,512,-22.2959
4149,512,-22.2959
4150,512,-22.2959
4151,512,-22.2959
4152,512,-22.2959
4153,512,-22.2959
4154,512,-22.2959
4155,512,-22.2959
4156,512,-22.2959
4157,512,-22.2959
4158,512,-22.2959
4159,512,-22.2959
4160,512,-22.2959
4161,512,-22.2959
4162,512,-22.2959
4163,512,-22.2959
4164,512,-22.2959
4165,512,-22.2959
4166,512,-22.2959
4167,512,-22.2959
4168,512,-22.2959
4169,512,-22.2959
4170,512,-22.2959
4171,512,-22.2959
4172,512,-22.2959
4173,512,-22.2959
4174,512,-22.2959
4175,512,-22.2959
4176,512,-22.2959
4177,512,-22.2959
4178,512,-22.2959
4179,512,-22.2959
4180,512,-22.2959
4181,512,-22.2959
4182,512,-22.2959
4183,512,-22.2959
4184,512,-22.2959
4185,512,-22.2959
4186,512,-22.2959
4187,512,-22.2959
4188,512,-22.2959
4189,512,-22.2959
4190,512,-22.2959
4191,512,-22.2959
4192,512,-22.2959
4193,512,-22.2959
4194,512,-22.2959
4195,512,-22.2959
4196,512,-22.2959
4197,512,-22.2959
4198,512,-22.2959
4199,512,-22.2959
4200,512,-22.2959
4201,512,-22.2959
4202,512,-22.2959
4203,512,-22.2959
4204,512,-22.2959
4205,512,-22.2959
4206,512,-22.2959
4207,512,-22.2959
4208,512,-22.2959
4209,512,-22.2959
4210,512,-22.2959
4211,512,-22.2959
4212,512,-22.2959
4213,512,-22.2959
4214,512,-22.2959
4215,512,-22.2959
4216,512,-22.2959
4217,512,-22.2959
4218,512,-22.2959
4219,512,-22.2959
4220,512,-22.2959
4221,512,-22.2959
4222,512,-22.2959
4223,512,-22.2959
4224,512,-22.2959
4225,512,-22.2959
4226,512,-22.2959
4227,512,-22.2959
4228,512,-22.2959
4229,512,-22.2959
4230,512,-22.2959
4231,512,-22.2959
4232,512,-22.2959
4233,512,-22.2959
4234,512,-22.2959
4235,512,-22.2959
4236,512,-22.2959
4237,512,-22.2959
4238,512,-22.2959
4239,512,-22.2959
4240,512,-22.2959
4241,512,-22.2959
4242,512,-22.2959
4243,512,-22.2959
4244,512,-22.2959
4245,512,-22.2959
4246,512,-22.2959
4247,512,-22.2959
4248,512,-22.2959
4249,512,-22.2959
4250,512,-22.2959
4251,512,-22.2959
4252,512,-22.2959
4253,512,-22.2959
4254,512,-22.2959
4255,512,-22.2959
4256,512,-22.2959
4257,512,-22.2959
4258,512,-22.2959
4259,512,-22.2959
4260,512,-22.2959
4261,512,-22.2959
4262,512,-22.2959
4263,512,-22.2959
4264,512,-22.2959
4265,512,-22.2959
4266,512,-22.2959
4267,512,-22.2959
4268,512,-22.2959
4269,512,-22.2959
4270,512,-22.2959
4271,512,-22.2959
4272,512,-22.2959
4273,512,-22.2959
4274,512,-22.2959
4275,512,-22.2959
4276,512,-22.2959
4277,512,-22.2959
4278,512,-22.2959
4279,512,-22.2959
4280,512,-22.2959
4281,512,-22.2959
4282,512,-22.2959
4283,512,-22.2959
4284,512,-22.2959
4285,512,-22.2959
4286,512,-22.2959
4287,512,-22.2959
4288,512,-22.2959
4289,512,-22.2959
4290,512,-22.2959
4291,512,-22.2959
4292,512,-22.2959
4293,512,-22.2959
4294,512,-22.2959
4295,512,-22.2959
4296,512,-22.2959
4297,512,-22.2959
4298,512,-22.2959
4299,512,-22.2959
4300,512,-22.2959
4301,512,-22.2959
4302,512,-22.2959
4303,512,-22.2959
4304,512,-22.2959
4305,512,-22.2959
4306,512,-22.2959
4307,512,-22.2959
4308,512,-22.2959
4309,512,-22.2959
4310,512,-22.2959
4311,512,-22.2959
4312,512,-22.2959
4313,512,-22.2959
4314,512,-22.2959
4315,512,-22.2959
4316,512,-22.2959
4317,512,-22.2959
4318,512,-22.2959
4319,512,-22.2959
4320,512,-22.2959
4321,512,-22.2959
4322,512,-22.2959
4323,512,-22.2959
4324,512,-22.2959
4325,512,-22.2959
4326,512,-22.2959
4327,512,-22.2959
4328,512,-22.2959
4329,512,-22.2959
4330,512,-22.2959
4331,512,-22.2959
4332,512,-22.2959
4333,512,-22.2959
4334,512,-22.2959
4335,512,-22.2959
4336,512,-22.2959
4337,512,-22.2959
4338,512,-22.2959
4339,512,-22.2959
4340,512,-22.2959
4341,512,-22.2959
4342,512,-22.2959
4343,512,-22.2959
4344,512,-22.2959
4345,512,-22.2959
4346,512,-22.2959
4347,512,-22.2959
4348,512,-22.2959
4349,512,-22.2959
4350,512,-22.2959
4351,512,-22.2959
4352,512,-22.2959
4353,512,-22.2959
4354,512,-22.2959
4355,512,-22.2959
4356,512,-22.2959
4357,512,-22.2959
4358,512,-22.2959
4359,512,-22.2959
4360,512,-22.2959
4361,512,-22.2959
4362,512,-22.2959
4363,512,-22.2959
4364,512,-22.2959
4365,512,-22.2959
4366,512,-22.2959
4367,512,-22.2959
4368,512,-22.2959
4369,512,-22.2959
4370,512,-22.2959
4371,512,-22.2959
4372,512,-22.2959
4373,512,-22.2959
4374,512,-22.2959
4375,512,-22.2959
4376,512,-22.2959
4377,512,-22.2959
4378,512,-22.2959
4379,512,-22.2959
4380,512,-22.2959
4381,512,-22.2959
4382,512,-22.2959
4383,512,-22.2959
4384,512,-22.2959
4385,512,-22.2959
4386,512,-22.2959
4387,512,-22.2959
4388,512,-22.2959
4389,512,-22.2959
4390,512,-22.2959
4391,512,-22.2959
4392,512,-22.2959
4393,512,-22.2959
4394,512,-22.2959
4395,512,-22.2959
4396,512,-22.2959
4397,512,-22.2959
4398,512,-22.2959
4399,512,-22.2959
4400,512,-22.2959
4401,512,-22.2959
4402,512,-22.2959
4403,512,-22.2959
4404,512,-22.2959
4405,512,-22.2959
4406,512,-22.2959
4407,512,-22.2959
4408,512,-22.2959
4409,512,-22.2959
4410,512,-22.2959
4411,512,-22.2959
4412,512,-22.2959
4413,512,-22.2959
4414,512,-22.2959
4415,512,-22.2959
4416,512,-22.2959
4417,512,-22.2959
4418,512,-22.2959
4419,512,-22.2959
4420,512,-22.2959
4421,512,-22.2959
4422,512,-22.2959
4423,512,-22.2959
4424,512,-22.2959
4425,512,-22.2959
4426,512,-22.2959
4427,512,-22.2959
4428,512,-22.2959
4429,512,-22.2959
4430,512,-22.2959
4431,512,-22.2959
4432,512,-22.2959
4433,512,-22.2959
4434,512,-22.2959
4435,512,-22.2959
4436,512,-22.2959
4437,512,-22.2959
4438,512,-22.2959
4439,512,-22.2959
4440,512,-22.2959
4441,512,-22.2959
4442,512,-22.2959
4443,512,-22.2959
4444,512,-22.2959
4445,512,-22.2959
4446,512,-22.2959
4447,512,-22.2959
4448,512,-22.2959
4449,512,-22.2959
4450,512,-22.2959
4451,512,-22.2959
4452,512,-22.2959
4453,512,-22.2959
4454,512,-22.2959
4455,512,-22.2959
4456,512,-22.2959
4457,512,-22.2959
4458,512,-22.2959
4459,512,-22.2959
4460,512,-22.2959
4461,512,-22.2959
4462,512,-22.2959
4463,512,-22.2959
4464,512,-22.2959
4465,512,-22.2959
4466,512,-22.2959
4467,512,-22.2959
4468,512,-22.2959
4469,512,-22.2959
4470,512,-22.2959
4471,512,-22.2959
4472,512,-22.2959
4473,512,-22.2959
4474,512,-22.2959
4475,512,-22.2959
4476,512,-22.2959
4477,512,-22.2959
4478,512,-22.2959
4479,512,-22.2959
4480,512,-22.2959
4481,512,-22.2959
4482,512,-22.2959
4483,512,-22.2959
4484,512,-22.2959
4485,512,-22.2959
4486,512,-22.2959
4487,512,-22.2959
4488,512,-22.2959
4489,512,-22.2959
4490,512,-22.2959
4491,512,-22.2959
4492,512,-22.2959
4493,512,-22.2959
4494,512,-22.2959
4495,512,-22.2959
4496,512,-22.2959
4497,512,-22.2959
4498,512,-22.2959
4499,512,-22.2959
4500,512,-22.2959
4501,512,-22.2959
4502,512,-22.2959
4503,512,-22.2959
4504,512,-22.2959
4505,512,-22.2959
4506,512,-22.2959
4507,512,-22.2959
4508,512,-22.2959
4509,512,-22.2959
4510,512,-22.2959
4511,512,-22.2959
4512,512,-22.2959
4513,512,-22.2959
4514,512,-22.2959
4515,512,-22.2959
4516,512,-22.2959
4517,512,-22.2959
4518,512,-22.2959
4519,512,-22.2959
4520,512,-22.2959
4521,512,-22.2959
4522,512,-22.2959
4523,512,-22.2959
4524,512,-22.2959
4525,512,-22.2959
4526,512,-22.2959
4527,512,-22.2959
4528,512,-22.2959
4529,512,-22.2959
4530,512,-22.2959
4531,512,-22.2959
4532,512,-22.2959
4533,512,-22.2959
4534,512,-22.2959
4535,512,-22.2959
4536,512,-22.2959
4537,512,-22.2959
4538,512,-22.2959
4539,512,-22.2959
4540,512,-22.2959
4541,512,-22.2959
4542,512,-22.2959
4543,512,-22.2959
4544,512,-22.2959
4545,512,-22.2959
4546,512,-22.2959
4547,512,-22.2959
4548,512,-22.2959
4549,512,-22.2959
4550,512,-22.2959
4551,512,-22.2959
4552,512,-22.2959
4553,512,-22.2959
4554,512,-22.2959
4555,512,-22.2959
4556,512,-22.2959
4557,512,-22.2959
4558,512,-22.2959
4559,512,-22.2959
4560,512,-22.2959
4561,512,-22.2959
4562,512,-22.2959
4563,512,-22.2959
4564,512,-22.2959
4565,512,-22.2959
4566,512,-22.2959
4567,512,-22.2959
4568,512,-22.2959
4569,512,-22.2959
4570,512,-22.2959
4571,512,-22.2959
4572,512,-22.2959
4573,512,-22.2959
4574,512,-22.2959
4575,512,-22.2959
4576,512,-22.2959
4577,512,-22.2959
4578,512,-22.2959
4579,512,-22.2959
4580,512,-22.2959
4581,512,-22.2959
4582,512,-22.2959
4583,512,-22.2959
4584,512,-22.2959
4585,512,-22.2959
4586,512,-22.2959
4587,512,-22.2959
4588,512,-22.2959
4589,512,-22.2959
4590,512,-22.2959
4591,512,-22.2959
4592,512,-22.2959
4593,512,-22.2959
4594,512,-22.2959
4595,512,-22.2959
4596,512,-22.2959
4597,512,-22.2959
4598,512,-22.2959
4599,512,-22.2959
4600,512,-22.2959
4601,512,-22.2959
4602,512,-22.2959
4603,512,-22.2959
4604,512,-22.2959
4605,512,-22.2959
4606,512,-22.2959
4607,512,-22.2959
4608,512,-22.2959
4609,512,-22.2959
4610,512,-22.2959
4611,512,-22.2959
4612,512,-22.2959
4613,512,-22.2959
4614,512,-22.2959
4615,512,-22.2959
4616,512,-22.2959
4617,512,-22.2959
4618,512,-22.2959
4619,512,-22.2959
4620,512,-22.2959
4621,512,-22.2959
4622,512,-22.2959
4623,512,-22.2959
4624,512,-22.2959
4625,512,-22.2959
4626,512,-22.2959
4627,512,-22.2959
4628,512,-22.2959
4629,512,-22.2959
4630,512,-22.2959
4631,512,-22.2959
4632,512,-22.2959
4633,512,-22.2959
4634,512,-22.2959
4635,512,-22.2959
4636,512,-22.2959
4637,512,-22.2959
4638,512,-22.2959
4639,512,-22.2959
4640,512,-22.2959
4641,512,-22.2959
4642,512,-22.2959
4643,512,-22.2959
4644,512,-22.2959
4645,512,-22.2959
4646,512,-22.2959
4647,512,-22.2959
4648,512,-22.2959
4649,512,-22.2959
4650,512,-22.2959
4651,512,-22.2959
4652,512,-22.2959
4653,512,-22.2959
4654,512,-22.2959
4655,512,-22.2959
4656,512,-22.2959
4657,512,-22.2959
4658,512,-22.2959
4659,512,-22.2959
4660,512,-22.2959
4661,512,-22.2959
4662,512,-22.2959
4663,512,-22.2959
4664,512,-22.2959
4665,512,-22.2959
4666,512,-22.2959
4667,512,-22.2959
4668,512,-22.2959
4669,512,-22.2959
4670,512,-22.2959
4671,512,-22.2959
4672,512,-22.2959
4673,512,-22.2959
4674,512,-22.2959
4675,512,-22.2959
4676,512,-22.2959
4677,512,-22.2959
4678,512,-22.2959
4679,512,-22.2959
4680,512,-22.2959
4681,512,-22.2959
4682,512,-22.2959
4683,512,-22.2959
4684,512,-22.2959
4685,512,-22.2959
4686,512,-22.2959
4687,512,-22.2959
4688,512,-22.2959
4689,512,-22.2959
4690,512,-22.2959
4691,512,-22.2959
4692,512,-22.2959
4693,512,-22.2959
4694,512,-22.2959
4695,512,-22.2959
4696,512,-22.2959
4697,512,-22.2959
4698,512,-22.2959
4699,512,-22.2959
4700,512,-22.2959
4701,512,-22.2959
4702,512,-22.2959
4703,512,-22.2959
4704,512,-22.2959
4705,512,-22.2959
4706,512,-22.2959
4707,512,-22.2959
4708,512,-22.2959
4709,512,-22.2959
4710,512,-22.2959
4711,512,-22.2959
4712,512,-22.2959
4713,512,-22.2959
4714,512,-22.2959
4715,512,-22.2959
4716,512,-22.2959
4717,512,-22.2959
4718,512,-22.2959
4719,512,-22.2959
4720,512,-22.2959
4721,512,-22.2959
4722,512,-22.2959
4723,512,-22.2959
4724,512,-22.2959
4725,512,-22.2959
4726,512,-22.2959
4727,512,-22.2959
4728,512,-22.2959
4729,512,-22.2959
4730,512,-22.2959
4731,512,-22.2959
4732,512,-22.2959
4733,512,-22.2959
4734,512,-22.2959
4735,512,-22.2959
4736,512,-22.2959
4737,512,-22.2959
4738,512,-22.2959
4739,512,-22.2959
4740,512,-22.2959
4741,512,-22.2959
4742,512,-22.2959
4743,512,-22.2959
4744,512,-22.2959
4745,512,-22.2959
4746,512,-22.2959
4747,512,-22.2959
4748,512,-22.2959
4749,512,-22.2959
4750,512,-22.2959
4751,512,-22.2959
4752,512,-22.2959
4753,512,-22.2959
4754,512,-22.2959
4755,512,-22.2959
4756,512,-22.2959
4757,512,-22.2959
4758,512,-22.2959
4759,512,-22.2959
4760,512,-22.2959
4761,512,-22.2959
4762,512,-22.2959
4763,512,-22.2959
4764,512,-22.2959
4765,512,-22.2959
4766,512,-22.2959
4767,512,-22.2959
4768,512,-22.2959
4769,512,-22.2959
4770,512,-22.2959
4771,512,-22.2959
4772,512,-22.2959
4773,512,-22.2959
4774,512,-22.2959
4775,512,-22.2959
4776,512,-22.2959
4777,512,-22.2959
4778,512,-22.2959
4779,512,-22.2959
4780,512,-22.2959
4781,512,-22.2959
4782,512,-22.2959
4783,512,-22.2959
4784,512,-22.2959
4785,512,-22.2959
4786,512,-22.2959
4787,512,-22.2959
4788,512,-22.2959
4789,512,-22.2959
4790,512,-22.2959
4791,512,-22.2959
4792,512,-22.2959
4793,512,-22.2959
4794,512,-22.2959
4795,512,-22.2959
4796,512,-22.2959
4797,512,-22.2959
4798,512,-22.2959
4799,512,-22.2959
4800,512,-22.2959
4801,512,-22.2959
4802,512,-22.2959
4803,512,-22.2959
4804,512,-22.2959
4805,512,-22.2959
4806,512,-22.2959
4807,512,-22.2959
4808,512,-22.2959
4809,512,-22.2959
4810,512,-22.2959
4811,512,-22.2959
4812,512,-22.2959
4813,512,-22.2959
4814,512,-22.2959
4815,512,-22.2959
4816,512,-22.2959
4817,512,-22.2959
4818,512,-22.2959
4819,512,-22.2959
4820,512,-22.2959
4821,512,-22.2959
4822,512,-22.2959
4823,512,-22.2959
4824,512,-22.2959
4825,512,-22.2959
4826,512,-22.2959
4827,512,-22.2959
4828,512,-22.2959
4829,512,-22.2959
4830,512,-22.2959
4831,512,-22.2959
4832,512,-22.2959
4833,512,-22.2959
4834,512,-22.2959
4835,512,-22.2959
4836,512,-22.2959
4837,512,-22.2959
4838,512,-22.2959
4839,512,-22.2959
4840,512,-22.2959
4841,512,-22.2959
4842,512,-22.2959
4843,512,-22.2959
4844,512,-22.2959
4845,512,-22.2959
4846,512,-22.2959
4847,512,-22.2959
4848,512,-22.2959
4849,512,-22.2959
4850,512,-22.2959
4851,512,-22.2959
4852,512,-22.2959
4853,512,-22.2959
4854,512,-22.2959
4855,512,-22.2959
4856,512,-22.2959
4857,512,-22.2959
4858,512,-22.2959
4859,512,-22.2959
4860,512,-22.2959
4861,512,-22.2959
4862,512,-22.2959
4863,512,-22.2959
4864,512,-22.2959
4865,512,-22.2959
4866,512,-22.2959
4867,512,-22.2959
4868,512,-22.2959
4869,512,-22.2959
4870,512,-22.2959
4871,512,-22.2959
4872,512,-22.2959
4873,512,-22.2959
4874,512,-22.2959
4875,512,-22.2959
4876,512,-22.2959
4877,512,-22.2959
4878,512,-22.2959
4879,512,-22.2959
4880,512,-22.2959
4881,512,-22.2959
4882,512,-22.2959
4883,512,-22.2959
4884,512,-22.2959
4885,512,-22.2959
4886,512,-22.2959
4887,512,-22.2959
4888,512,-22.2959
4889,512,-22.2959
4890,512,-22.2959
4891,512,-22.2959
4892,512,-22.2959
4893,512,-22.2959
4894,512,-22.2959
4895,512,-22.2959
4896,512,-22.2959
4897,512,-22.2959
4898,512,-22.2959
4899,512,-22.2959
4900,512,-22.2959
4901,512,-22.2959
4902,512,-22.2959
4903,512,-22.2959
4904,512,-22.2959
4905,512,-22.2959
4906,512,-22.2959
4907,512,-22.2959
4908,512,-22.2959
4909,512,-22.2959
4910,512,-22.2959
4911,512,-22.2959
4912,512,-22.2959
4913,512,-22.2959
4914,512,-22.2959
4915,512,-22.2959
4916,512,-22.2959
4917,512,-22.2959
4918,512,-22.2959
4919,512,-22.2959
4920,512,-22.2959
4921,512,-22.2959
4922,512,-22.2959
4923,512,-22.2959
4924,512,-22.2959
4925,512,-22.2959
4926,512,-22.2959
4927,512,-22.2959
4928,512,-22.2959
4929,512,-22.2959
4930,512,-22.2959
4931,512,-22.2959
4932,512,-22.2959
4933,512,-22.2959
4934,512,-22.2959
4935,512,-22.2959
4936,512,-22.2959
4937,512,-22.2959
4938,512,-22.2959
4939,512,-22.2959
4940,512,-22.2959
4941,512,-22.2959
4942,512,-22.2959
4943,512,-22.2959
4944,512,-22.2959
4945,512,-22.2959
4946,512,-22.2959
4947,512,-22.2959
4948,512,-22.2959
4949,512,-22.2959
4950,512,-22.2959
4951,512,-22.2959
4952,512,-22.2959
4953,512,-22.2959
4954,512,-22.2959
4955,512,-22.2959
4956,512,-22.2959
4957,512,-22.2959
4958,512,-22.2959
4959,512,-22.2959
4960,512,-22.2959
4961,512,-22.2959
4962,512,-22.2959
4963,512,-22.2959
4964,512,-22.2959
4965,512,-22.2959
4966,512,-22.2959
4967,512,-22.2959
4968,512,-22.2959
4969,512,-22.2959
4970,512,-22.2959
4971,512,-22.2959
4972,512,-22.2959
4973,512,-22.2959
4974,512,-22.2959
4975,512,-22.2959
4976,512,-22.2959
4977,512,-22.2959
4978,512,-22.2959
4979,512,-22.2959
4980,512,-22.2959
4981,512,-22.2959
4982,512,-22.2959
4983,512,-22.2959
4984,512,-22.2959
4985,512,-22.2959
4986,512,-22.2959
4987,512,-22.2959
4988,512,-22.2959
4989,512,-22.2959
4990,512,-22.2959
4991,512,-22.2959
4992,512,-22.2959
4993,512,-22.2959
4994,512,-22.2959
4995,512,-22.2959
4996,512,-22.2959
4997,512,-22.2959
4998,512,-22.2959
4999,512,-22.2959
5000,512,-22.2959
5001,512,-22.2959
5002,512,-22.2959
5003,512,-22.2959
5004,512,-22.2959
5005,512,-22.2959
5006,512,-22.2959
5007,512,-22.2959
5008,512,-22.2959
5009,512,-22.2959
5010,512,-22.2959
5011,512,-22.2959
5012,512,-22.2959
5013,512,-22.2959
5014,512,-22.2959
5015,512,-22.2959
5016,512,-22.2959
5017,512,-22.2959
5018,512,-22.2959
5019,512,-22.2959
5020,512,-22.2959
5021,512,-22.2959
5022,512,-22.2959
5023,512,-22.2959
5024,512,-22.2959
5025,512,-22.2959
5026,512,-22.2959
5027,512,-22.2959
5028,512,-22.2959
5029,512,-22.2959
5030,512,-22.2959
5031,512,-22.2959
5032,512,-22.2959
5033,512,-22.2959
5034,512,-22.2959
5035,512,-22.2959
5036,512,-22.2959
5037,512,-22.2959
5038,512,-22.2959
5039,512,-22.2959
5040,512,-22.2959
5041,512,-22.2959
5042,512,-22.2959
5043,512,-22.2959
5044,512,-22.2959
5045,512,-22.2959
5046,512,-22.2959
5047,512,-22.2959
5048,512,-22.2959
5049,512,-22.2959
5050,512,-22.2959
5051,512,-22.2959
5052,512,-22.2959
5053,512,-22.2959
5054,512,-22.2959
5055,512,-22.2959
5056,512,-22.2959
5057,512,-22.2959
5058,512,-22.2959
5059,512,-22.2959
5060,512,-22.2959
5061,512,-22.2959
5062,512,-22.2959
5063,512,-22.2959
5064,512,-22.2959
5065,512,-22.2959
5066,512,-22.2959
5067,512,-22.2959
5068,512,-22.2959
5069,512,-22.2959
5070,512,-22.2959
5071,512,-22.2959
5072,512,-22.2959
5073,512,-22.2959
5074,512,-22.2959
5075,512,-22.2959
5076,512,-22.2959
5077,512,-22.2959
5078,512,-22.2959
5079,512,-22.2959
5080,512,-22.2959
5081,512,-22.2959
5082,512,-22.2959
5083,512,-22.2959
5084,512,-22.2959
5085,512,-22.2959
5086,512,-22.2959
5087,512,-22.2959
5088,512,-22.2959
5089,512,-22.2959
5090,512,-22.2959
5091,512,-22.2959
5092,512,-22.2959
5093,512,-22.2959
5094,512,-22.2959
5095,512,-22.2959
5096,512,-22.2959
5097,512,-22.2959
5098,512,-22.2959
5099,512,-22.2959
5100,512,-22.2959
5101,512,-22.2959
5102,512,-22.2959
5103,512,-22.2959
5104,512,-22.2959
5105,512,-22.2959
5106,512,-22.2959
5107,512,-22.2959
5108,512,-22.2959
5109,512,-22.2959
5110,512,-22.2959
5111,512,-22.2959
5112,512,-22.2959
5113,512,-22.2959
5114,512,-22.2959
5115,512,-22.2959
5116,512,-22.2959
5117,512,-22.2959
5118,512,-22.2959
5119,512,-22.2959
5120,512,-22.2959
5121,512,-22.2959
5122,512,-22.2959
5123,512,-22.2959
5124,512,-22.2959
5125,512,-22.2959
5126,512,-22.2959
5127,512,-22.2959
5128,512,-22.2959
5129,512,-22.2959
5130,512,-22.2959
5131,512,-22.2959
5132,512,-22.2959
5133,512,-22.2959
5134,512,-22.2959
5135,512,-22.2959
5136,512,-22.2959
5137,512,-22.2959
5138,512,-22.2959
5139,512,-22.2959
5140,512,-22.2959
5141,512,-22.2959
5142,512,-22.2959
5143,512,-22.2959
5144,512,-22.2959
5145,512,-22.2959
5146,512,-22.2959
5147,512,-22.2959
5148,512,-22.2959
5149,512,-22.2959
5150,512,-22.2959
5151,512,-22.2959
5152,512,-22.2959
5153,512,-22.2959
5154,512,-22.2959
5155,512,-22.2959
5156,512,-22.2959
5157,512,-22.2959
5158,512,-22.2959
5159,512,-22.2959
5160,512,-22.2959
5161,512,-22.2959
5162,512,-22.2959
5163,512,-22.2959
5164,512,-22.2959
5165,512,-22.2959
5166,512,-22.2959
5167,512,-22.2959
5168,512,-22.2959
5169,512,-22.2959
5170,512,-22.2959
5171,512,-22.2959
5172,512,-22.2959
5173,512,-22.2959
5174,512,-22.2959
5175,512,-22.2959
5176,512,-22.2959
5177,512,-22.2959
5178,512,-22.2959
5179,512,-22.2959
5180,512,-22.2959
5181,512,-22.2959
5182,512,-22.2959
5183,512,-22.2959
5184,512,-22.2959
5185,512,-22.2959
5186,512,-22.2959
5187,512,-22.2959
