t,I,st,difference,relative_difference,center,max_u
296.375,2.96375000000006,2.96375,6.43929354282591e-14,2.17268445139634e-14,0.00774737437587019,0.00774737437587019
296.5,2.96500000000008,2.965,8.39328606616618e-14,2.83078788066313e-14,0.00774771296098154,0.00774771296098154
296.625,2.96625000000004,2.96625,4.13002965160558e-14,1.39234037980803e-14,0.00774805141088502,0.00774805141088502
296.75,2.96750000000005,2.9675,4.88498130835069e-14,1.64616050829004e-14,0.00774838972570746,0.00774838972570746
296.875,2.96875000000007,2.96875,6.92779167366098e-14,2.33357193218054e-14,0.00774872790557551,0.00774872790557551
297,2.97000000000008,2.97,7.7715611723761e-14,2.61668726342629e-14,0.00774906595061568,0.00774906595061568
297.125,2.97125000000007,2.97125,7.28306304154103e-14,2.45117813766631e-14,0.00774940386095431,0.00774940386095431
297.25,2.97250000000004,2.9725,4.08562073062058e-14,1.37447291189927e-14,0.00774974163671763,0.00774974163671763
297.375,2.97375000000007,2.97375,7.23865412055602e-14,2.43418381523532e-14,0.00775007927803167,0.00775007927803167
297.5,2.97500000000005,2.975,5.01820807130571e-14,1.68679262901032e-14,0.00775041678502234,0.00775041678502234
297.625,2.9762500000001,2.97625,9.54791801177635e-14,3.20803629123103e-14,0.0077507541578154,0.0077507541578154
297.75,2.97750000000006,2.9775,6.48370246381091e-14,2.17756589884498e-14,0.00775109139653644,0.00775109139653644
297.875,2.97875000000006,2.97875,5.50670620214078e-14,1.84866343336661e-14,0.00775142850131093,0.00775142850131093
298,2.98000000000007,2.98,7.14983627858601e-14,2.39927391898859e-14,0.00775176547226416,0.00775176547226416
298.125,2.98125000000007,2.98125,6.52811138479592e-14,2.1897228963676e-14,0.00775210230952129,0.00775210230952129
298.25,2.98250000000004,2.9825,4.30766533554561e-14,1.44431360789459e-14,0.00775243901320732,0.00775243901320732
298.375,2.98375000000007,2.98375,6.61692922676593e-14,2.21765537553948e-14,0.00775277558344712,0.00775277558344712
298.5,2.98500000000005,2.985,4.79616346638068e-14,1.60675493011078e-14,0.00775311202036538,0.00775311202036538
298.625,2.98625000000008,2.98625,8.43769498715119e-14,2.82551527405649e-14,0.00775344832408666,0.00775344832408666
298.75,2.98750000000009,2.9875,8.74855743404623e-14,2.92838742562217e-14,0.00775378449473538,0.00775378449473538
298.875,2.98875000000006,2.98875,5.6843418860808e-14,1.90191280169998e-14,0.00775412053243581,0.00775412053243581
299,2.99000000000005,2.99,4.9293902293357e-14,1.6486254947611e-14,0.00775445643731204,0.00775445643731204
299.125,2.99125000000006,2.99125,6.3948846218409e-14,2.13786364290544e-14,0.00775479220948807,0.00775479220948807
299.25,2.99250000000004,2.9925,4.13002965160558e-14,1.38012686770446e-14,0.00775512784908769,0.00775512784908769
299.375,2.99375000000006,2.99375,6.17284001691587e-14,2.06190898268589e-14,0.00775546335623459,0.00775546335623459
299.5,2.99500000000006,2.995,5.86197757002083e-14,1.95725461436422e-14,0.0077557987310523,0.0077557987310523
299.625,2.99625000000004,2.99625,3.95239396766556e-14,1.3191135478233e-14,0.0077561339736642,0.0077561339736642
299.75,2.99750000000008,2.9975,7.54951656745106e-14,2.5186043594499e-14,0.00775646908419351,0.00775646908419351
299.875,2.99875000000005,2.99875,5.32907051820075e-14,1.77709729660717e-14,0.00775680406276333,0.00775680406276333
300,3.00000000000008,3,7.90478793533111e-14,2.63492931177704e-14,0.0077571389094966,0.0077571389094966
300.125,3.00125000000008,3.00125,8.30446822419617e-14,2.76700315675008e-14,0.00775747362451612,0.00775747362451612
300.25,3.00250000000008,3.0025,8.17124146124115e-14,2.72147925436841e-14,0.00775780820794454,0.00775780820794454
300.375,3.00375000000007,3.00375,7.105427357601e-14,2.36551888725793e-14,0.00775814265990436,0.00775814265990436
300.5,3.00500000000004,3.005,4.17443857259059e-14,1.38916425044612e-14,0.00775847698051794,0.00775847698051794
300.625,3.00625000000009,3.00625,9.01501095995627e-14,2.9987562444761e-14,0.00775881116990751,0.00775881116990751
300.75,3.00750000000006,3.0075,6.3504757008559e-14,2.11154636769938e-14,0.00775914522819513,0.00775914522819513
300.875,3.00875000000009,3.00875,8.97060203897126e-14,2.98150462450229e-14,0.00775947915550274,0.00775947915550274
301,3.01000000000008,3.01,7.63833440942108e-14,2.53765262771464e-14,0.00775981295195211,0.00775981295195211
301.125,3.01125000000008,3.01125,8.39328606616618e-14,2.78730961101409e-14,0.00776014661766489,0.00776014661766489
301.25,3.01250000000008,3.0125,8.03801469828613e-14,2.66822064673399e-14,0.00776048015276258,0.00776048015276258
301.375,3.01375000000006,3.01375,5.77315972805081e-14,1.91560671192064e-14,0.00776081355736652,0.00776081355736652
301.5,3.01500000000008,3.015,7.68274333040608e-14,2.54817357559074e-14,0.00776114683159792,0.00776114683159792
301.625,3.01625000000006,3.01625,6.3504757008559e-14,2.10542087056971e-14,0.00776147997557787,0.00776147997557787
301.75,3.01750000000006,3.0175,6.43929354282591e-14,2.13398294708398e-14,0.00776181298942727,0.00776181298942727
301.875,3.01875000000007,3.01875,6.66133814775094e-14,2.2066544588823e-14,0.00776214587326691,0.00776214587326691
302,3.02000000000007,3.02,6.83897383169096e-14,2.26456087142085e-14,0.00776247862721744,0.00776247862721744
302.125,3.02125000000007,3.02125,7.32747196252603e-14,2.42531136533754e-14,0.00776281125139934,0.00776281125139934
302.25,3.02250000000006,3.0225,6.3504757008559e-14,2.10106722939815e-14,0.00776314374593299,0.00776314374593299
302.375,3.02375000000008,3.02375,8.17124146124115e-14,2.70235352170026e-14,0.00776347611093858,0.00776347611093858
302.5,3.02500000000009,3.025,8.65973959207622e-14,2.86272383209131e-14,0.0077638083465362,0.0077638083465362
302.625,3.02625000000009,3.02625,9.28146448586631e-14,3.06698537327263e-14,0.00776414045284578,0.00776414045284578
302.75,3.02750000000009,3.0275,9.41469124882133e-14,3.10972460737286e-14,0.00776447242998711,0.00776447242998711
302.875,3.02875000000009,3.02875,8.57092175010621e-14,2.829854477955e-14,0.00776480427807984,0.00776480427807984
303,3.03000000000008,3.03,8.30446822419617e-14,2.74074858884362e-14,0.00776513599724348,0.00776513599724348
303.125,3.03125000000009,3.03125,8.97060203897126e-14,2.9593738685266e-14,0.0077654675875974,0.0077654675875974
303.25,3.03250000000007,3.0325,6.70574706873595e-14,2.21129334500773e-14,0.00776579904926084,0.00776579904926084
303.375,3.03375000000006,3.03375,6.30606677987089e-14,2.07863758710206e-14,0.00776613038235287,0.00776613038235287
303.5,3.03500000000007,3.035,6.57252030578093e-14,2.16557505956538e-14,0.00776646158699246,0.00776646158699246
303.625,3.03625000000008,3.03625,8.34887714518118e-14,2.74973310668791e-14,0.00776679266329842,0.00776679266329842
303.75,3.03750000000007,3.0375,6.70574706873595e-14,2.20765335596245e-14,0.00776712361138941,0.00776712361138941
303.875,3.03875000000006,3.03875,6.17284001691587e-14,2.03137474847087e-14,0.00776745443138398,0.00776745443138398
304,3.04000000000009,3.04,9.14823772291129e-14,3.00928872464187e-14,0.00776778512340051,0.00776778512340051
304.125,3.04125000000008,3.04125,8.26005930321116e-14,2.7160079911915e-14,0.00776811568755727,0.00776811568755727
304.25,3.0425000000001,3.0425,1.02584607475364e-13,3.37172087018453e-14,0.00776844612397236,0.00776844612397236
304.375,3.04375000000011,3.04375,1.05249142734465e-13,3.4578773793664e-14,0.00776877643276378,0.00776877643276378
304.5,3.04500000000009,3.045,8.79296635503124e-14,2.88767367981322e-14,0.00776910661404937,0.00776910661404937
304.625,3.04625000000011,3.04625,1.13242748511766e-13,3.71744763272108e-14,0.00776943666794682,0.00776943666794682
304.75,3.04750000000012,3.0475,1.22124532708767e-13,4.00736776730984e-14,0.00776976659457371,0.00776976659457371
304.875,3.04875000000008,3.04875,7.50510764646606e-14,2.46169992504012e-14,0.00777009639404747,0.00777009639404747
305,3.05000000000009,3.05,9.41469124882133e-14,3.08678401600699e-14,0.00777042606648538,0.00777042606648538
305.125,3.05125000000008,3.05125,8.43769498715119e-14,2.76532404331051e-14,0.00777075561200462,0.00777075561200462
305.25,3.05250000000009,3.0525,9.01501095995627e-14,2.95332054380222e-14,0.00777108503072219,0.00777108503072219
305.375,3.0537500000001,3.05375,1.02140518265514e-13,3.34475704512532e-14,0.00777141432275498,0.00777141432275498
305.5,3.05500000000007,3.055,6.57252030578093e-14,2.15139780876626e-14,0.00777174348821973,0.00777174348821973
305.625,3.05625000000008,3.05625,8.30446822419617e-14,2.7172084169149e-14,0.00777207252723307,0.00777207252723307
305.75,3.05750000000007,3.0575,7.41628980449605e-14,2.42560582322029e-14,0.00777240143991146,0.00777240143991146
305.875,3.05875000000009,3.05875,9.05941988094128e-14,2.96180461984186e-14,0.00777273022637125,0.00777273022637125
306,3.06000000000011,3.06,1.05693231944315e-13,3.45402718772271e-14,0.00777305888672863,0.00777305888672863
306.125,3.06125000000011,3.06125,1.13242748511766e-13,3.69923229111526e-14,0.00777338742109969,0.00777338742109969
306.25,3.0625000000001,3.0625,1.00364161426114e-13,3.27719710779148e-14,0.00777371582960035,0.00777371582960035
306.375,3.06375000000007,3.06375,6.66133814775094e-14,2.17424337747889e-14,0.00777404411234642,0.00777404411234642
306.5,3.06500000000009,3.065,8.65973959207622e-14,2.82536365157462e-14,0.00777437226945355,0.00777437226945355
306.625,3.0662500000001,3.06625,9.54791801177635e-14,3.11387460636815e-14,0.00777470030103729,0.00777470030103729
306.75,3.06750000000009,3.0675,9.41469124882133e-14,3.06917400124575e-14,0.00777502820721303,0.00777502820721303
306.875,3.0687500000001,3.06875,1.04805053524615e-13,3.41523596006891e-14,0.00777535598809604,0.00777535598809604
307,3.07000000000009,3.07,8.5265128291212e-14,2.77736574238476e-14,0.00777568364380144,0.00777568364380144
307.125,3.07125000000009,3.07125,8.97060203897126e-14,2.92083094471999e-14,0.00777601117444422,0.00777601117444422
307.25,3.0725000000001,3.0725,1.03472785895065e-13,3.36770661985564e-14,0.00777633858013927,0.00777633858013927
307.375,3.07375000000009,3.07375,9.28146448586631e-14,3.01958991000124e-14,0.0077766658610013,0.0077766658610013
307.5,3.07500000000012,3.075,1.15463194561016e-13,3.75490063613061e-14,0.00777699301714491,0.00777699301714491
307.625,3.0762500000001,3.07625,9.81437153768638e-14,3.19036864288871e-14,0.00777732004868457,0.00777732004868457
307.75,3.0775000000001,3.0775,1.03472785895065e-13,3.36223512250413e-14,0.0077776469557346,0.0077776469557346
307.875,3.07875000000012,3.07875,1.21680443498917e-13,3.95226775473543e-14,0.00777797373840922,0.00777797373840922
308,3.08000000000011,3.08,1.07469588783715e-13,3.48927236310763e-14,0.00777830039682249,0.00777830039682249
308.125,3.08125000000011,3.08125,1.14130926931466e-13,3.704046310149e-14,0.00777862693108834,0.00777862693108834
308.25,3.08250000000008,3.0825,8.03801469828613e-14,2.60762845037669e-14,0.00777895334132058,0.00777895334132058
308.375,3.08375000000008,3.08375,7.63833440942108e-14,2.4769629215796e-14,0.00777927962763288,0.00777927962763288
308.5,3.08500000000011,3.085,1.10578213252666e-13,3.58438292553211e-14,0.00777960579013879,0.00777960579013879
308.625,3.08625000000012,3.08625,1.16351372980716e-13,3.76999183412609e-14,0.00777993182895172,0.00777993182895172
308.75,3.08750000000009,3.0875,8.92619311798626e-14,2.89107469408462e-14,0.00778025774418494,0.00778025774418494
308.875,3.08875000000012,3.08875,1.17683640610267e-13,3.81007335039309e-14,0.00778058353595161,0.00778058353595161
309,3.0900000000001,3.09,1.03916875104915e-13,3.36300566682572e-14,0.00778090920436474,0.00778090920436474
309.125,3.09125000000013,3.09125,1.30118138486068e-13,4.20924022599493e-14,0.00778123474953723,0.00778123474953723
309.25,3.09250000000011,3.0925,1.11910480882216e-13,3.61877060249687e-14,0.00778156017158184,0.00778156017158184
309.375,3.09375000000011,3.09375,1.13242748511766e-13,3.66037166906718e-14,0.00778188547061119,0.00778188547061119
309.5,3.09500000000011,3.095,1.07025499573865e-13,3.45801291030259e-14,0.00778221064673778,0.00778221064673778
309.625,3.09625000000011,3.09625,1.13242748511766e-13,3.65741618124396e-14,0.00778253570007399,0.00778253570007399
309.75,3.09750000000011,3.0975,1.11022302462516e-13,3.58425512389074e-14,0.00778286063073206,0.00778286063073206
309.875,3.0987500000001,3.09875,1.03028696685215e-13,3.32484700880079e-14,0.00778318543882409,0.00778318543882409
310,3.10000000000011,3.1,1.10578213252666e-13,3.56703913718276e-14,0.00778351012446207,0.00778351012446207
310.125,3.10125000000011,3.10125,1.07025499573865e-13,3.45104392015687e-14,0.00778383468775785,0.00778383468775785
310.25,3.10250000000012,3.1025,1.17239551400417e-13,3.77887353426e-14,0.00778415912882317,0.00778415912882317
310.375,3.10375000000013,3.10375,1.27009514017118e-13,4.09213093893251e-14,0.00778448344776961,0.00778448344776961
310.5,3.10500000000015,3.105,1.53210777398272e-13,4.93432455388958e-14,0.00778480764470866,0.00778480764470866
310.625,3.1062500000001,3.10625,1.02584607475364e-13,3.30252257465962e-14,0.00778513171975164,0.00778513171975164
310.75,3.10750000000014,3.1075,1.4077627952247e-13,4.53021012139887e-14,0.00778545567300978,0.00778545567300978
310.875,3.1087500000001,3.10875,1.03916875104915e-13,3.34272215858189e-14,0.00778577950459416,0.00778577950459416
311,3.11000000000014,3.11,1.4033219031262e-13,4.5122890775762e-14,0.00778610321461575,0.00778610321461575
311.125,3.11125000000012,3.11125,1.21680443498917e-13,3.91098251503149e-14,0.00778642680318537,0.00778642680318537
311.25,3.11250000000009,3.1125,8.5265128291212e-14,2.73944187281002e-14,0.00778675027041372,0.00778675027041372
311.375,3.11375000000012,3.11375,1.17239551400417e-13,3.76522043839154e-14,0.0077870736164114,0.0077870736164114
311.5,3.11500000000013,3.115,1.26565424807268e-13,4.06309549943075e-14,0.00778739684128884,0.00778739684128884
311.625,3.11625000000012,3.11625,1.20792265079217e-13,3.87620585893998e-14,0.00778771994515639,0.00778771994515639
311.75,3.11750000000012,3.1175,1.23456800338317e-13,3.9601219033943e-14,0.00778804292812422,0.00778804292812422
311.875,3.11875000000014,3.11875,1.4033219031262e-13,4.49962934870124e-14,0.00778836579030243,0.00778836579030243
312,3.12000000000013,3.12,1.31450406115619e-13,4.21315404216726e-14,0.00778868853180096,0.00778868853180096
312.125,3.12125000000011,3.12125,1.15019105351166e-13,3.68503341133092e-14,0.00778901115272963,0.00778901115272963
312.25,3.12250000000014,3.1225,1.4033219031262e-13,4.49422547038014e-14,0.00778933365319813,0.00778933365319813
312.375,3.12375000000012,3.12375,1.20348175869367e-13,3.8526827009001e-14,0.00778965603331605,0.00778965603331605
312.5,3.12500000000012,3.125,1.15463194561016e-13,3.69482222595252e-14,0.00778997829319282,0.00778997829319282
312.625,3.12625000000012,3.12625,1.21680443498917e-13,3.89221730504333e-14,0.00779030043293777,0.00779030043293777
312.75,3.12750000000014,3.1275,1.4477308241112e-13,4.62903540882879e-14,0.0077906224526601,0.0077906224526601
312.875,3.12875000000014,3.12875,1.35447209004269e-13,4.32911574923753e-14,0.00779094435246888,0.00779094435246888
313,3.13000000000012,3.13,1.19015908239817e-13,3.80242518338073e-14,0.00779126613247305,0.00779126613247305
313.125,3.13125000000013,3.13125,1.27009514017118e-13,4.05619206441894e-14,0.00779158779278145,0.00779158779278145
313.25,3.13250000000015,3.1325,1.46993528460371e-13,4.69253083672373e-14,0.00779190933350278,0.00779190933350278
313.375,3.13375000000013,3.13375,1.29674049276218e-13,4.13798322381231e-14,0.0077922307547456,0.0077922307547456
313.5,3.13500000000012,3.135,1.24344978758018e-13,3.96634700982512e-14,0.00779255205661838,0.00779255205661838
313.625,3.13625000000013,3.13625,1.27453603226968e-13,4.06388531612493e-14,0.00779287323922944,0.00779287323922944
313.75,3.13750000000012,3.1375,1.21236354289067e-13,3.8641069096117e-14,0.007793194302687,0.007793194302687
313.875,3.13875000000013,3.13875,1.25233157177718e-13,3.98990544572577e-14,0.00779351524709913,0.00779351524709913
314,3.14000000000012,3.14,1.23900889548167e-13,3.94588820217094e-14,0.0077938360725738,0.0077938360725738
314.125,3.14125000000015,3.14125,1.53210777398272e-13,4.87738248780809e-14,0.00779415677921885,0.00779415677921885
314.25,3.14250000000016,3.1425,1.55431223447522e-13,4.94610098480579e-14,0.00779447736714199,0.00779447736714199
314.375,3.14375000000013,3.14375,1.28785870856518e-13,4.09656845666857e-14,0.00779479783645082,0.00779479783645082
314.5,3.14500000000015,3.145,1.46993528460371e-13,4.67388007823118e-14,0.00779511818725281,0.00779511818725281
314.625,3.14625000000011,3.14625,1.13686837721616e-13,3.61340763517254e-14,0.0077954384196553,0.0077954384196553
314.75,3.14750000000013,3.1475,1.34114941374719e-13,4.26099893168289e-14,0.00779575853376554,0.00779575853376554
314.875,3.14875000000012,3.14875,1.23012711128467e-13,3.90671571666431e-14,0.00779607852969062,0.00779607852969062
315,3.15000000000012,3.15,1.23012711128467e-13,3.90516543264976e-14,0.00779639840753753,0.00779639840753753
315.125,3.15125000000009,3.15125,9.37028232783632e-14,2.97351283707618e-14,0.00779671816741314,0.00779671816741314
315.25,3.15250000000013,3.1525,1.29674049276218e-13,4.11337190408305e-14,0.00779703780942418,0.00779703780942418
315.375,3.15375000000012,3.15375,1.19904086659517e-13,3.80195280727759e-14,0.00779735733367729,0.00779735733367729
315.5,3.15500000000015,3.155,1.54098955817972e-13,4.88427752196424e-14,0.00779767674027896,0.00779767674027896
