t,norm,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,leakage_above_first_excited
219.5,1.002076449406,0.902724880493682,0.0483808139877988,0.0488907013598676,3.612867720342e-31,0.00119516378277547,0.000841446051273755,4.76992272770035e-31,5.7935483275484e-30,1.99562752546922e-05,2.16780031903091e-05,3.60415865197083e-06
219.75,1.00211140819561,0.892248379549519,0.0535073952450384,0.0540713118660904,1.77297155100953e-32,0.001311716932493,0.000923504417672328,9.99619650939727e-31,9.6584953597105e-30,2.25941765751314e-05,2.45434894852318e-05,0.000172913339352321
220,1.0021545850884,0.882675740787287,0.0582307191726157,0.0588444150972047,4.33015693327843e-31,0.00137944436555833,0.000971187406344687,1.67111442815699e-30,1.26680517504954e-29,2.4460085023153e-05,2.65703792115267e-05,0.000249124942892864
220.25,1.00220079790329,0.874364545469523,0.062372939874846,0.0630302908323769,1.61915623580284e-30,0.00139656552372954,0.00098324142868371,2.26395167667025e-30,1.346006935986e-29,2.4521218412368e-05,2.66367868847752e-05,0.000232223823254274
220.5,1.00224376091617,0.867615437550498,0.0657788964381465,0.0664721429108268,3.48630095174267e-30,0.00136647778437066,0.000962058382610711,2.69249525561304e-30,1.2164342580877e-29,2.24277910641041e-05,2.43627490618307e-05,0.000133523100528499
220.75,1.00227629716349,0.86265213169584,0.0683270490053697,0.069047150561895,6.17267067430295e-30,0.00129636936140216,0.000912699075946583,2.5402815652814e-30,9.08951022376998e-30,1.87539984283442e-05,2.03719999134079e-05,-2.63312631043622e-05
221,1.00229060587399,0.859606771815864,0.0699385142930199,0.0706755991479433,9.06831167402472e-30,0.00119571652292085,0.000841835203806059,2.04059306972526e-30,5.20437308252898e-30,1.46689128309567e-05,1.59344734971571e-05,-0.000220885256826842
221.25,1.00227858572652,0.858511525850089,0.0705833194373314,0.0713271999199723,1.18460309511473e-29,0.00107488733753897,0.000756766326733752,1.31106633840233e-30,1.86298594659083e-30,1.12769432404373e-05,1.22498616812652e-05,-0.000422045207393085
221.5,1.00223220878269,0.859296261536426,0.0702833547537046,0.0710240738963093,1.42410390661285e-29,0.000943900723018146,0.000664546188250065,5.58282599663915e-31,4.08012822959921e-31,9.06995765624838e-06,9.85246838394657e-06,-0.000603690186439465
221.75,1.00214392365508,0.861791935978026,0.0691118335578955,0.0698402059908312,1.58840727282084e-29,0.000811415964048143,0.000571271292461003,8.93563281056569e-32,1.00354762175781e-30,7.8139286799521e-06,8.48807548958737e-06,-0.000743975526752871
222,1.00200706317706,0.865739337395614,0.0671893778441587,0.0678974894379104,1.69331494624922e-29,0.000684091263024573,0.000481629296568964,5.01496794513367e-32,3.28428418864097e-30,6.87362835569104e-06,7.46665074127569e-06,-0.00082620467768324
222.25,1.00181623036814,0.870802561155886,0.0646771604353462,0.0653587956673532,1.71620710978417e-29,0.000566409554335404,0.000398776376734266,4.38146223449317e-31,6.25929509836075e-30,5.70240478906054e-06,6.19437984452917e-06,-0.000838517258585858
222.5,1.00156762488471,0.876586456343907,0.0617677865564136,0.0624187597784373,1.62665643256816e-29,0.00046095298636556,0.000324530475061256,1.11950955115388e-30,9.20594483671809e-30,4.16522990865347e-06,4.52458517913195e-06,-0.000773002678757795
222.75,1.00125927912442,0.882657148458985,0.0586747211012469,0.0592930963802726,1.45951081619674e-29,0.000368974776567785,0.000259773909849897,1.95180192702725e-30,1.08705074324681e-29,2.52739062098756e-06,2.74544128328795e-06,-0.000624965940504429
223,1.00089119767122,0.888564326207889,0.0556210450442337,0.0562072375067353,1.28832939328666e-29,0.000291032673061699,0.000204899359459111,2.4530872895897e-30,1.13121928778963e-29,1.18692460279578e-06,1.28932654003289e-06,-0.000392608758858382
223.25,1.00046540241758,0.893863733449697,0.0528281847723292,0.0533849431665046,1.10001785616859e-29,0.000227484731279827,0.000160158910116889,2.58678300886694e-30,1.00607638826931e-29,3.80635069155487e-07,4.13474365241617e-07,-7.68613885311353e-05
223.5,0.999985879116474,0.898138615045894,0.0505050709113265,0.0510373459137611,8.69673639215521e-30,0.00017878760366616,0.000125874064533857,2.3906401233419e-30,7.4272793167865e-30,6.5146514411274e-08,7.07670308830078e-08,0.000318968129018882
223.75,0.999458422994304,0.901019371859003,0.0488380346200123,0.0493527406589744,6.54094466674622e-30,0.000145668284467166,0.000102556657528645,1.84995412021512e-30,4.75466198573983e-30,1.51792529447576e-08,1.64888432115719e-08,0.000789852862009832
224,0.998890392231997,0.902200988658964,0.0479816891939241,0.0484873701735103,4.43583966209555e-30,0.000129276685380925,9.10162757634382e-05,1.12962206939621e-30,2.36217592738582e-30,2.15540366581388e-08,2.34136114815354e-08,0.00132995197360164
224.25,0.998290378828385,0.901457917819268,0.0480510660683597,0.0485574782136555,2.6299548803131e-30,0.000131370454091243,9.24903778396334e-05,4.39898772497281e-31,8.14376372379129e-31,2.2693647162436e-08,2.46515418986099e-08,0.00193353789871686
224.5,0.997667805870435,0.898656049511577,0.049115334595976,0.0496329631106959,1.30785881393865e-30,0.00015448796386275,0.000108766086318139,5.86947476033037e-32,5.2933129311276e-31,8.39395119074248e-08,9.11813945082952e-08,0.00259565278175133
224.75,0.997032481255458,0.893761157466771,0.0511934808887796,0.0517330110720467,4.50730291135026e-31,0.000201987495937227,0.000142207773790135,1.15317408996193e-31,1.37956592005832e-30,2.73229745586359e-07,2.96802645829243e-07,0.00331235057240253
225,0.996394154574632,0.886843074445992,0.0542523061602417,0.0548240734278141,1.42217986831981e-31,0.00027781130616744,0.00019559095576925,6.45924592832594e-31,2.91983299060957e-30,5.6401002096788e-07,6.12669993665418e-07,0.00408054596595264
225.25,0.995762112276319,0.878075069063307,0.0582070055446531,0.0588204515503499,4.06275792093442e-31,0.000385886612889123,0.000271680560718612,1.50332960246409e-30,4.63292463856113e-30,8.67934876463001e-07,9.42815970455162e-07,0.00489747384169048
225.5,0.995144833178341,0.867728289428585,0.0629244090579903,0.0635875719717369,1.09987190060776e-30,0.000529187909958716,0.000372570758614006,2.3162444076046e-30,5.86701987533587e-30,1.18585099421236e-06,1.28816030585358e-06,0.00575972954168791
225.75,0.994549724854825,0.856161523942246,0.0682287386227496,0.0689478040821426,2.1693371419563e-30,0.000708621994375492,0.000498899973046694,3.14915172421665e-30,6.25950553317025e-30,1.75284481921424e-06,1.904071531293e-06,0.0066619333528618
226,0.993982953921508,0.843806867342101,0.0739095131580727,0.074688448532012,3.43519730053399e-30,0.000922005444912422,0.000649130982761957,3.5088535806189e-30,5.73502773087482e-30,3.03002784126622e-06,3.29144353700698e-06,0.00759517096781459
226.25,0.9934493697765,0.831152023658651,0.0797310791941875,0.0805713682900428,4.85785378983536e-30,0.00116342482177139,0.000819100475049621,3.40497223663261e-30,4.45927593021176e-30,5.48986380493274e-06,5.96350188393854e-06,0.00854552885711857
226.5,0.992952518621426,0.818719851931837,0.0854431915108941,0.086343680791452,5.83969450302533e-30,0.00142317974902977,0.00100197897336965,2.8125233001911e-30,2.74059408544255e-30,9.29611043184223e-06,1.00981324935127e-05,0.0094932757658166
226.75,0.992494752691952,0.807045666517008,0.0907921007374049,0.0917489623904828,6.64214931569234e-30,0.00168835423163667,0.00118867306877637,1.9232640898913e-30,1.20246525182041e-30,1.40844839400297e-05,1.52996229952198e-05,0.0104132703551042
227,0.992077436087319,0.796653048750931,0.0955316777285541,0.0965384899768689,7.49008809415874e-30,0.00194392040064893,0.00136860250343104,9.17306247639856e-31,3.08859695966339e-31,1.90196765539297e-05,2.06605994231059e-05,0.0112767835436459
227.25,0.99170122776418,0.788029301796944,0.0994341798552702,0.100482120732681,8.01887768234441e-30,0.00217419452761756,0.00153072526655418,2.17032992354598e-31,3.70522670540102e-31,2.31429493504069e-05,2.5139607639608e-05,0.0120543976151045
227.5,0.991366408320482,0.781601866066134,0.102300317249245,0.103378464465561,8.31283426097762e-30,0.00236444158875076,0.00166466727572818,2.70061347101392e-32,1.48803199497285e-30,2.58320068067769e-05,2.80606635668427e-05,0.0127193522190598
227.75,0.991073215231685,0.777717102950789,0.103968293673635,0.105064019761525,8.54672920681519e-30,0.00250244842756801,0.00176182995020436,3.71308877881469e-31,3.40365931451955e-30,2.7100524329703e-05,2.94386224573764e-05,0.013250583614051
228,0.990822146477334,0.7766228699014,0.104321486936593,0.105420935342688,8.43253082010092e-30,0.00257990317410177,0.00181636138059281,1.06007779628417e-30,5.81073350884788e-30,2.75408673716291e-05,2.99169561016063e-05,0.0136347078193193
228.25,0.990614193195425,0.77845597423481,0.103294424196712,0.104383048346697,7.98044087828523e-30,0.00259337422606873,0.00182584557317582,1.75272547056307e-30,7.87479686576537e-30,2.79249133718181e-05,3.03341356760036e-05,0.0138665532217814
228.5,0.990450978729206,0.783235023528831,0.100876707201688,0.101939850933644,7.05268341279652e-30,0.002544629455353,0.00179152718482593,2.22483231164536e-30,9.15435670278949e-30,2.86959591309984e-05,3.11717034191784e-05,0.0139484183358363
228.75,0.99033479933438,0.790858890363317,0.097114538913239,0.0981380330001444,5.71982958133999e-30,0.00244011118021963,0.0017179418811509,2.26151401038156e-30,9.5002342467119e-30,2.9665399206049e-05,3.22247819506861e-05,0.0138885377232999
229,0.990268567794413,0.801111061659465,0.0921095041995239,0.0930802500214263,4.26336708239795e-30,0.00228962468276081,0.00161199299708859,1.91030364941637e-30,8.23025072459229e-30,3.01099690546177e-05,3.27077070693485e-05,0.0136991841195848
229.25,0.990255662325223,0.813670118145215,0.0860143156197044,0.0869208240005417,2.7193699213298e-30,0.00210458176445574,0.00148171492544021,1.49758689088941e-30,6.26129830362332e-30,2.92179834040652e-05,3.17387653439199e-05,0.0133947422345391
229.5,0.990299689137578,0.828126235000224,0.0790254092926087,0.0798582613045876,1.356067160711e-30,0.00189630180652227,0.00133507699121868,1.04198378431861e-30,3.81699710772482e-30,2.66122343730218e-05,2.89082052776216e-05,0.0129900944025794
229.75,0.990404175110233,0.844003101619554,0.0713725798763423,0.0721247784069445,5.0050163000919e-31,0.00167483869081861,0.00117915755415302,7.50845058319504e-31,1.57320904290406e-30,2.26249017776706e-05,2.45768655050674e-05,0.0124995400971597
230,0.990572213186953,0.860784118082333,0.0633062412408922,0.0639734282995897,1.0910938518239e-31,0.00144858055084682,0.00101986221639967,4.7401311090263e-31,2.77706525182075e-31,1.81537204468363e-05,1.97199329403915e-05,0.0119362123771852
230.25,0.990806091888613,0.877940981064608,0.0550833046331643,0.0556638298275398,2.95357379168906e-31,0.00122452434570555,0.000862117134264012,3.37447691871021e-31,1.93011959579111e-31,1.41933994160876e-05,1.54179351555607e-05,0.0113118844746875
230.5,0.991106947782349,0.894962119893698,0.0469529368715066,0.0474477757884045,1.08400797752984e-30,0.00100882912039592,0.00071025853694784,4.24705938638077e-31,1.24135705827335e-30,1.13374186316494e-05,1.23155545877246e-05,0.0106371674463904
230.75,0.991474474818397,0.911378515001495,0.0391434685239874,0.0395560031354228,2.34940940722678e-30,0.000807199112979871,0.000568302450256092,7.32702478053327e-31,2.97639999417097e-30,9.54886383249432e-06,1.03726921974551e-05,0.0099220133390947
231,0.991906712844952,0.926785152175386,0.0318514713889246,0.0321871553451133,3.80871335858964e-30,0.000624853505404183,0.000439923399892505,1.15136084706531e-30,4.71887345412974e-30,8.31165183683174e-06,9.02873971900764e-06,0.00917622109057559
231.25,0.99239993001459,0.940857103942334,0.0252336495707569,0.0254995880328631,5.39695181164808e-30,0.000466120506325791,0.000328168628532902,1.65893451392537e-30,5.99747583047258e-30,7.03172295913886e-06,7.63838495891848e-06,0.00840965845404551
231.5,0.992948606811072,0.953359770651536,0.0194018215965845,0.0196062981857907,6.75261251153895e-30,0.00033387941202529,0.000235065283017466,2.1246610587558e-30,6.31052955248296e-30,5.41948346078699e-06,5.88704947457919e-06,0.00763210956608851
231.75,0.993545520614498,0.964153291389855,0.0144209762505279,0.0145729595074635,7.88427939320581e-30,0.000229116118982503,0.000161307476330434,2.41048843911396e-30,5.64310902911031e-30,3.62500484141415e-06,3.93775218642384e-06,0.00685277285215402
232,0.9941819262653,0.973191452422001,0.0103101822403875,0.010418841671571,8.63471483377523e-30,0.000150781264681489,0.000106156412703296,2.13294646557247e-30,4.09838294667912e-30,2.07442910464747e-06,2.25340050559075e-06,0.00607952366604025
232.25,0.994847830929435,0.980515432135864,0.00704601654925837,0.00712027480507782,8.98770041299834e-30,9.60054468045665e-05,6.75919110658715e-05,1.54115303205285e-30,2.40402084903083e-30,1.14777811453325e-06,1.24680268793133e-06,0.00531827650979932
232.5,0.99553235608288,0.986242689668236,0.00456812182977887,0.00461626545207647,8.7929899247872e-30,6.06078154927505e-05,4.26704755931452e-05,8.04141207174423e-31,9.15937674978159e-31,9.2270922586841e-07,1.00231597764808e-06,0.00457292304990853
232.75,0.996224159412758,0.990551623338157,0.00278648084978243,0.00281584768511877,8.41323012728825e-30,3.97773597147823e-05,2.8004950237361e-05,2.06611708096277e-31,2.53075964579198e-31,1.1412815238627e-06,1.23974560380508e-06,0.00384604812694156
233,0.996911877241677,0.993663137957493,0.00158998948851564,0.00160674645259075,7.73775773308591e-30,2.8794026435529e-05,2.02722172422282e-05,1.95221644045053e-32,5.84450066225559e-31,1.39526765185822e-06,1.51564438865809e-06,0.00314012610140102
233.25,0.99758455441948,0.995820507587753,0.000855905834081128,0.000864926260578903,6.84618064250696e-30,2.36535123956504e-05,1.66530770852779e-05,3.13766332729788e-31,1.89209737314524e-30,1.3839874559636e-06,1.50339099369945e-06,0.00245866031758724
233.5,0.998232032633514,0.997268902806359,0.000459732317748676,0.000464577455397925,5.60712325356799e-30,2.14655398017574e-05,1.51126514750292e-05,9.58308596258119e-31,3.73916893766776e-30,1.06782496694542e-06,1.15995158137853e-06,0.001806787420494
233.75,0.998845269791609,0.998235875677099,0.000285036326570836,0.000288040336043225,4.37105716879719e-30,2.05374751950615e-05,1.44592545850908e-05,1.82629904184932e-30,5.53428304656978e-30,6.30686600409047e-07,6.85099095960798e-07,0.0011910476602871
234,0.99941658063609,0.998913890370497,0.000232639409912996,0.000235091206143468,2.98870009172539e-30,2.01426570714462e-05,1.41812858615762e-05,2.66293125100277e-30,6.94537648459121e-30,3.04331138535486e-07,3.30587311904304e-07,0.000618379013446302
234.25,0.999939807319147,0.999445693191334,0.000228538601991454,0.000230947179639973,1.85878956961289e-30,2.00799953577795e-05,1.41371693544561e-05,3.23509224871376e-30,7.40546208695614e-30,1.97001649291708e-07,2.13997969427042e-07,9.48210270349525e-05
234.5,1.00041042593657,0.999913214640493,0.000229913299558646,0.000232336365200897,8.22816621282164e-31,2.02105008095599e-05,1.42290507339395e-05,3.30249261973664e-30,6.75855800650819e-30,2.49744470662515e-07,2.71291178472687e-07,-0.000375464305252038
234.75,1.00082558247611,1.0003307827104,0.000228657088775994,0.000231066915161556,2.74166408328202e-31,2.01677569463131e-05,1.41989572392537e-05,2.8706121390103e-30,5.44455067281921e-30,3.36754352092133e-07,3.65807838678675e-07,-0.000790506714340777
235,1.00118405362103,1.00064337878287,0.000252063417680648,0.00025471992432126,1.85029890367237e-31,1.93769202931691e-05,1.36421746554938e-05,2.02255232710059e-30,3.42667586232481e-30,4.12318200441265e-07,4.47890959135262e-07,-0.00115016212487018
235.25,1.00148614126835,1.00073035595617,0.000360559026253839,0.0003643589725387,5.12201163282542e-31,1.7406381902312e-05,1.22548319567229e-05,1.10431805656119e-30,1.53059225984676e-30,5.71005441493241e-07,6.20268944199646e-07,-0.00145527395496003
235.5,1.00173351140666,1.00041456643894,0.000642672442223814,0.000649445593306923,1.22406658751635e-30,1.45540101368145e-05,1.02466411184192e-05,4.12017896669194e-31,2.66035841613131e-31,9.58962295753451e-07,1.04169678165973e-06,-0.00170668447446731
235.75,1.00192898786949,0.999476231888644,0.0012076959274222,0.00122042388406304,2.27030449037396e-30,1.24673488574292e-05,8.77754297539674e-06,1.03302756825714e-31,9.81293391919039e-32,1.60295769695493e-06,1.74125289539307e-06,-0.00190435170012893
236,1.00207632871742,0.997670320985604,0.00217669856814801,0.00219963888314496,3.47765476386579e-30,1.45435291027649e-05,1.02392620254132e-05,3.69682024711401e-31,9.58548130164189e-31,2.31102813517472e-06,2.51041212088806e-06,-0.00204665843689655
236.25,1.0021800180183,0.99474608042152,0.00367263432536861,0.00371134036832999,4.57903402960929e-30,2.5882995855483e-05,1.82227281077533e-05,1.11957590143187e-30,2.53932400537413e-30,2.76518265318662e-06,3.00374882649512e-06,-0.0021300551152188
236.5,1.00224508326265,0.990467616361427,0.0058102495312169,0.00587148398802585,5.77635424690314e-30,5.26986326184148e-05,3.71020750154784e-05,2.1350655560508e-30,4.16537376720798e-30,2.78053851969095e-06,3.0204295206045e-06,-0.00214934988066928
236.75,1.00227693406988,0.984634568444474,0.00868636483871707,0.00877791079206828,6.82019556395973e-30,0.000101276630928141,7.13030485101639e-05,3.19296717453871e-30,5.51701534706061e-30,2.55004636592373e-06,2.77005165294566e-06,-0.00209884407525984
237,1.00228122010017,0.977101901013052,0.0123709573541478,0.0125013353783134,7.82949010052602e-30,0.00017676552350332,0.000124450434239102,3.84174510235343e-30,6.18278046117525e-30,2.6586990014359e-06,2.88807829615627e-06,-0.00197419374551266
237.25,1.00226370346163,0.96779777534236,0.016899373373195,0.0170774765584992,8.53464951903036e-30,0.000282139356606892,0.000198638087053248,3.77871510759371e-30,5.98211409484405e-30,3.78799624187641e-06,4.11480567231472e-06,-0.00177462527405425
237.5,1.00223013451625,0.956738178929047,0.0222660078853994,0.0225006702507324,9.14250693611472e-30,0.000417590020861795,0.000294001106099074,3.47659713470904e-30,4.98410905829601e-30,6.26285282709902e-06,6.80318054514419e-06,-0.00150485706517878
237.75,1.0021861256546,0.944036580830133,0.0284198754473503,0.0287193936739347,9.48342529262798e-30,0.00058041224584699,0.000408634866130885,2.63972537096626e-30,3.45948271027664e-30,9.75177717956378e-06,1.05931118964687e-05,-0.00117584995141828
238,1.00213702728494,0.929907086816792,0.0352625760891783,0.0356342098169404,9.18796975351247e-30,0.000765297179922493,0.000538801710173423,1.65758525751622e-30,2.08779734914644e-30,1.33751670642284e-05,1.45291097957238e-05,-0.00080387272291027
238.25,1.00208780235244,0.914660512399666,0.042649138772662,0.0430986197858428,8.30403940409419e-30,0.000964922204155545,0.000679346203570154,7.47669386202758e-31,1.13142420117815e-30,1.62106259362966e-05,1.76091979228998e-05,-0.000408270958170309
238.5,1.00204288584357,0.898693569452676,0.0503920789463356,0.0509231631218411,6.93687292744746e-30,0.00117075508596181,0.000824261292292081,2.24476194717825e-31,1.27243472836667e-30,1.78836807308007e-05,1.94265955439462e-05,-8.81152085230319e-06
238.75,1.0020060251913,0.882471756679069,0.0582687587443192,0.0588828555695051,5.32925138733228e-30,0.0013740026650593,0.000967356218131728,2.19685120937291e-31,2.85793233562615e-30,1.88256365788528e-05,2.04498186463855e-05,0.000376629007106333
239,1.00198010735243,0.866507033951574,0.066031845049879,0.0667277573582953,3.45784190159782e-30,0.00156657969045685,0.0011029386210811,6.74169882650367e-31,5.57622429006016e-30,1.99763974754549e-05,2.1699861455954e-05,0.000733363640251228
239.25,1.00196698218015,0.851331593688861,0.0734223795138978,0.07419618096649,1.86794674753684e-30,0.00174183523599232,0.00122632596671515,1.34273772581647e-30,8.48228931171402e-30,2.20987717517261e-05,2.40053436035439e-05,0.00104984583075085
239.5,1.00196730204873,0.83746885454095,0.0801846806849362,0.081029750305404,6.74597662259242e-31,0.00189469981517831,0.00133394912128979,1.88203003873437e-30,1.05023984415863e-29,2.51723381347868e-05,2.73440819706623e-05,0.0013167144687094
239.75,1.00198040416858,0.825403085730901,0.0860819419860527,0.086989163083922,8.06956348787856e-32,0.00202112772830807,0.00142295974042583,2.19790204825981e-30,1.10678835995477e-29,2.83034112586295e-05,3.07452884734497e-05,0.00152580919912459
240,1.00200425499834,0.815550023933675,0.0909110673765752,0.0918691828239152,3.1043836215949e-31,0.00211714402037274,0.0014905592870153,2.05968753814479e-30,9.62551826999114e-30,3.02294769655554e-05,3.28375255270319e-05,0.00166972586583458
240.25,1.00203546742399,0.808231369534952,0.094515220785863,0.0955113205529966,1.37425666908462e-30,0.00217810730595478,0.00153348002864503,1.66116333871307e-30,6.95683435246166e-30,3.00804427680112e-05,3.2675633401939e-05,0.00174208912618845
240.5,1.00206939737539,0.803655585541703,0.0967928676364072,0.0978129716166039,3.01882484309957e-30,0.00219873839645757,0.00154800519238182,1.13205026761667e-30,4.10279017793769e-30,2.78891110588252e-05,3.02952445179153e-05,0.00173857520528553
240.75,1.00210031916137,0.801906612925916,0.0977026512266433,0.0987323434532075,4.92914036206102e-30,0.00217411127398982,0.00153066665246509,6.07509176038238e-31,2.19542809183874e-30,2.45260227890951e-05,2.66420057591816e-05,0.00165839239423304
241,1.00212167418978,0.802941128886852,0.0972640906688702,0.0982891608878271,6.56548003079425e-30,0.00210130987305897,0.00147941137496817,1.83967718847821e-31,1.92693278125013e-30,2.11293481053716e-05,2.29522829181054e-05,0.00150561955645045
241.25,1.0021263901888,0.806593589030983,0.0955546393526776,0.0965616935944847,8.29029442799635e-30,0.00198103879993469,0.0013947354326234,1.97614991928417e-32,3.20247716412725e-30,1.84324321274365e-05,2.00226904752576e-05,0.00129007802185432
241.5,1.00210725785508,0.81258742231793,0.092703932550276,0.0936809430768124,9.72103544666202e-30,0.00181845333010946,0.00128026835827715,2.11503847591662e-31,5.82480827835181e-30,1.64314105221605e-05,1.78490307021091e-05,0.00102770205498159
241.75,1.00205733369676,0.820551000064749,0.0888860296945884,0.0898228031871966,1.08930885799683e-29,0.00162288120177466,0.00114257727568398,7.68389568763751e-31,8.6544725610509e-30,1.45693618480078e-05,1.58263337517179e-05,0.000740167053466134
242,1.00197033438238,0.830037458442276,0.0843102622238051,0.0851988115163934,1.13335565405657e-29,0.00140659675423942,0.000990303840901825,1.61867147113872e-30,1.08290662344499e-29,1.22517243758712e-05,1.33087420732188e-05,0.000453467817525754
242.25,1.00184099208924,0.840547481211496,0.0792111027656255,0.0800459118086896,1.17972691668205e-29,0.00118308479243617,0.000832941929185389,2.55579498265975e-30,1.18237005291386e-29,9.30979869615877e-06,1.01130017130264e-05,0.000195504214189235
242.5,1.00166534067201,0.851554064098436,0.0738373570154871,0.0746155319328957,1.14305470661722e-29,0.000965275234568447,0.000679594751971003,3.2829723422425e-30,1.11140501582846e-29,6.11222936507886e-06,6.63956204175844e-06,-6.95304681874731e-06
242.75,1.00144091017381,0.862528166817257,0.0684409683008259,0.0691622704574522,1.07721638154066e-29,0.000764118597534329,0.000537971938128034,3.43621142194319e-30,9.07720430230177e-30,3.29969490084611e-06,3.58437612603488e-06,-0.000131405575535037
243,1.00116682914073,0.872963819018329,0.0632657910631002,0.0639325518157229,1.00173592986661e-29,0.000587689419617504,0.000413758305463525,3.08041699332401e-30,6.44157972074768e-30,1.37330332586629e-06,1.49178509012453e-06,-0.000162161897152124
243.25,1.00084384512854,0.882401051632036,0.0585367652943341,0.0591536866514831,8.84997616066889e-30,0.000440849001247284,0.000310376415896823,2.14681512969356e-30,3.72249566973605e-30,4.28503585938505e-07,4.65472739000651e-07,-9.1503577853036e-05
243.5,1.00047426277514,0.890445443139958,0.0544499671442671,0.0550238175690123,7.30375726051389e-30,0.000325421440143714,0.000229110511676389,1.16649419642697e-30,1.49346673702018e-30,1.80791846846015e-07,1.96389666042948e-07,8.07721467621647e-05
243.75,1.00006179922913,0.896783699020796,0.0511640282969434,0.0517032480781433,5.72576073257782e-30,0.000240789614756963,0.000169526113027361,4.19584664730938e-31,2.5575520990033e-31,2.11232464348035e-07,2.29456548258396e-07,0.000349024604117343
244,0.999611370293405,0.901194988492687,0.0487934058411569,0.0493076415355977,4.01099683486359e-30,0.000184750676474696,0.000130072320990853,1.16421108986729e-31,9.68243189126091e-32,2.28883759868288e-07,2.4863070955365e-07,0.000703964130558177
244.25,0.999128819964784,0.903557894753455,0.0474039120779358,0.0479035038409286,2.45592171898308e-30,0.000154414749107888,0.000108714540021914,3.34189300279079e-31,8.156448582246e-31,1.76131370317416e-07,1.91327106832814e-07,0.00113468932768102
244.5,0.998620606601584,0.903852941203894,0.0470107602250337,0.0475062085446122,1.26025866228317e-30,0.000146936918309917,0.000103449829621775,1.0286617141273e-30,2.08033286292675e-30,1.45581803058998e-07,1.58141875218482e-07,0.00163009002645986
244.75,0.998093476184353,0.902160666356435,0.0475791712999676,0.0480806101270503,4.3813809291111e-31,0.000159946355663719,0.000112609025916388,1.98911893606574e-30,3.33446428760859e-30,2.18286283231966e-07,2.37118935467619e-07,0.00217955221654753
245,0.997554162239657,0.898655315330743,0.049027373648465,0.0495440751391706,3.53923289500136e-32,0.000191646330369059,0.000134927154130868,2.98915952370533e-30,4.18313479124683e-30,3.73510225897991e-07,4.05734826027073e-07,0.00277323588162137
245.25,0.99700913714427,0.893594553883496,0.0512316633086777,0.0517715958980252,7.0008066048996e-32,0.000240663180285897,0.000169437097791156,3.54316239391474e-30,4.41762645218707e-30,5.41917242365303e-07,5.88671160270584e-07,0.00340218690980076
245.5,0.9964644205989,0.88730595463956,0.0540331111856258,0.0546025683484194,4.71435192413909e-31,0.000305784893384387,0.000215285548964642,3.60214686253475e-30,3.76788448127062e-30,7.4499796410329e-07,8.09272674208229e-07,0.00405836582639496
245.75,0.995925448927136,0.880171106672253,0.0572455019612659,0.0578488146414772,1.15486291175981e-30,0.000385733185872514,0.000271572541584168,3.24567018734822e-30,2.56276709780167e-30,1.18454675167072e-06,1.28674353976848e-06,0.00473457672500421
246,0.995397008840519,0.872608125040387,0.0606641461625314,0.0613034880734263,2.04116418229855e-30,0.000479058994831375,0.000337277873825736,2.45551557242787e-30,1.24827984714545e-30,2.17729148235848e-06,2.36513733642614e-06,0.00542424072365555
246.25,0.994883228403813,0.865053153393855,0.0640752852867594,0.0647505773320247,3.14511420897918e-30,0.000584155109112047,0.000411270000796245,1.47600111751731e-30,2.71243818591958e-31,3.94974066860563e-06,4.29050460179818e-06,0.00612098398736061
246.5,0.994387618644886,0.857941185620853,0.0672658697652205,0.0679747875104481,4.31863053675227e-30,0.000699277306217783,0.000492320915796036,6.20341873935419e-31,3.02497638981261e-32,6.42963145535095e-06,6.9843480019587e-06,0.00681815710347822
246.75,0.993913171527202,0.851686485272459,0.0700334898763094,0.0707715756827789,5.54291124675038e-30,0.000822420458248802,0.000579018923643351,7.1157471813969e-32,5.55093631878385e-31,9.2005739102538e-06,9.99435355714569e-06,0.00750844916845284
247,0.993462513158028,0.846663249128846,0.0721961546764816,0.0729570328954951,6.86759557594957e-30,0.000950957644056411,0.000669514560307034,6.46850688504561e-32,1.64588534677788e-30,1.16925367157582e-05,1.27013104896549e-05,0.00818356329917758
247.25,0.993038090444528,0.843187606336753,0.0736014582802623,0.0743771470512784,7.96297899764798e-30,0.00108109855672671,0.00076113928877837,4.63209064133231e-31,3.05087390156469e-30,1.35169331665754e-05,1.46831067705941e-05,0.00883378833170634
247.5,0.992642361949726,0.841502219575084,0.074134510489708,0.0749158171197027,8.57096408713011e-30,0.00120738066250684,0.00085004725334911,1.07169358257457e-30,4.33404660324104e-30,1.4732546095286e-05,1.60035967222746e-05,0.00944745281550485
247.75,0.992277968537221,0.841764699355646,0.0737239273478677,0.0745009068253829,8.57256136298739e-30,0.00132248764663741,0.000931087457768439,1.76483562189724e-30,5.28188938326331e-30,1.58420463054267e-05,1.7208819079063e-05,0.0100104664711036
248,0.991947862774664,0.844040816431153,0.072345246571155,0.0731076960757281,8.38158149391622e-30,0.00141763312227126,0.000998073912614617,2.17282444552934e-30,5.67971719050583e-30,1.74773882255539e-05,1.89852501469579e-05,0.0105062409219643
248.25,0.991655378993803,0.848302990257007,0.0700213692513068,0.0707593273180154,7.55650436571077e-30,0.00148354628349478,0.00104447957687406,2.25279525669136e-30,5.55861014351537e-30,1.99430650681743e-05,2.16636532947658e-05,0.0109163131736708
