t,x_num,v_num,Ekin,Epot,Etot,x_exact
32.8250000000,0.0485176981,-0.1900057920,0.0180511005,0.0011769835,0.0192280840,0.0485176980
32.8300000000,0.0475673042,-0.1901509654,0.0180786948,0.0011313242,0.0192100190,0.0475673041
32.8350000000,0.0466161965,-0.1902913137,0.0181053920,0.0010865349,0.0191919269,0.0466161964
32.8400000000,0.0456643991,-0.1904268357,0.0181311899,0.0010426187,0.0191738086,0.0456643990
32.8450000000,0.0447119361,-0.1905575306,0.0181560862,0.0009995786,0.0191556648,0.0447119361
32.8500000000,0.0437588318,-0.1906833973,0.0181800790,0.0009574177,0.0191374967,0.0437588318
32.8550000000,0.0428051102,-0.1908044352,0.0182031663,0.0009161387,0.0191193050,0.0428051102
32.8600000000,0.0418507955,-0.1909206438,0.0182253461,0.0008757445,0.0191010907,0.0418507955
32.8650000000,0.0408959118,-0.1910320224,0.0182466168,0.0008362378,0.0190828546,0.0408959118
32.8700000000,0.0399404833,-0.1911385708,0.0182669766,0.0007976211,0.0190645977,0.0399404833
32.8750000000,0.0389845342,-0.1912402886,0.0182864240,0.0007598970,0.0190463209,0.0389845341
32.8800000000,0.0380280885,-0.1913371758,0.0183049574,0.0007230678,0.0190280252,0.0380280885
32.8850000000,0.0370711705,-0.1914292323,0.0183225755,0.0006871358,0.0190097113,0.0370711704
32.8900000000,0.0361138042,-0.1915164583,0.0183392769,0.0006521034,0.0189913803,0.0361138042
32.8950000000,0.0351560139,-0.1915988540,0.0183550604,0.0006179727,0.0189730331,0.0351560139
32.9000000000,0.0341978237,-0.1916764198,0.0183699249,0.0005847456,0.0189546705,0.0341978237
32.9050000000,0.0332392578,-0.1917491560,0.0183838694,0.0005524241,0.0189362935,0.0332392578
32.9100000000,0.0322803402,-0.1918170634,0.0183968929,0.0005210102,0.0189179031,0.0322803402
32.9150000000,0.0313210952,-0.1918801426,0.0184089946,0.0004905055,0.0188995001,0.0313210952
32.9200000000,0.0303615468,-0.1919383945,0.0184201736,0.0004609118,0.0188810854,0.0303615468
32.9250000000,0.0294017193,-0.1919918200,0.0184304295,0.0004322305,0.0188626600,0.0294017193
32.9300000000,0.0284416367,-0.1920404203,0.0184397615,0.0004044633,0.0188442249,0.0284416367
32.9350000000,0.0274813231,-0.1920841964,0.0184481693,0.0003776116,0.0188257808,0.0274813231
32.9400000000,0.0265208028,-0.1921231498,0.0184556523,0.0003516765,0.0188073288,0.0265208027
32.9450000000,0.0255600997,-0.1921572818,0.0184622105,0.0003266593,0.0187888698,0.0255600996
32.9500000000,0.0245992380,-0.1921865940,0.0184678435,0.0003025613,0.0187704047,0.0245992379
32.9550000000,0.0236382418,-0.1922110881,0.0184725512,0.0002793832,0.0187519344,0.0236382417
32.9600000000,0.0226771351,-0.1922307660,0.0184763337,0.0002571262,0.0187334599,0.0226771351
32.9650000000,0.0217159421,-0.1922456294,0.0184791910,0.0002357911,0.0187149821,0.0217159421
32.9700000000,0.0207546869,-0.1922556804,0.0184811233,0.0002153785,0.0186965018,0.0207546868
32.9750000000,0.0197933933,-0.1922609213,0.0184821309,0.0001958892,0.0186780201,0.0197933933
32.9800000000,0.0188320857,-0.1922613542,0.0184822142,0.0001773237,0.0186595379,0.0188320856
32.9850000000,0.0178707878,-0.1922569816,0.0184813735,0.0001596825,0.0186410560,0.0178707878
32.9900000000,0.0169095238,-0.1922478060,0.0184796095,0.0001429660,0.0186225755,0.0169095238
32.9950000000,0.0159483178,-0.1922338300,0.0184769227,0.0001271744,0.0186040971,0.0159483177
33.0000000000,0.0149871935,-0.1922150563,0.0184733139,0.0001123080,0.0185856219,0.0149871935
33.0050000000,0.0140261752,-0.1921914878,0.0184687840,0.0000983668,0.0185671508,0.0140261751
33.0100000000,0.0130652866,-0.1921631276,0.0184633338,0.0000853509,0.0185486847,0.0130652866
33.0150000000,0.0121045519,-0.1921299786,0.0184569643,0.0000732601,0.0185302244,0.0121045519
33.0200000000,0.0111439948,-0.1920920442,0.0184496767,0.0000620943,0.0185117710,0.0111439948
33.0250000000,0.0101836394,-0.1920493276,0.0184414721,0.0000518533,0.0184933254,0.0101836394
33.0300000000,0.0092235095,-0.1920018324,0.0184323518,0.0000425366,0.0184748884,0.0092235095
33.0350000000,0.0082636290,-0.1919495621,0.0184223172,0.0000341438,0.0184564610,0.0082636290
33.0400000000,0.0073040219,-0.1918925204,0.0184113697,0.0000266744,0.0184380441,0.0073040218
33.0450000000,0.0063447118,-0.1918307111,0.0183995109,0.0000201277,0.0184196385,0.0063447118
33.0500000000,0.0053857227,-0.1917641381,0.0183867423,0.0000145030,0.0184012453,0.0053857226
33.0550000000,0.0044270783,-0.1916928056,0.0183730659,0.0000097995,0.0183828654,0.0044270783
33.0600000000,0.0034688026,-0.1916167175,0.0183584832,0.0000060163,0.0183644995,0.0034688025
33.0650000000,0.0025109191,-0.1915358783,0.0183429963,0.0000031524,0.0183461487,0.0025109191
33.0700000000,0.0015534517,-0.1914502923,0.0183266072,0.0000012066,0.0183278138,0.0015534516
33.0750000000,0.0005964241,-0.1913599641,0.0183093179,0.0000001779,0.0183094958,0.0005964240
33.0800000000,-0.0003601401,-0.1912648982,0.0182911306,0.0000000649,0.0182911955,-0.0003601401
33.0850000000,-0.0013162170,-0.1911650994,0.0182720476,0.0000008662,0.0182729138,-0.0013162171
33.0900000000,-0.0022717832,-0.1910605725,0.0182520712,0.0000025805,0.0182546517,-0.0022717832
33.0950000000,-0.0032268149,-0.1909513226,0.0182312038,0.0000052062,0.0182364100,-0.0032268149
33.1000000000,-0.0041812885,-0.1908373548,0.0182094480,0.0000087416,0.0182181896,-0.0041812886
33.1050000000,-0.0051351806,-0.1907186742,0.0181868063,0.0000131850,0.0181999914,-0.0051351806
33.1100000000,-0.0060884674,-0.1905952861,0.0181632815,0.0000185347,0.0181818163,-0.0060884675
33.1150000000,-0.0070411256,-0.1904671960,0.0181388764,0.0000247887,0.0181636651,-0.0070411256
33.1200000000,-0.0079931316,-0.1903344095,0.0181135937,0.0000319451,0.0181455388,-0.0079931316
33.1250000000,-0.0089444619,-0.1901969322,0.0180874365,0.0000400017,0.0181274382,-0.0089444619
33.1300000000,-0.0098950931,-0.1900547699,0.0180604078,0.0000489564,0.0181093642,-0.0098950931
33.1350000000,-0.0108450018,-0.1899079285,0.0180325107,0.0000588070,0.0180913177,-0.0108450018
33.1400000000,-0.0117941646,-0.1897564140,0.0180037483,0.0000695512,0.0180732995,-0.0117941646
33.1450000000,-0.0127425581,-0.1896002325,0.0179741241,0.0000811864,0.0180553105,-0.0127425582
33.1500000000,-0.0136901591,-0.1894393903,0.0179436413,0.0000937102,0.0180373515,-0.0136901592
33.1550000000,-0.0146369443,-0.1892738936,0.0179123034,0.0001071201,0.0180194235,-0.0146369443
33.1600000000,-0.0155828903,-0.1891037491,0.0178801140,0.0001214132,0.0180015272,-0.0155828904
33.1650000000,-0.0165279740,-0.1889289632,0.0178470766,0.0001365870,0.0179836635,-0.0165279741
33.1700000000,-0.0174721722,-0.1887495426,0.0178131949,0.0001526384,0.0179658333,-0.0174721723
33.1750000000,-0.0184154618,-0.1885654942,0.0177784728,0.0001695646,0.0179480374,-0.0184154618
33.1800000000,-0.0193578195,-0.1883768249,0.0177429141,0.0001873626,0.0179302767,-0.0193578195
33.1850000000,-0.0202992223,-0.1881835416,0.0177065227,0.0002060292,0.0179125519,-0.0202992223
33.1900000000,-0.0212396472,-0.1879856515,0.0176693026,0.0002255613,0.0178948639,-0.0212396472
33.1950000000,-0.0221790712,-0.1877831619,0.0176312579,0.0002459556,0.0178772135,-0.0221790712
33.2000000000,-0.0231174712,-0.1875760801,0.0175923929,0.0002672087,0.0178596016,-0.0231174712
33.2050000000,-0.0240548243,-0.1873644136,0.0175527117,0.0002893173,0.0178420290,-0.0240548244
33.2100000000,-0.0249911077,-0.1871481700,0.0175122188,0.0003122777,0.0178244965,-0.0249911077
33.2150000000,-0.0259262984,-0.1869273569,0.0174709184,0.0003360865,0.0178070049,-0.0259262984
33.2200000000,-0.0268603737,-0.1867019823,0.0174288151,0.0003607398,0.0177895549,-0.0268603737
33.2250000000,-0.0277933106,-0.1864720539,0.0173859134,0.0003862341,0.0177721475,-0.0277933107
33.2300000000,-0.0287250866,-0.1862375798,0.0173422181,0.0004125653,0.0177547834,-0.0287250866
33.2350000000,-0.0296556789,-0.1859985681,0.0172977337,0.0004397296,0.0177374633,-0.0296556789
33.2400000000,-0.0305850647,-0.1857550272,0.0172524651,0.0004677231,0.0177201882,-0.0305850648
33.2450000000,-0.0315132216,-0.1855069653,0.0172064171,0.0004965416,0.0177029587,-0.0315132216
33.2500000000,-0.0324401269,-0.1852543909,0.0171595947,0.0005261809,0.0176857756,-0.0324401269
33.2550000000,-0.0333657580,-0.1849973125,0.0171120028,0.0005566369,0.0176686397,-0.0333657580
33.2600000000,-0.0342900925,-0.1847357389,0.0170636466,0.0005879052,0.0176515518,-0.0342900925
33.2650000000,-0.0352131079,-0.1844696788,0.0170145312,0.0006199815,0.0176345127,-0.0352131080
33.2700000000,-0.0361347818,-0.1841991411,0.0169646618,0.0006528612,0.0176175230,-0.0361347819
33.2750000000,-0.0370550919,-0.1839241348,0.0169140437,0.0006865399,0.0176005836,-0.0370550919
33.2800000000,-0.0379740158,-0.1836446691,0.0168626822,0.0007210129,0.0175836952,-0.0379740158
33.2850000000,-0.0388915312,-0.1833607531,0.0168105829,0.0007562756,0.0175668585,-0.0388915312
33.2900000000,-0.0398076159,-0.1830723962,0.0167577511,0.0007923231,0.0175500743,-0.0398076159
