t,x_alpha_0.0001000000,x_alpha_0.1000000000,x_alpha_0.5000000000,x_alpha_1.9500000000
28.3650000000,-0.9944857426,-0.2424373911,-0.0004182187,0.0000000000
28.3700000000,-0.9940212456,-0.2423675134,-0.0004213229,0.0000000000
28.3750000000,-0.9935318983,-0.2422916130,-0.0004244088,0.0000000000
28.3800000000,-0.9930177131,-0.2422096948,-0.0004274764,0.0000000000
28.3850000000,-0.9924787027,-0.2421217637,-0.0004305256,0.0000000000
28.3900000000,-0.9919148807,-0.2420278252,-0.0004335566,0.0000000000
28.3950000000,-0.9913262611,-0.2419278844,-0.0004365691,0.0000000000
28.4000000000,-0.9907128587,-0.2418219469,-0.0004395632,0.0000000000
28.4050000000,-0.9900746889,-0.2417100183,-0.0004425388,0.0000000000
28.4100000000,-0.9894117676,-0.2415921045,-0.0004454960,0.0000000000
28.4150000000,-0.9887241114,-0.2414682113,-0.0004484346,0.0000000000
28.4200000000,-0.9880117375,-0.2413383448,-0.0004513547,0.0000000000
28.4250000000,-0.9872746637,-0.2412025114,-0.0004542563,0.0000000000
28.4300000000,-0.9865129084,-0.2410607173,-0.0004571393,0.0000000000
28.4350000000,-0.9857264908,-0.2409129691,-0.0004600036,0.0000000000
28.4400000000,-0.9849154305,-0.2407592734,-0.0004628494,0.0000000000
28.4450000000,-0.9840797477,-0.2405996371,-0.0004656764,0.0000000000
28.4500000000,-0.9832194634,-0.2404340671,-0.0004684848,0.0000000000
28.4550000000,-0.9823345992,-0.2402625705,-0.0004712745,0.0000000000
28.4600000000,-0.9814251770,-0.2400851546,-0.0004740454,0.0000000000
28.4650000000,-0.9804912198,-0.2399018268,-0.0004767976,0.0000000000
28.4700000000,-0.9795327508,-0.2397125946,-0.0004795310,0.0000000000
28.4750000000,-0.9785497940,-0.2395174657,-0.0004822456,0.0000000000
28.4800000000,-0.9775423740,-0.2393164479,-0.0004849413,0.0000000000
28.4850000000,-0.9765105160,-0.2391095492,-0.0004876183,0.0000000000
28.4900000000,-0.9754542458,-0.2388967776,-0.0004902764,0.0000000000
28.4950000000,-0.9743735898,-0.2386781416,-0.0004929156,0.0000000000
28.5000000000,-0.9732685751,-0.2384536493,-0.0004955359,0.0000000000
28.5050000000,-0.9721392293,-0.2382233094,-0.0004981373,0.0000000000
28.5100000000,-0.9709855807,-0.2379871306,-0.0005007197,0.0000000000
28.5150000000,-0.9698076580,-0.2377451217,-0.0005032833,0.0000000000
28.5200000000,-0.9686054908,-0.2374972916,-0.0005058278,0.0000000000
28.5250000000,-0.9673791091,-0.2372436495,-0.0005083534,0.0000000000
28.5300000000,-0.9661285436,-0.2369842045,-0.0005108599,0.0000000000
28.5350000000,-0.9648538256,-0.2367189662,-0.0005133475,0.0000000000
28.5400000000,-0.9635549869,-0.2364479439,-0.0005158160,0.0000000000
28.5450000000,-0.9622320600,-0.2361711474,-0.0005182654,0.0000000000
28.5500000000,-0.9608850781,-0.2358885865,-0.0005206959,0.0000000000
28.5550000000,-0.9595140748,-0.2356002711,-0.0005231072,0.0000000000
28.5600000000,-0.9581190843,-0.2353062113,-0.0005254995,0.0000000000
28.5650000000,-0.9567001417,-0.2350064173,-0.0005278727,0.0000000000
28.5700000000,-0.9552572823,-0.2347008995,-0.0005302267,0.0000000000
28.5750000000,-0.9537905422,-0.2343896684,-0.0005325617,0.0000000000
28.5800000000,-0.9522999582,-0.2340727346,-0.0005348775,0.0000000000
28.5850000000,-0.9507855674,-0.2337501089,-0.0005371742,0.0000000000
28.5900000000,-0.9492474079,-0.2334218021,-0.0005394517,0.0000000000
28.5950000000,-0.9476855180,-0.2330878254,-0.0005417101,0.0000000000
28.6000000000,-0.9460999367,-0.2327481900,-0.0005439493,0.0000000000
28.6050000000,-0.9444907039,-0.2324029070,-0.0005461693,0.0000000000
28.6100000000,-0.9428578596,-0.2320519881,-0.0005483702,0.0000000000
28.6150000000,-0.9412014447,-0.2316954447,-0.0005505519,0.0000000000
28.6200000000,-0.9395215007,-0.2313332886,-0.0005527144,0.0000000000
28.6250000000,-0.9378180696,-0.2309655317,-0.0005548577,0.0000000000
28.6300000000,-0.9360911939,-0.2305921859,-0.0005569817,0.0000000000
28.6350000000,-0.9343409168,-0.2302132634,-0.0005590866,0.0000000000
28.6400000000,-0.9325672821,-0.2298287765,-0.0005611722,0.0000000000
28.6450000000,-0.9307703343,-0.2294387375,-0.0005632387,0.0000000000
28.6500000000,-0.9289501181,-0.2290431589,-0.0005652859,0.0000000000
28.6550000000,-0.9271066791,-0.2286420534,-0.0005673139,0.0000000000
28.6600000000,-0.9252400634,-0.2282354338,-0.0005693226,0.0000000000
28.6650000000,-0.9233503177,-0.2278233130,-0.0005713121,0.0000000000
28.6700000000,-0.9214374892,-0.2274057041,-0.0005732824,0.0000000000
28.6750000000,-0.9195016259,-0.2269826202,-0.0005752335,0.0000000000
28.6800000000,-0.9175427760,-0.2265540747,-0.0005771653,0.0000000000
28.6850000000,-0.9155609885,-0.2261200810,-0.0005790779,0.0000000000
28.6900000000,-0.9135563131,-0.2256806526,-0.0005809712,0.0000000000
28.6950000000,-0.9115287999,-0.2252358033,-0.0005828454,0.0000000000
28.7000000000,-0.9094784994,-0.2247855469,-0.0005847002,0.0000000000
28.7050000000,-0.9074054631,-0.2243298974,-0.0005865359,0.0000000000
28.7100000000,-0.9053097428,-0.2238688688,-0.0005883523,0.0000000000
28.7150000000,-0.9031913908,-0.2234024753,-0.0005901495,0.0000000000
28.7200000000,-0.9010504601,-0.2229307313,-0.0005919275,0.0000000000
28.7250000000,-0.8988870043,-0.2224536513,-0.0005936863,0.0000000000
28.7300000000,-0.8967010775,-0.2219712498,-0.0005954258,0.0000000000
28.7350000000,-0.8944927342,-0.2214835415,-0.0005971461,0.0000000000
28.7400000000,-0.8922620298,-0.2209905414,-0.0005988473,0.0000000000
28.7450000000,-0.8900090201,-0.2204922643,-0.0006005292,0.0000000000
28.7500000000,-0.8877337612,-0.2199887254,-0.0006021919,0.0000000000
28.7550000000,-0.8854363103,-0.2194799399,-0.0006038355,0.0000000000
28.7600000000,-0.8831167246,-0.2189659230,-0.0006054599,0.0000000000
28.7650000000,-0.8807750622,-0.2184466904,-0.0006070650,0.0000000000
28.7700000000,-0.8784113817,-0.2179222575,-0.0006086511,0.0000000000
28.7750000000,-0.8760257421,-0.2173926401,-0.0006102179,0.0000000000
28.7800000000,-0.8736182031,-0.2168578540,-0.0006117657,0.0000000000
28.7850000000,-0.8711888249,-0.2163179151,-0.0006132943,0.0000000000
28.7900000000,-0.8687376682,-0.2157728395,-0.0006148037,0.0000000000
28.7950000000,-0.8662647944,-0.2152226435,-0.0006162940,0.0000000000
28.8000000000,-0.8637702653,-0.2146673432,-0.0006177653,0.0000000000
28.8050000000,-0.8612541431,-0.2141069552,-0.0006192174,0.0000000000
28.8100000000,-0.8587164910,-0.2135414961,-0.0006206504,0.0000000000
28.8150000000,-0.8561573722,-0.2129709823,-0.0006220644,0.0000000000
28.8200000000,-0.8535768509,-0.2123954309,-0.0006234593,0.0000000000
28.8250000000,-0.8509749915,-0.2118148586,-0.0006248351,0.0000000000
28.8300000000,-0.8483518590,-0.2112292824,-0.0006261920,0.0000000000
28.8350000000,-0.8457075191,-0.2106387196,-0.0006275297,0.0000000000
28.8400000000,-0.8430420379,-0.2100431874,-0.0006288485,0.0000000000
28.8450000000,-0.8403554820,-0.2094427031,-0.0006301483,0.0000000000
28.8500000000,-0.8376479187,-0.2088372842,-0.0006314291,0.0000000000
28.8550000000,-0.8349194155,-0.2082269483,-0.0006326910,0.0000000000
28.8600000000,-0.8321700407,-0.2076117131,-0.0006339339,0.0000000000
28.8650000000,-0.8293998632,-0.2069915965,-0.0006351578,0.0000000000
28.8700000000,-0.8266089520,-0.2063666164,-0.0006363629,0.0000000000
28.8750000000,-0.8237973771,-0.2057367909,-0.0006375490,0.0000000000
28.8800000000,-0.8209652087,-0.2051021381,-0.0006387163,0.0000000000
28.8850000000,-0.8181125177,-0.2044626762,-0.0006398647,0.0000000000
28.8900000000,-0.8152393753,-0.2038184237,-0.0006409943,0.0000000000
28.8950000000,-0.8123458534,-0.2031693991,-0.0006421050,0.0000000000
28.9000000000,-0.8094320243,-0.2025156210,-0.0006431969,0.0000000000
28.9050000000,-0.8064979610,-0.2018571080,-0.0006442701,0.0000000000
28.9100000000,-0.8035437367,-0.2011938791,-0.0006453245,0.0000000000
28.9150000000,-0.8005694254,-0.2005259531,-0.0006463601,0.0000000000
28.9200000000,-0.7975751013,-0.1998533492,-0.0006473770,0.0000000000
28.9250000000,-0.7945608394,-0.1991760863,-0.0006483752,0.0000000000
28.9300000000,-0.7915267151,-0.1984941839,-0.0006493547,0.0000000000
28.9350000000,-0.7884728041,-0.1978076612,-0.0006503156,0.0000000000
28.9400000000,-0.7853991829,-0.1971165378,-0.0006512578,0.0000000000
28.9450000000,-0.7823059283,-0.1964208331,-0.0006521815,0.0000000000
28.9500000000,-0.7791931176,-0.1957205670,-0.0006530865,0.0000000000
28.9550000000,-0.7760608288,-0.1950157591,-0.0006539729,0.0000000000
28.9600000000,-0.7729091400,-0.1943064293,-0.0006548409,0.0000000000
28.9650000000,-0.7697381301,-0.1935925977,-0.0006556903,0.0000000000
28.9700000000,-0.7665478783,-0.1928742844,-0.0006565212,0.0000000000
28.9750000000,-0.7633384646,-0.1921515094,-0.0006573336,0.0000000000
28.9800000000,-0.7601099690,-0.1914242932,-0.0006581276,0.0000000000
28.9850000000,-0.7568624723,-0.1906926561,-0.0006589032,0.0000000000
28.9900000000,-0.7535960557,-0.1899566186,-0.0006596604,0.0000000000
28.9950000000,-0.7503108009,-0.1892162013,-0.0006603992,0.0000000000
29.0000000000,-0.7470067900,-0.1884714249,-0.0006611197,0.0000000000
29.0050000000,-0.7436841057,-0.1877223102,-0.0006618219,0.0000000000
29.0100000000,-0.7403428309,-0.1869688781,-0.0006625058,0.0000000000
29.0150000000,-0.7369830493,-0.1862111496,-0.0006631715,0.0000000000
29.0200000000,-0.7336048448,-0.1854491458,-0.0006638189,0.0000000000
29.0250000000,-0.7302083020,-0.1846828877,-0.0006644482,0.0000000000
29.0300000000,-0.7267935056,-0.1839123969,-0.0006650593,0.0000000000
29.0350000000,-0.7233605412,-0.1831376945,-0.0006656522,0.0000000000
29.0400000000,-0.7199094946,-0.1823588021,-0.0006662271,0.0000000000
29.0450000000,-0.7164404519,-0.1815757412,-0.0006667839,0.0000000000
29.0500000000,-0.7129535001,-0.1807885335,-0.0006673226,0.0000000000
29.0550000000,-0.7094487261,-0.1799972007,-0.0006678434,0.0000000000
29.0600000000,-0.7059262178,-0.1792017647,-0.0006683461,0.0000000000
29.0650000000,-0.7023860631,-0.1784022474,-0.0006688310,0.0000000000
29.0700000000,-0.6988283505,-0.1775986708,-0.0006692979,0.0000000000
29.0750000000,-0.6952531691,-0.1767910570,-0.0006697469,0.0000000000
29.0800000000,-0.6916606082,-0.1759794284,-0.0006701781,0.0000000000
29.0850000000,-0.6880507576,-0.1751638070,-0.0006705915,0.0000000000
29.0900000000,-0.6844237075,-0.1743442154,-0.0006709871,0.0000000000
29.0950000000,-0.6807795488,-0.1735206759,-0.0006713649,0.0000000000
29.1000000000,-0.6771183724,-0.1726932112,-0.0006717251,0.0000000000
29.1050000000,-0.6734402699,-0.1718618439,-0.0006720676,0.0000000000
29.1100000000,-0.6697453332,-0.1710265967,-0.0006723924,0.0000000000
29.1150000000,-0.6660336549,-0.1701874924,-0.0006726997,0.0000000000
29.1200000000,-0.6623053276,-0.1693445539,-0.0006729894,0.0000000000
29.1250000000,-0.6585604445,-0.1684978043,-0.0006732615,0.0000000000
29.1300000000,-0.6547990994,-0.1676472666,-0.0006735162,0.0000000000
29.1350000000,-0.6510213862,-0.1667929639,-0.0006737534,0.0000000000
29.1400000000,-0.6472273994,-0.1659349194,-0.0006739732,0.0000000000
29.1450000000,-0.6434172338,-0.1650731566,-0.0006741757,0.0000000000
29.1500000000,-0.6395909848,-0.1642076987,-0.0006743607,0.0000000000
29.1550000000,-0.6357487479,-0.1633385693,-0.0006745285,0.0000000000
29.1600000000,-0.6318906193,-0.1624657920,-0.0006746791,0.0000000000
29.1650000000,-0.6280166953,-0.1615893903,-0.0006748124,0.0000000000
29.1700000000,-0.6241270730,-0.1607093879,-0.0006749285,0.0000000000
29.1750000000,-0.6202218494,-0.1598258087,-0.0006750275,0.0000000000
29.1800000000,-0.6163011223,-0.1589386766,-0.0006751093,0.0000000000
29.1850000000,-0.6123649896,-0.1580480155,-0.0006751742,0.0000000000
29.1900000000,-0.6084135498,-0.1571538493,-0.0006752220,0.0000000000
29.1950000000,-0.6044469017,-0.1562562023,-0.0006752528,0.0000000000
29.2000000000,-0.6004651444,-0.1553550986,-0.0006752667,0.0000000000
29.2050000000,-0.5964683776,-0.1544505624,-0.0006752636,0.0000000000
29.2100000000,-0.5924567010,-0.1535426181,-0.0006752438,0.0000000000
29.2150000000,-0.5884302151,-0.1526312901,-0.0006752071,0.0000000000
29.2200000000,-0.5843890205,-0.1517166027,-0.0006751536,0.0000000000
29.2250000000,-0.5803332182,-0.1507985807,-0.0006750835,0.0000000000
29.2300000000,-0.5762629096,-0.1498772485,-0.0006749966,0.0000000000
29.2350000000,-0.5721781966,-0.1489526309,-0.0006748931,0.0000000000
29.2400000000,-0.5680791811,-0.1480247526,-0.0006747731,0.0000000000
29.2450000000,-0.5639659658,-0.1470936384,-0.0006746364,0.0000000000
29.2500000000,-0.5598386534,-0.1461593133,-0.0006744833,0.0000000000
29.2550000000,-0.5556973471,-0.1452218022,-0.0006743137,0.0000000000
29.2600000000,-0.5515421505,-0.1442811300,-0.0006741277,0.0000000000
29.2650000000,-0.5473731674,-0.1433373220,-0.0006739253,0.0000000000
29.2700000000,-0.5431905022,-0.1423904032,-0.0006737066,0.0000000000
29.2750000000,-0.5389942593,-0.1414403989,-0.0006734717,0.0000000000
29.2800000000,-0.5347845436,-0.1404873344,-0.0006732205,0.0000000000
29.2850000000,-0.5305614605,-0.1395312349,-0.0006729531,0.0000000000
29.2900000000,-0.5263251155,-0.1385721261,-0.0006726696,0.0000000000
29.2950000000,-0.5220756145,-0.1376100332,-0.0006723700,0.0000000000
29.3000000000,-0.5178130638,-0.1366449818,-0.0006720543,0.0000000000
29.3050000000,-0.5135375699,-0.1356769976,-0.0006717227,0.0000000000
29.3100000000,-0.5092492398,-0.1347061062,-0.0006713751,0.0000000000
29.3150000000,-0.5049481806,-0.1337323333,-0.0006710116,0.0000000000
29.3200000000,-0.5006344998,-0.1327557047,-0.0006706323,0.0000000000
29.3250000000,-0.4963083054,-0.1317762463,-0.0006702372,0.0000000000
29.3300000000,-0.4919697055,-0.1307939839,-0.0006698263,0.0000000000
29.3350000000,-0.4876188085,-0.1298089434,-0.0006693998,0.0000000000
29.3400000000,-0.4832557233,-0.1288211510,-0.0006689575,0.0000000000
29.3450000000,-0.4788805589,-0.1278306326,-0.0006684997,0.0000000000
29.3500000000,-0.4744934247,-0.1268374144,-0.0006680264,0.0000000000
29.3550000000,-0.4700944303,-0.1258415225,-0.0006675375,0.0000000000
29.3600000000,-0.4656836859,-0.1248429832,-0.0006670332,0.0000000000
29.3650000000,-0.4612613015,-0.1238418228,-0.0006665135,0.0000000000
29.3700000000,-0.4568273879,-0.1228380676,-0.0006659784,0.0000000000
29.3750000000,-0.4523820559,-0.1218317439,-0.0006654281,0.0000000000
29.3800000000,-0.4479254165,-0.1208228782,-0.0006648625,0.0000000000
29.3850000000,-0.4434575812,-0.1198114971,-0.0006642818,0.0000000000
29.3900000000,-0.4389786618,-0.1187976269,-0.0006636858,0.0000000000
29.3950000000,-0.4344887702,-0.1177812944,-0.0006630749,0.0000000000
29.4000000000,-0.4299880186,-0.1167625262,-0.0006624488,0.0000000000
29.4050000000,-0.4254765196,-0.1157413488,-0.0006618078,0.0000000000
29.4100000000,-0.4209543860,-0.1147177891,-0.0006611519,0.0000000000
29.4150000000,-0.4164217308,-0.1136918739,-0.0006604811,0.0000000000
29.4200000000,-0.4118786673,-0.1126636299,-0.0006597955,0.0000000000
29.4250000000,-0.4073253092,-0.1116330840,-0.0006590951,0.0000000000
29.4300000000,-0.4027617702,-0.1106002631,-0.0006583801,0.0000000000
29.4350000000,-0.3981881645,-0.1095651943,-0.0006576503,0.0000000000
29.4400000000,-0.3936046064,-0.1085279043,-0.0006569060,0.0000000000
29.4450000000,-0.3890112105,-0.1074884204,-0.0006561471,0.0000000000
29.4500000000,-0.3844080917,-0.1064467695,-0.0006553738,0.0000000000
29.4550000000,-0.3797953649,-0.1054029789,-0.0006545860,0.0000000000
29.4600000000,-0.3751731456,-0.1043570756,-0.0006537838,0.0000000000
29.4650000000,-0.3705415494,-0.1033090869,-0.0006529673,0.0000000000
29.4700000000,-0.3659006919,-0.1022590399,-0.0006521365,0.0000000000
29.4750000000,-0.3612506892,-0.1012069620,-0.0006512916,0.0000000000
29.4800000000,-0.3565916576,-0.1001528805,-0.0006504325,0.0000000000
29.4850000000,-0.3519237136,-0.0990968227,-0.0006495592,0.0000000000
29.4900000000,-0.3472469738,-0.0980388160,-0.0006486720,0.0000000000
29.4950000000,-0.3425615553,-0.0969788878,-0.0006477708,0.0000000000
29.5000000000,-0.3378675750,-0.0959170655,-0.0006468556,0.0000000000
29.5050000000,-0.3331651504,-0.0948533768,-0.0006459266,0.0000000000
29.5100000000,-0.3284543991,-0.0937878490,-0.0006449837,0.0000000000
29.5150000000,-0.3237354388,-0.0927205097,-0.0006440272,0.0000000000
29.5200000000,-0.3190083874,-0.0916513866,-0.0006430569,0.0000000000
29.5250000000,-0.3142733633,-0.0905805071,-0.0006420730,0.0000000000
29.5300000000,-0.3095304847,-0.0895078991,-0.0006410755,0.0000000000
29.5350000000,-0.3047798702,-0.0884335900,-0.0006400645,0.0000000000
29.5400000000,-0.3000216386,-0.0873576077,-0.0006390400,0.0000000000
29.5450000000,-0.2952559089,-0.0862799799,-0.0006380022,0.0000000000
29.5500000000,-0.2904828002,-0.0852007343,-0.0006369510,0.0000000000
29.5550000000,-0.2857024318,-0.0841198987,-0.0006358865,0.0000000000
29.5600000000,-0.2809149232,-0.0830375009,-0.0006348088,0.0000000000
29.5650000000,-0.2761203942,-0.0819535688,-0.0006337180,0.0000000000
29.5700000000,-0.2713189646,-0.0808681302,-0.0006326140,0.0000000000
29.5750000000,-0.2665107544,-0.0797812129,-0.0006314970,0.0000000000
29.5800000000,-0.2616958839,-0.0786928450,-0.0006303670,0.0000000000
29.5850000000,-0.2568744734,-0.0776030543,-0.0006292242,0.0000000000
29.5900000000,-0.2520466435,-0.0765118687,-0.0006280684,0.0000000000
29.5950000000,-0.2472125149,-0.0754193163,-0.0006268999,0.0000000000
29.6000000000,-0.2423722083,-0.0743254250,-0.0006257186,0.0000000000
29.6050000000,-0.2375258449,-0.0732302229,-0.0006245246,0.0000000000
29.6100000000,-0.2326735458,-0.0721337379,-0.0006233181,0.0000000000
29.6150000000,-0.2278154323,-0.0710359982,-0.0006220990,0.0000000000
29.6200000000,-0.2229516258,-0.0699370317,-0.0006208674,0.0000000000
29.6250000000,-0.2180822480,-0.0688368666,-0.0006196233,0.0000000000
29.6300000000,-0.2132074206,-0.0677355310,-0.0006183669,0.0000000000
29.6350000000,-0.2083272654,-0.0666330529,-0.0006170982,0.0000000000
29.6400000000,-0.2034419046,-0.0655294605,-0.0006158173,0.0000000000
29.6450000000,-0.1985514601,-0.0644247820,-0.0006145242,0.0000000000
29.6500000000,-0.1936560543,-0.0633190454,-0.0006132190,0.0000000000
29.6550000000,-0.1887558095,-0.0622122790,-0.0006119017,0.0000000000
29.6600000000,-0.1838508483,-0.0611045109,-0.0006105724,0.0000000000
29.6650000000,-0.1789412934,-0.0599957694,-0.0006092312,0.0000000000
29.6700000000,-0.1740272673,-0.0588860825,-0.0006078781,0.0000000000
29.6750000000,-0.1691088930,-0.0577754786,-0.0006065133,0.0000000000
29.6800000000,-0.1641862935,-0.0566639858,-0.0006051367,0.0000000000
29.6850000000,-0.1592595918,-0.0555516324,-0.0006037484,0.0000000000
29.6900000000,-0.1543289111,-0.0544384466,-0.0006023485,0.0000000000
29.6950000000,-0.1493943746,-0.0533244566,-0.0006009371,0.0000000000
29.7000000000,-0.1444561057,-0.0522096907,-0.0005995142,0.0000000000
29.7050000000,-0.1395142279,-0.0510941771,-0.0005980799,0.0000000000
29.7100000000,-0.1345688648,-0.0499779441,-0.0005966342,0.0000000000
29.7150000000,-0.1296201399,-0.0488610200,-0.0005951773,0.0000000000
29.7200000000,-0.1246681770,-0.0477434330,-0.0005937091,0.0000000000
29.7250000000,-0.1197130998,-0.0466252113,-0.0005922297,0.0000000000
29.7300000000,-0.1147550323,-0.0455063832,-0.0005907393,0.0000000000
29.7350000000,-0.1097940984,-0.0443869771,-0.0005892378,0.0000000000
29.7400000000,-0.1048304222,-0.0432670211,-0.0005877254,0.0000000000
29.7450000000,-0.0998641277,-0.0421465436,-0.0005862021,0.0000000000
29.7500000000,-0.0948953391,-0.0410255728,-0.0005846679,0.0000000000
29.7550000000,-0.0899241805,-0.0399041369,-0.0005831230,0.0000000000
29.7600000000,-0.0849507764,-0.0387822643,-0.0005815674,0.0000000000
29.7650000000,-0.0799752510,-0.0376599831,-0.0005800011,0.0000000000
29.7700000000,-0.0749977287,-0.0365373217,-0.0005784243,0.0000000000
29.7750000000,-0.0700183339,-0.0354143083,-0.0005768369,0.0000000000
29.7800000000,-0.0650371912,-0.0342909711,-0.0005752392,0.0000000000
