t,x,v,Ekin,Epot,Etot
4.8850000000,0.1717551506,0.9851396694,0.4852500841,0.0147499159,0.5000000000
4.8900000000,0.1766786815,0.9842685830,0.4843923218,0.0156076782,0.5000000000
4.8950000000,0.1815977954,0.9833728900,0.4835111204,0.0164888796,0.5000000000
4.9000000000,0.1865123694,0.9824526126,0.4826065680,0.0173934320,0.5000000000
4.9050000000,0.1914222806,0.9815077740,0.4816787552,0.0183212448,0.5000000000
4.9100000000,0.1963274062,0.9805383978,0.4807277748,0.0192722252,0.5000000000
4.9150000000,0.2012276237,0.9795445082,0.4797537217,0.0202462783,0.5000000000
4.9200000000,0.2061228105,0.9785261299,0.4787566935,0.0212433065,0.5000000000
4.9250000000,0.2110128442,0.9774832886,0.4777367898,0.0222632102,0.5000000000
4.9300000000,0.2158976027,0.9764160103,0.4766941126,0.0233058874,0.5000000000
4.9350000000,0.2207769637,0.9753243216,0.4756287662,0.0243712338,0.5000000000
4.9400000000,0.2256508052,0.9742082499,0.4745408570,0.0254591430,0.5000000000
4.9450000000,0.2305190056,0.9730678230,0.4734304940,0.0265695060,0.5000000000
4.9500000000,0.2353814429,0.9719030694,0.4722977882,0.0277022118,0.5000000000
4.9550000000,0.2402379958,0.9707140183,0.4711428527,0.0288571473,0.5000000000
4.9600000000,0.2450885427,0.9695006995,0.4699658031,0.0300341969,0.5000000000
4.9650000000,0.2499329624,0.9682631431,0.4687667572,0.0312332428,0.5000000000
4.9700000000,0.2547711338,0.9670013803,0.4675458347,0.0324541653,0.5000000000
4.9750000000,0.2596029359,0.9657154424,0.4663031578,0.0336968422,0.5000000000
4.9800000000,0.2644282479,0.9644053617,0.4650388508,0.0349611492,0.5000000000
4.9850000000,0.2692469493,0.9630711709,0.4637530401,0.0362469599,0.5000000000
4.9900000000,0.2740589195,0.9617129034,0.4624458543,0.0375541457,0.5000000000
4.9950000000,0.2788640383,0.9603305932,0.4611174241,0.0388825759,0.5000000000
5.0000000000,0.2836621854,0.9589242747,0.4597678823,0.0402321177,0.5000000000
5.0050000000,0.2884532411,0.9574939831,0.4583973639,0.0416026361,0.5000000000
5.0100000000,0.2932370854,0.9560397543,0.4570060059,0.0429939941,0.5000000000
5.0150000000,0.2980135988,0.9545616245,0.4555939475,0.0444060525,0.5000000000
5.0200000000,0.3027826618,0.9530596307,0.4541613298,0.0458386702,0.5000000000
5.0250000000,0.3075441554,0.9515338105,0.4527082962,0.0472917038,0.5000000000
5.0300000000,0.3122979603,0.9499842020,0.4512349920,0.0487650080,0.5000000000
5.0350000000,0.3170439578,0.9484108439,0.4497415644,0.0502584356,0.5000000000
5.0400000000,0.3217820292,0.9468137756,0.4482281628,0.0517718372,0.5000000000
5.0450000000,0.3265120561,0.9451930370,0.4466949386,0.0533050614,0.5000000000
5.0500000000,0.3312339202,0.9435486686,0.4451420451,0.0548579549,0.5000000000
5.0550000000,0.3359475035,0.9418807116,0.4435696375,0.0564303625,0.5000000000
5.0600000000,0.3406526881,0.9401892076,0.4419778731,0.0580221269,0.5000000000
5.0650000000,0.3453493564,0.9384741989,0.4403669110,0.0596330890,0.5000000000
5.0700000000,0.3500373910,0.9367357284,0.4387369125,0.0612630875,0.5000000000
5.0750000000,0.3547166746,0.9349738396,0.4370880404,0.0629119596,0.5000000000
5.0800000000,0.3593870904,0.9331885765,0.4354204596,0.0645795404,0.5000000000
5.0850000000,0.3640485215,0.9313799837,0.4337343370,0.0662656630,0.5000000000
5.0900000000,0.3687008514,0.9295481064,0.4320298411,0.0679701589,0.5000000000
5.0950000000,0.3733439639,0.9276929905,0.4303071423,0.0696928577,0.5000000000
5.1000000000,0.3779777427,0.9258146823,0.4285664130,0.0714335870,0.5000000000
5.1050000000,0.3826020721,0.9239132288,0.4268078272,0.0731921728,0.5000000000
5.1100000000,0.3872168365,0.9219886776,0.4250315608,0.0749684392,0.5000000000
5.1150000000,0.3918219205,0.9200410766,0.4232377913,0.0767622087,0.5000000000
5.1200000000,0.3964172089,0.9180704747,0.4214266982,0.0785733018,0.5000000000
5.1250000000,0.4010025870,0.9160769210,0.4195984626,0.0804015374,0.5000000000
5.1300000000,0.4055779400,0.9140604655,0.4177532673,0.0822467327,0.5000000000
5.1350000000,0.4101431535,0.9120211585,0.4158912968,0.0841087032,0.5000000000
5.1400000000,0.4146981135,0.9099590511,0.4140127373,0.0859872627,0.5000000000
5.1450000000,0.4192427061,0.9078741947,0.4121177767,0.0878822233,0.5000000000
5.1500000000,0.4237768177,0.9057666415,0.4102066044,0.0897933956,0.5000000000
5.1550000000,0.4283003348,0.9036364442,0.4082794116,0.0917205884,0.5000000000
5.1600000000,0.4328131444,0.9014836560,0.4063363910,0.0936636090,0.5000000000
5.1650000000,0.4373151338,0.8993083308,0.4043777369,0.0956222631,0.5000000000
5.1700000000,0.4418061903,0.8971105229,0.4024036451,0.0975963549,0.5000000000
5.1750000000,0.4462862016,0.8948902873,0.4004143131,0.0995856869,0.5000000000
5.1800000000,0.4507550559,0.8926476794,0.3984099398,0.1015900602,0.5000000000
5.1850000000,0.4552126412,0.8903827555,0.3963907256,0.1036092744,0.5000000000
5.1900000000,0.4596588463,0.8880955720,0.3943568725,0.1056431275,0.5000000000
5.1950000000,0.4640935600,0.8857861862,0.3923085838,0.1076914162,0.5000000000
5.2000000000,0.4685166713,0.8834546557,0.3902460644,0.1097539356,0.5000000000
5.2050000000,0.4729280697,0.8811010390,0.3881695204,0.1118304796,0.5000000000
5.2100000000,0.4773276450,0.8787253947,0.3860791597,0.1139208403,0.5000000000
5.2150000000,0.4817152870,0.8763277824,0.3839751911,0.1160248089,0.5000000000
5.2200000000,0.4860908863,0.8739082619,0.3818578251,0.1181421749,0.5000000000
5.2250000000,0.4904543332,0.8714668938,0.3797272735,0.1202727265,0.5000000000
5.2300000000,0.4948055189,0.8690037390,0.3775837492,0.1224162508,0.5000000000
5.2350000000,0.4991443344,0.8665188592,0.3754274667,0.1245725333,0.5000000000
5.2400000000,0.5034706714,0.8640123165,0.3732586415,0.1267413585,0.5000000000
5.2450000000,0.5077844216,0.8614841735,0.3710774906,0.1289225094,0.5000000000
5.2500000000,0.5120854772,0.8589344934,0.3688842320,0.1311157680,0.5000000000
5.2550000000,0.5163737307,0.8563633401,0.3666790851,0.1333209149,0.5000000000
5.2600000000,0.5206490749,0.8537707776,0.3644622704,0.1355377296,0.5000000000
5.2650000000,0.5249114029,0.8511568710,0.3622340095,0.1377659905,0.5000000000
5.2700000000,0.5291606082,0.8485216855,0.3599945254,0.1400054746,0.5000000000
5.2750000000,0.5333965844,0.8458652870,0.3577440419,0.1422559581,0.5000000000
5.2800000000,0.5376192258,0.8431877419,0.3554827840,0.1445172160,0.5000000000
5.2850000000,0.5418284267,0.8404891171,0.3532109780,0.1467890220,0.5000000000
5.2900000000,0.5460240820,0.8377694802,0.3509288510,0.1490711490,0.5000000000
5.2950000000,0.5502060866,0.8350288990,0.3486366311,0.1513633689,0.5000000000
5.3000000000,0.5543743362,0.8322674422,0.3463345477,0.1536654523,0.5000000000
5.3050000000,0.5585287264,0.8294851788,0.3440228309,0.1559771691,0.5000000000
5.3100000000,0.5626691534,0.8266821782,0.3417017119,0.1582982881,0.5000000000
5.3150000000,0.5667955137,0.8238585107,0.3393714228,0.1606285772,0.5000000000
5.3200000000,0.5709077042,0.8210142467,0.3370321967,0.1629678033,0.5000000000
5.3250000000,0.5750056220,0.8181494574,0.3346842674,0.1653157326,0.5000000000
5.3300000000,0.5790891646,0.8152642145,0.3323278697,0.1676721303,0.5000000000
5.3350000000,0.5831582301,0.8123585899,0.3299632393,0.1700367607,0.5000000000
5.3400000000,0.5872127167,0.8094326565,0.3275906127,0.1724093873,0.5000000000
5.3450000000,0.5912525230,0.8064864872,0.3252102270,0.1747897730,0.5000000000
5.3500000000,0.5952775480,0.8035201559,0.3228223204,0.1771776796,0.5000000000
5.3550000000,0.5992876911,0.8005337365,0.3204271317,0.1795728683,0.5000000000
5.3600000000,0.6032828520,0.7975273039,0.3180249003,0.1819750997,0.5000000000
5.3650000000,0.6072629309,0.7945009332,0.3156158664,0.1843841336,0.5000000000
5.3700000000,0.6112278282,0.7914546999,0.3132002710,0.1867997290,0.5000000000
5.3750000000,0.6151774449,0.7883886804,0.3107783557,0.1892216443,0.5000000000
5.3800000000,0.6191116822,0.7853029511,0.3083503625,0.1916496375,0.5000000000
5.3850000000,0.6230304417,0.7821975893,0.3059165344,0.1940834656,0.5000000000
5.3900000000,0.6269336255,0.7790726726,0.3034771146,0.1965228854,0.5000000000
5.3950000000,0.6308211359,0.7759282792,0.3010323472,0.1989676528,0.5000000000
5.4000000000,0.6346928759,0.7727644876,0.2985824766,0.2014175234,0.5000000000
5.4050000000,0.6385487486,0.7695813769,0.2961277478,0.2038722522,0.5000000000
5.4100000000,0.6423886576,0.7663790267,0.2936684063,0.2063315937,0.5000000000
5.4150000000,0.6462125069,0.7631575171,0.2912046979,0.2087953021,0.5000000000
5.4200000000,0.6500202010,0.7599169285,0.2887368691,0.2112631309,0.5000000000
5.4250000000,0.6538116446,0.7566573421,0.2862651667,0.2137348333,0.5000000000
5.4300000000,0.6575867429,0.7533788393,0.2837898378,0.2162101622,0.5000000000
5.4350000000,0.6613454016,0.7500815021,0.2813111299,0.2186888701,0.5000000000
5.4400000000,0.6650875267,0.7467654129,0.2788292909,0.2211707091,0.5000000000
5.4450000000,0.6688130246,0.7434306546,0.2763445691,0.2236554309,0.5000000000
5.4500000000,0.6725218022,0.7400773105,0.2738572128,0.2261427872,0.5000000000
5.4550000000,0.6762137669,0.7367054646,0.2713674708,0.2286325292,0.5000000000
5.4600000000,0.6798888262,0.7333152010,0.2688755920,0.2311244080,0.5000000000
5.4650000000,0.6835468883,0.7299066046,0.2663818257,0.2336181743,0.5000000000
5.4700000000,0.6871878618,0.7264797606,0.2638864213,0.2361135787,0.5000000000
5.4750000000,0.6908116556,0.7230347546,0.2613896282,0.2386103718,0.5000000000
5.4800000000,0.6944181792,0.7195716728,0.2588916962,0.2411083038,0.5000000000
5.4850000000,0.6980073424,0.7160906018,0.2563928750,0.2436071250,0.5000000000
5.4900000000,0.7015790554,0.7125916285,0.2538934145,0.2461065855,0.5000000000
5.4950000000,0.7051332290,0.7090748405,0.2513935647,0.2486064353,0.5000000000
5.5000000000,0.7086697743,0.7055403256,0.2488935755,0.2511064245,0.5000000000
5.5050000000,0.7121886028,0.7019881722,0.2463936970,0.2536063030,0.5000000000
5.5100000000,0.7156896267,0.6984184692,0.2438941791,0.2561058209,0.5000000000
5.5150000000,0.7191727584,0.6948313058,0.2413952718,0.2586047282,0.5000000000
5.5200000000,0.7226379109,0.6912267716,0.2388972249,0.2611027751,0.5000000000
5.5250000000,0.7260849974,0.6876049568,0.2364002883,0.2635997117,0.5000000000
5.5300000000,0.7295139318,0.6839659519,0.2339047117,0.2660952883,0.5000000000
5.5350000000,0.7329246284,0.6803098479,0.2314107446,0.2685892554,0.5000000000
5.5400000000,0.7363170019,0.6766367362,0.2289186364,0.2710813636,0.5000000000
5.5450000000,0.7396909675,0.6729467085,0.2264286363,0.2735713637,0.5000000000
5.5500000000,0.7430464409,0.6692398573,0.2239409933,0.2760590067,0.5000000000
5.5550000000,0.7463833382,0.6655162751,0.2214559562,0.2785440438,0.5000000000
5.5600000000,0.7497015760,0.6617760550,0.2189737735,0.2810262265,0.5000000000
5.5650000000,0.7530010712,0.6580192906,0.2164946934,0.2835053066,0.5000000000
5.5700000000,0.7562817415,0.6542460757,0.2140189638,0.2859810362,0.5000000000
5.5750000000,0.7595435047,0.6504565047,0.2115468322,0.2884531678,0.5000000000
5.5800000000,0.7627862794,0.6466506723,0.2090785460,0.2909214540,0.5000000000
5.5850000000,0.7660099845,0.6428286737,0.2066143518,0.2933856482,0.5000000000
5.5900000000,0.7692145394,0.6389906044,0.2041544962,0.2958455038,0.5000000000
5.5950000000,0.7723998639,0.6351365603,0.2016992251,0.2983007749,0.5000000000
5.6000000000,0.7755658785,0.6312666379,0.1992487841,0.3007512159,0.5000000000
5.6050000000,0.7787125040,0.6273809338,0.1968034181,0.3031965819,0.5000000000
5.6100000000,0.7818396617,0.6234795453,0.1943633717,0.3056366283,0.5000000000
5.6150000000,0.7849472735,0.6195625698,0.1919288890,0.3080711110,0.5000000000
5.6200000000,0.7880352616,0.6156301053,0.1895002133,0.3104997867,0.5000000000
5.6250000000,0.7911035489,0.6116822500,0.1870775875,0.3129224125,0.5000000000
5.6300000000,0.7941520586,0.6077191027,0.1846612539,0.3153387461,0.5000000000
5.6350000000,0.7971807146,0.6037407625,0.1822514542,0.3177485458,0.5000000000
5.6400000000,0.8001894411,0.5997473288,0.1798484292,0.3201515708,0.5000000000
5.6450000000,0.8031781629,0.5957389015,0.1774524194,0.3225475806,0.5000000000
5.6500000000,0.8061468052,0.5917155807,0.1750636642,0.3249363358,0.5000000000
5.6550000000,0.8090952940,0.5876774670,0.1726824026,0.3273175974,0.5000000000
5.6600000000,0.8120235554,0.5836246614,0.1703088727,0.3296911273,0.5000000000
5.6650000000,0.8149315163,0.5795572653,0.1679433119,0.3320566881,0.5000000000
5.6700000000,0.8178191039,0.5754753802,0.1655859566,0.3344140434,0.5000000000
5.6750000000,0.8206862461,0.5713791083,0.1632370427,0.3367629573,0.5000000000
5.6800000000,0.8235328712,0.5672685520,0.1608968050,0.3391031950,0.5000000000
5.6850000000,0.8263589080,0.5631438139,0.1585654776,0.3414345224,0.5000000000
5.6900000000,0.8291642859,0.5590049973,0.1562432935,0.3437567065,0.5000000000
5.6950000000,0.8319489347,0.5548522056,0.1539304850,0.3460695150,0.5000000000
5.7000000000,0.8347127848,0.5506855426,0.1516272834,0.3483727166,0.5000000000
5.7050000000,0.8374557672,0.5465051125,0.1493339190,0.3506660810,0.5000000000
5.7100000000,0.8401778132,0.5423110198,0.1470506211,0.3529493789,0.5000000000
5.7150000000,0.8428788548,0.5381033694,0.1447776181,0.3552223819,0.5000000000
5.7200000000,0.8455588245,0.5338822664,0.1425151372,0.3574848628,0.5000000000
5.7250000000,0.8482176552,0.5296478164,0.1402634047,0.3597365953,0.5000000000
5.7300000000,0.8508552805,0.5254001252,0.1380226458,0.3619773542,0.5000000000
5.7350000000,0.8534716346,0.5211392990,0.1357930845,0.3642069155,0.5000000000
5.7400000000,0.8560666518,0.5168654444,0.1335749438,0.3664250562,0.5000000000
5.7450000000,0.8586402675,0.5125786682,0.1313684455,0.3686315545,0.5000000000
5.7500000000,0.8611924171,0.5082790775,0.1291738103,0.3708261897,0.5000000000
5.7550000000,0.8637230371,0.5039667799,0.1269912576,0.3730087424,0.5000000000
5.7600000000,0.8662320639,0.4996418831,0.1248210057,0.3751789943,0.5000000000
5.7650000000,0.8687194351,0.4953044954,0.1226632716,0.3773367284,0.5000000000
5.7700000000,0.8711850883,0.4909547250,0.1205182710,0.3794817290,0.5000000000
5.7750000000,0.8736289619,0.4865926808,0.1183862185,0.3816137815,0.5000000000
5.7800000000,0.8760509948,0.4822184718,0.1162673273,0.3837326727,0.5000000000
5.7850000000,0.8784511265,0.4778322073,0.1141618092,0.3858381908,0.5000000000
5.7900000000,0.8808292970,0.4734339971,0.1120698748,0.3879301252,0.5000000000
5.7950000000,0.8831854467,0.4690239511,0.1099917333,0.3900082667,0.5000000000
5.8000000000,0.8855195169,0.4646021794,0.1079275926,0.3920724074,0.5000000000
5.8050000000,0.8878314492,0.4601687928,0.1058776589,0.3941223411,0.5000000000
5.8100000000,0.8901211857,0.4557239019,0.1038421374,0.3961578626,0.5000000000
5.8150000000,0.8923886692,0.4512676180,0.1018212315,0.3981787685,0.5000000000
5.8200000000,0.8946338431,0.4468000524,0.0998151434,0.4001848566,0.5000000000
5.8250000000,0.8968566511,0.4423213169,0.0978240737,0.4021759263,0.5000000000
5.8300000000,0.8990570378,0.4378315233,0.0958482214,0.4041517786,0.5000000000
5.8350000000,0.9012349481,0.4333307839,0.0938877842,0.4061122158,0.5000000000
5.8400000000,0.9033903276,0.4288192114,0.0919429580,0.4080570420,0.5000000000
5.8450000000,0.9055231223,0.4242969183,0.0900139374,0.4099860626,0.5000000000
5.8500000000,0.9076332791,0.4197640179,0.0881009153,0.4118990847,0.5000000000
5.8550000000,0.9097207450,0.4152206233,0.0862040830,0.4137959170,0.5000000000
5.8600000000,0.9117854680,0.4106668483,0.0843236302,0.4156763698,0.5000000000
5.8650000000,0.9138273964,0.4061028067,0.0824597448,0.4175402552,0.5000000000
5.8700000000,0.9158464792,0.4015286124,0.0806126133,0.4193873867,0.5000000000
5.8750000000,0.9178426658,0.3969443800,0.0787824204,0.4212175796,0.5000000000
5.8800000000,0.9198159064,0.3923502240,0.0769693491,0.4230306509,0.5000000000
5.8850000000,0.9217661517,0.3877462593,0.0751735808,0.4248264192,0.5000000000
5.8900000000,0.9236933529,0.3831326009,0.0733952949,0.4266047051,0.5000000000
5.8950000000,0.9255974617,0.3785093642,0.0716346694,0.4283653306,0.5000000000
5.9000000000,0.9274784307,0.3738766649,0.0698918803,0.4301081197,0.5000000000
5.9050000000,0.9293362128,0.3692346186,0.0681671018,0.4318328982,0.5000000000
5.9100000000,0.9311707615,0.3645833415,0.0664605064,0.4335394936,0.5000000000
5.9150000000,0.9329820310,0.3599229498,0.0647722649,0.4352277351,0.5000000000
5.9200000000,0.9347699760,0.3552535600,0.0631025460,0.4368974540,0.5000000000
5.9250000000,0.9365345518,0.3505752890,0.0614515166,0.4385484834,0.5000000000
5.9300000000,0.9382757143,0.3458882535,0.0598193420,0.4401806580,0.5000000000
5.9350000000,0.9399934200,0.3411925709,0.0582061852,0.4417938148,0.5000000000
5.9400000000,0.9416876258,0.3364883585,0.0566122077,0.4433877923,0.5000000000
5.9450000000,0.9433582895,0.3317757339,0.0550375688,0.4449624312,0.5000000000
5.9500000000,0.9450053693,0.3270548149,0.0534824260,0.4465175740,0.5000000000
5.9550000000,0.9466288240,0.3223257196,0.0519469347,0.4480530653,0.5000000000
5.9600000000,0.9482286131,0.3175885661,0.0504312487,0.4495687513,0.5000000000
5.9650000000,0.9498046965,0.3128434729,0.0489355193,0.4510644807,0.5000000000
5.9700000000,0.9513570348,0.3080905587,0.0474598962,0.4525401038,0.5000000000
5.9750000000,0.9528855892,0.3033299422,0.0460045269,0.4539954731,0.5000000000
5.9800000000,0.9543903216,0.2985617425,0.0445695570,0.4554304430,0.5000000000
5.9850000000,0.9558711942,0.2937860788,0.0431551300,0.4568448700,0.5000000000
5.9900000000,0.9573281701,0.2890030704,0.0417613874,0.4582386126,0.5000000000
5.9950000000,0.9587612129,0.2842128370,0.0403884683,0.4596115317,0.5000000000
6.0000000000,0.9601702866,0.2794154982,0.0390365103,0.4609634897,0.5000000000
6.0050000000,0.9615553562,0.2746111741,0.0377056485,0.4622943515,0.5000000000
6.0100000000,0.9629163869,0.2697999847,0.0363960159,0.4636039841,0.5000000000
6.0150000000,0.9642533448,0.2649820504,0.0351077435,0.4648922565,0.5000000000
6.0200000000,0.9655661964,0.2601574915,0.0338409602,0.4661590398,0.5000000000
6.0250000000,0.9668549089,0.2553264286,0.0325957926,0.4674042074,0.5000000000
6.0300000000,0.9681194501,0.2504889827,0.0313723652,0.4686276348,0.5000000000
6.0350000000,0.9693597883,0.2456452745,0.0301708004,0.4698291996,0.5000000000
6.0400000000,0.9705758926,0.2407954252,0.0289912184,0.4710087816,0.5000000000
6.0450000000,0.9717677325,0.2359395560,0.0278337370,0.4721662630,0.5000000000
6.0500000000,0.9729352783,0.2310777883,0.0266984721,0.4733015279,0.5000000000
6.0550000000,0.9740785008,0.2262102437,0.0255855372,0.4744144628,0.5000000000
6.0600000000,0.9751973713,0.2213370439,0.0244950435,0.4755049565,0.5000000000
6.0650000000,0.9762918620,0.2164583107,0.0234271001,0.4765728999,0.5000000000
6.0700000000,0.9773619454,0.2115741660,0.0223818139,0.4776181861,0.5000000000
6.0750000000,0.9784075948,0.2066847319,0.0213592892,0.4786407108,0.5000000000
6.0800000000,0.9794287841,0.2017901308,0.0203596284,0.4796403716,0.5000000000
6.0850000000,0.9804254877,0.1968904849,0.0193829315,0.4806170685,0.5000000000
6.0900000000,0.9813976807,0.1919859168,0.0184292961,0.4815707039,0.5000000000
6.0950000000,0.9823453389,0.1870765490,0.0174988176,0.4825011824,0.5000000000
6.1000000000,0.9832684384,0.1821625043,0.0165915890,0.4834084110,0.5000000000
6.1050000000,0.9841669563,0.1772439056,0.0157077010,0.4842922990,0.5000000000
6.1100000000,0.9850408701,0.1723208757,0.0148472421,0.4851527579,0.5000000000
6.1150000000,0.9858901579,0.1673935379,0.0140102983,0.4859897017,0.5000000000
6.1200000000,0.9867147985,0.1624620152,0.0131969532,0.4868030468,0.5000000000
6.1250000000,0.9875147713,0.1575264310,0.0124072882,0.4875927118,0.5000000000
