# elem xi1 xi2 x y psi_FEM psi_exact difference
       2 -1.000000000000  0.400000000000  1.250000000000  0.875000000000 -0.143012650110 -0.140270837967 -0.002741812142
       2 -1.000000000000  0.600000000000  1.250000000000  1.000000000000 -0.145005378352 -0.143408332570 -0.001597045782
       2 -1.000000000000  0.800000000000  1.250000000000  1.125000000000 -0.146998106594 -0.146820752019 -0.000177354575
       2 -1.000000000000  1.000000000000  1.250000000000  1.250000000000 -0.148990834837 -0.150469091665  0.001478256829
       2 -0.800000000000 -1.000000000000  1.375000000000  0.000000000000 -0.136095539068 -0.137668617938  0.001573078870
       2 -0.800000000000 -0.800000000000  1.375000000000  0.125000000000 -0.137980305227 -0.137888749396 -0.000091555830
       2 -0.800000000000 -0.600000000000  1.375000000000  0.250000000000 -0.139865071386 -0.138545513550 -0.001319557836
       2 -0.800000000000 -0.400000000000  1.375000000000  0.375000000000 -0.141749837545 -0.139628216939 -0.002121620606
       2 -0.800000000000 -0.200000000000  1.375000000000  0.500000000000 -0.143634603704 -0.141119672379 -0.002514931325
       2 -0.800000000000  0.000000000000  1.375000000000  0.625000000000 -0.145519369863 -0.142997078572 -0.002522291291
       2 -0.800000000000  0.200000000000  1.375000000000  0.750000000000 -0.147404136022 -0.145233118880 -0.002171017142
       2 -0.800000000000  0.400000000000  1.375000000000  0.875000000000 -0.149288902181 -0.147797174963 -0.001491727218
       2 -0.800000000000  0.600000000000  1.375000000000  1.000000000000 -0.151173668340 -0.150656553405 -0.000517114935
       2 -0.800000000000  0.800000000000  1.375000000000  1.125000000000 -0.153058434499 -0.153777638590  0.000719204091
       2 -0.800000000000  1.000000000000  1.375000000000  1.250000000000 -0.154943200658 -0.157126908018  0.002183707360
       2 -0.600000000000 -1.000000000000  1.500000000000  0.000000000000 -0.143127525722 -0.145832199287  0.002704673565
       2 -0.600000000000 -0.800000000000  1.500000000000  0.125000000000 -0.144904329798 -0.146030894700  0.001126564902
       2 -0.600000000000 -0.600000000000  1.500000000000  0.250000000000 -0.146681133874 -0.146624021457 -0.000057112416
       2 -0.600000000000 -0.400000000000  1.500000000000  0.375000000000 -0.148457937950 -0.147602846486 -0.000855091463
       2 -0.600000000000 -0.200000000000  1.500000000000  0.500000000000 -0.150234742025 -0.148953284472 -0.001281457553
       2 -0.600000000000  0.000000000000  1.500000000000  0.625000000000 -0.152011546101 -0.150656553405 -0.001354992696
       2 -0.600000000000  0.200000000000  1.500000000000  0.750000000000 -0.153788350177 -0.152690002458 -0.001098347719
       2 -0.600000000000  0.400000000000  1.500000000000  0.875000000000 -0.155565154252 -0.155028039851 -0.000537114402
       2 -0.600000000000  0.600000000000  1.500000000000  1.000000000000 -0.157341958328 -0.157643088021  0.000301129693
       2 -0.600000000000  0.800000000000  1.500000000000  1.125000000000 -0.159118762404 -0.160506501729  0.001387739326
       2 -0.600000000000  1.000000000000  1.500000000000  1.250000000000 -0.160895566479 -0.163589398892  0.002693832413
       2 -0.400000000000 -1.000000000000  1.625000000000  0.000000000000 -0.150159512377 -0.153597395089  0.003437882712
