t,energy,center,max_abs_u
0.45,8.86705167599642e-09,0.000125495832180006,0.000125495832180006
0.45625,8.98443365618938e-09,0.000126421050044488,0.000126421050044488
0.4625,9.09688445062488e-09,0.000127313956810661,0.000127313956810661
0.46875,9.20429985301153e-09,0.000128176541571954,0.000128176541571954
0.475,9.30653580645003e-09,0.00012899247858205,0.00012899247858205
0.48125,9.40347716603426e-09,0.000129749583305835,0.000129749583305835
0.4875,9.49502072363671e-09,0.00013045506910722,0.00013045506910722
0.49375,9.58106626791947e-09,0.000131121455636669,0.000131121455636669
0.5,9.6615215236596e-09,0.000131750097127429,0.000131750097127429
0.50625,9.7362911621349e-09,0.000132335686468044,0.000132335686468044
0.5125,9.80523531423954e-09,0.000132874840450421,0.000132874840450421
0.51875,9.86824385561588e-09,0.000133363425799886,0.000133363425799886
0.525,9.92518057037963e-09,0.000133797084171088,0.000133797084171088
0.53125,9.9758754258166e-09,0.000134180807928257,0.000134180807928257
0.5375,1.00202177845688e-08,0.000134526671542642,0.000134526671542642
0.54375,1.00582286185268e-08,0.000134836104501226,0.000134836104501226
0.55,1.00900261840774e-08,0.000135095547149399,0.000135095547149399
0.55625,1.01158548021813e-08,0.000135295350024082,0.000135295350024082
0.5625,1.01359894121236e-08,0.000135441973898064,0.000135441973898064
0.56875,1.01506265565851e-08,0.000135545902156503,0.000135545902156503
0.575,1.0159819223021e-08,0.000135608232124868,0.000135608232124868
0.58125,1.0163473761285e-08,0.000135624737103418,0.000135624737103418
0.5875,1.01614005791408e-08,0.000135592821567665,0.000135592821567665
0.59375,1.01534678614741e-08,0.000135509125796632,0.000135509125796632
0.6,1.01396034369964e-08,0.000135370233803085,0.000135370233803085
0.60625,1.01197965223745e-08,0.000135180782492438,0.000135180782492438
0.6125,1.00941791170996e-08,0.000134951158185647,0.000134951158185647
0.61875,1.00630727514377e-08,0.000134682450646826,0.000134682450646826
0.625,1.00268819271171e-08,0.00013436325624951,0.00013436325624951
0.63125,9.98597451171921e-09,0.000133985882003883,0.000133985882003883
0.6375,9.94051843946652e-09,0.000133556257232374,0.000133556257232374
0.64375,9.89047106485619e-09,0.000133083383689953,0.000133083383689953
0.65,9.83571015953362e-09,0.00013256823519054,0.00013256823519054
0.65625,9.77615734467131e-09,0.000132007461875201,0.000132007461875201
0.6625,9.71182921701157e-09,0.000131399115603119,0.000131399115603119
0.66875,9.64293157437579e-09,0.00013074048698154,0.00013074048698154
0.675,9.56984105135379e-09,0.00013002893927283,0.00013002893927283
0.68125,9.49301741024154e-09,0.000129268871830977,0.000129268871830977
0.6875,9.41286000426079e-09,0.000128469406151683,0.000128469406151683
0.69375,9.32956335691084e-09,0.000127631431148576,0.000127631431148576
0.7,9.24308818281229e-09,0.000126745277935671,0.000126745277935671
0.70625,9.15333995062518e-09,0.000125804808789117,0.000125804808789117
0.7125,9.06030361817249e-09,0.000124815562398083,0.000124815562398083
0.71875,8.96413623744419e-09,0.000123785426466363,0.000123785426466363
0.725,8.86521934907934e-09,0.000122715331192164,0.000122715331192164
0.73125,8.76408894655242e-09,0.000121602653083546,0.000121602653083546
0.7375,8.66121861428318e-09,0.000120445984043511,0.000120445984043511
0.74375,8.55685894389301e-09,0.000119243167213551,0.000119243167213551
0.75,8.45099122718028e-09,0.000117992218313915,0.000117992218313915
0.75625,8.34349680814728e-09,0.000116697369325271,0.000116697369325271
0.7625,8.23440154956909e-09,0.000115366761905652,0.000115366761905652
0.76875,8.12398445903604e-09,0.000114001168639818,0.000114001168639818
0.775,8.01268857347271e-09,0.000112592343974174,0.000112592343974174
0.78125,7.9009787339582e-09,0.000111135407995755,0.000111135407995755
0.7875,7.78918102222624e-09,0.000109635595703374,0.000109635595703374
0.79375,7.67743640877887e-09,0.000108099928420375,0.000108099928420375
0.8,7.56573580941579e-09,0.000106529334898507,0.000106529334898507
0.80625,7.45402886126429e-09,0.00010492179593393,0.00010492179593393
0.8125,7.34242592069465e-09,0.000103276352290943,0.000103276352290943
0.81875,7.23130691098427e-09,0.000101591313898944,0.000101591313898944
0.825,7.12110315671813e-09,9.98652413973225e-05,9.98652413973225e-05
0.83125,7.01214161123431e-09,9.81022353736922e-05,9.81022353736922e-05
0.8375,6.90466845529005e-09,9.63096503707433e-05,9.63096503707433e-05
0.84375,6.79874880244768e-09,9.44881884855554e-05,9.44881884855554e-05
0.85,6.69426647563516e-09,9.26307831441403e-05,9.26307831441403e-05
0.85625,6.59128091893733e-09,9.07335783031293e-05,9.07335783031293e-05
0.8625,6.49008913948924e-09,8.88015538559767e-05,8.88015538559767e-05
0.86875,6.39102266067595e-09,8.68410309255683e-05,8.68410309255683e-05
0.875,6.29446474801863e-09,8.48529506241402e-05,8.48529506241402e-05
0.88125,6.20069829140697e-09,8.28357902968236e-05,8.28357902968236e-05
0.8875,6.10965880544615e-09,8.07889539075946e-05,8.07889539075946e-05
0.89375,6.02127905969115e-09,7.87111338128329e-05,7.87111338128329e-05
0.9,5.93568235932265e-09,7.66013312307177e-05,7.66013312307177e-05
0.90625,5.85297244728734e-09,7.44635134152468e-05,7.44635134152468e-05
0.9125,5.77344314561192e-09,7.23043542946509e-05,7.23043542946509e-05
0.91875,5.69752927720226e-09,7.0124465366246e-05,7.0124465366246e-05
0.925,5.62533208587922e-09,6.79176947579386e-05,6.79176947579386e-05
0.93125,5.5568410199848e-09,6.56809146342053e-05,6.56809146342053e-05
0.9375,5.49203441535278e-09,6.34187070538287e-05,6.34187070538287e-05
0.94375,5.43081784924509e-09,6.11365476420385e-05,6.11365476420385e-05
0.95,5.37336262452552e-09,5.88349963609658e-05,5.88349963609658e-05
0.95625,5.31998731563792e-09,5.65123555250934e-05,5.65123555250934e-05
0.9625,5.27089223718828e-09,5.41674840446319e-05,5.41674840446319e-05
0.96875,5.22620851724014e-09,5.17982148985361e-05,5.17982148985361e-05
0.975,5.18590408279039e-09,4.94023101236218e-05,4.94023101236218e-05
0.98125,5.14981950026689e-09,4.69814925452579e-05,4.69814925452579e-05
0.9875,5.11800391864222e-09,4.45391438077736e-05,4.45391438077736e-05
0.99375,5.090676584715e-09,4.20724516237927e-05,4.20724516237927e-05
1,5.06809259374755e-09,3.95720545349599e-05,3.95720545349599e-05
1.00625,5.05058952588435e-09,3.70309129445727e-05,3.79540626935927e-05
1.0125,5.03830943386768e-09,3.44484265536104e-05,3.66061976820646e-05
1.01875,5.03132077023371e-09,3.18245445742626e-05,3.53216447273187e-05
1.025,5.02978497486613e-09,2.91551961996905e-05,3.40903886167354e-05
1.03125,5.03398554524355e-09,2.64353205077708e-05,3.29341703259972e-05
1.0375,5.04431757219991e-09,2.36618796879358e-05,3.18250927584137e-05
1.04375,5.06118597481566e-09,2.08330124223549e-05,3.06975980976126e-05
1.05,5.0849357124752e-09,1.7949504264459e-05,2.95914099908673e-05
1.05625,5.11559622060102e-09,1.50186397963917e-05,2.84531820805572e-05
1.0625,5.15309561674047e-09,1.20518915844382e-05,2.73475632942976e-05
1.06875,5.19733586479174e-09,9.05743968775205e-06,2.62508825378886e-05
1.075,5.24814186407116e-09,6.03922499219424e-06,2.51560335049389e-05
1.08125,5.30540814716273e-09,3.00374580631346e-06,2.40893542023639e-05
1.0875,5.3690170312907e-09,-3.78632968332254e-08,2.30295315293296e-05
1.09375,5.43879538153933e-09,-3.07656156878943e-06,2.19636750327115e-05
1.1,5.51459716328121e-09,-6.11038994451232e-06,2.09108083682654e-05
1.10625,5.59642388628433e-09,-9.142183342098e-06,1.98611305940983e-05
1.1125,5.68436606545767e-09,-1.21768312332124e-05,1.88227223439432e-05
1.11875,5.77870448127447e-09,-1.52212678903166e-05,1.77970961523108e-05
1.125,5.8797860322669e-09,-1.82817413006372e-05,1.82817413006372e-05
1.13125,5.98780986647145e-09,-2.1358871874543e-05,2.1358871874543e-05
1.1375,6.10282782243567e-09,-2.44485514252232e-05,2.44485514252232e-05
1.14375,6.22465691824785e-09,-2.75477837193563e-05,2.75477837193563e-05
1.15,6.35289990781963e-09,-3.06551085553223e-05,3.06551085553223e-05
1.15625,6.48712361138723e-09,-3.37648759517743e-05,3.37648759517743e-05
1.1625,6.62688154714449e-09,-3.68664333497237e-05,3.68664333497237e-05
1.16875,6.77184869319747e-09,-3.99511846676993e-05,3.99511846676993e-05
1.175,6.92189448171997e-09,-4.30175205821384e-05,4.30175205821384e-05
1.18125,7.07702510240709e-09,-4.60686893516599e-05,4.60686893516599e-05
1.1875,7.23737969388158e-09,-4.91098707958766e-05,4.91098707958766e-05
1.19375,7.40314547440685e-09,-5.21473474180429e-05,5.21473474180429e-05
1.2,7.57444964356876e-09,-5.51852500155607e-05,5.51852500155607e-05
1.20625,7.75118955499546e-09,-5.82210214314711e-05,5.82210214314711e-05
1.2125,7.93308562414176e-09,-6.12470820967924e-05,6.12470820967924e-05
1.21875,8.11965151204775e-09,-6.42574462671748e-05,6.42574462671748e-05
1.225,8.31032183522024e-09,-6.72494317365529e-05,6.72494317365529e-05
1.23125,8.50463257241672e-09,-7.02194615531605e-05,7.02194615531605e-05
1.2375,8.70230429513991e-09,-7.31624396344474e-05,7.31624396344474e-05
1.24375,8.90326231103923e-09,-7.60768675377053e-05,7.60768675377053e-05
1.25,9.10762110122942e-09,-7.89669265856614e-05,7.89669265856614e-05
1.25625,9.31556407725908e-09,-8.18381767286934e-05,8.18381767286934e-05
1.2625,9.52707125361366e-09,-8.4693632003221e-05,8.4693632003221e-05
1.26875,9.74193662626153e-09,-8.75333352735448e-05,8.75333352735448e-05
1.275,9.95969896844543e-09,-9.03533714716122e-05,9.03533714716122e-05
1.28125,1.01797377772872e-08,-9.31448709884816e-05,9.31448709884816e-05
1.2875,1.04015050504411e-08,-9.58985083392734e-05,9.58985083392734e-05
1.29375,1.06246436615357e-08,-9.86117884662335e-05,9.86117884662335e-05
1.3,1.08489786433793e-08,-0.000101289459569863,0.000101289459569863
1.30625,1.10745664159504e-08,-0.000103936709317805,0.000103936709317805
1.3125,1.1301543270819e-08,-0.000106555009505831,0.000106555009505831
1.31875,1.15298732474373e-08,-0.000109143973312658,0.000109143973312658
1.325,1.17592888702912e-08,-0.000111702575554565,0.000111702575554565
1.33125,1.19892668377465e-08,-0.000114227336211808,0.000114227336211808
1.3375,1.22191723904061e-08,-0.00011671279174044,0.00011671279174044
1.34375,1.24485201319551e-08,-0.000119155057861421,0.000119155057861421
1.35,1.26770297889932e-08,-0.000121552840829636,0.000121552840829636
1.35625,1.29045907382853e-08,-0.000123905538317936,0.000123905538317936
1.3625,1.31312184357319e-08,-0.00012621380622882,0.00012621380622882
1.36875,1.33568984214255e-08,-0.000128481610658737,0.000128481610658737
1.375,1.35814144594946e-08,-0.000130713245855979,0.000130713245855979
1.38125,1.38043203571344e-08,-0.000132906929665728,0.000132906929665728
1.3875,1.40249678632446e-08,-0.000135054118824353,0.000135054118824353
1.39375,1.42426359141862e-08,-0.000137145817526671,0.000137145817526671
1.4,1.44566452620453e-08,-0.000139177329486712,0.000139177329486712
1.40625,1.46663493958966e-08,-0.000141147425764744,0.000141147425764744
1.4125,1.48711432914267e-08,-0.000143056276017707,0.000143056276017707
1.41875,1.50703722034409e-08,-0.000144904019438984,0.000144904019438984
1.425,1.5263198921822e-08,-0.000146687405990843,0.000146687405990843
1.43125,1.54485042759494e-08,-0.000148396853706068,0.000148396853706068
1.4375,1.56250563656448e-08,-0.000150019803876931,0.000150019803876931
1.44375,1.5791770840459e-08,-0.000151548147543472,0.000151548147543472
1.45,1.59480737035647e-08,-0.000152981092821609,0.000152981092821609
1.45625,1.60940975900549e-08,-0.000154322307303014,0.000154322307303014
1.4625,1.62306854873041e-08,-0.000155578152140303,0.000155578152140303
1.46875,1.63591214448991e-08,-0.000156758546729255,0.000156758546729255
1.475,1.64807044525961e-08,-0.000157875055404166,0.000157875055404166
1.48125,1.65963072586924e-08,-0.00015893566973943,0.00015893566973943
1.4875,1.6706157224338e-08,-0.00015994218201188,0.00015994218201188
1.49375,1.68098678314807e-08,-0.000160891594588273,0.000160891594588273
1.5,1.69065569534154e-08,-0.000161777358727572,0.000161777358727572
1.50625,1.69951369955263e-08,-0.000162590309248053,0.000162590309248053
1.5125,1.70746718635526e-08,-0.000163322946881351,0.000163322946881351
1.51875,1.71446871031156e-08,-0.000163974642140409,0.000163974642140409
1.525,1.72052734406261e-08,-0.000164551045945458,0.000164551045945458
1.53125,1.72570868369983e-08,-0.000165058510002018,0.000165058510002018
1.5375,1.73010438294287e-08,-0.00016550097673739,0.00016550097673739
1.54375,1.73379073756061e-08,-0.000165880919186194,0.000165880919186194
1.55,1.73678937420804e-08,-0.000166199127211354,0.000166199127211354
1.55625,1.7390544666831e-08,-0.000166452614830673,0.000166452614830673
1.5625,1.74050194491243e-08,-0.000166635547072482,0.000166635547072482
1.56875,1.74107416899849e-08,-0.000166743497825991,0.000166743497825991
1.575,1.74078443907518e-08,-0.000166775882006832,0.000166775882006832
1.58125,1.73971970064204e-08,-0.000166735309831462,0.000166735309831462
1.5875,1.7379989034816e-08,-0.000166626954266391,0.000166626954266391
1.59375,1.73570021006514e-08,-0.000166457231543362,0.000166457231543362
1.6,1.73281331948405e-08,-0.000166228984479854,0.000166228984479854
1.60625,1.72925528645184e-08,-0.000165937170531503,0.000165937170531503
1.6125,1.72493167889184e-08,-0.000165572284969933,0.000165572284969933
1.61875,1.7198044409883e-08,-0.000165129453684032,0.000165129453684032
1.625,1.71392051672519e-08,-0.000164613032878132,0.000164613032878132
1.63125,1.70736909894171e-08,-0.000164032467388635,0.000164032467388635
1.6375,1.70021082323249e-08,-0.000163394906256054,0.000163394906256054
1.64375,1.692435660261e-08,-0.000162700376086015,0.000162700376086015
1.65,1.68397689850207e-08,-0.000161941318745323,0.000161941318745323
1.65625,1.67478231163817e-08,-0.000161107804617295,0.000161107804617295
1.6625,1.66488338046945e-08,-0.000160196983423662,0.000160196983423662
1.66875,1.65439092075969e-08,-0.000159218020207814,0.000159218020207814
1.675,1.64342726590281e-08,-0.000158184729759137,0.000158184729759137
1.68125,1.63204996523779e-08,-0.000157102007320717,0.000157102007320717
1.6875,1.6202164356517e-08,-0.000155960965762233,0.000155960965762233
1.69375,1.60783554242473e-08,-0.000154747944222389,0.000154747944222389
1.7,1.59486341670935e-08,-0.000153457558735321,0.000153457558735321
1.70625,1.58134630213388e-08,-0.000152097925583622,0.000152097925583622
1.7125,1.56738199725213e-08,-0.000150684678851082,0.000150684678851082
1.71875,1.55304365983508e-08,-0.000149228193051958,0.000149228193051958
1.725,1.53832354724442e-08,-0.000147723486340477,0.000147723486340477
1.73125,1.52316075682108e-08,-0.000146153261364212,0.000146153261364212
1.7375,1.50753493632703e-08,-0.000144504515802785,0.000144504515802785
1.74375,1.49151904140663e-08,-0.000142783222770737,0.000142783222770737
1.75,1.47524355090526e-08,-0.000141010362847565,0.000141010362847565
1.75625,1.45880896097337e-08,-0.000139202165359967,0.000139202165359967
1.7625,1.44221379473242e-08,-0.000137354876133937,0.000137354876133937
1.76875,1.42536938614713e-08,-0.000135448886028465,0.000135448886028465
1.775,1.40820493267409e-08,-0.000133467491467655,0.000133467491467655
1.78125,1.39074747737374e-08,-0.000131413318203626,0.000131413318203626
1.7875,1.37310763497806e-08,-0.000129307902449068,0.000129307902449068
1.79375,1.35539521151606e-08,-0.000127172970049922,0.000127172970049922
1.8,1.3376423749034e-08,-0.000125009028552154,0.000125009028552154
1.80625,1.31980674328569e-08,-0.000122793757956875,0.000122793757956875
1.8125,1.30186145583586e-08,-0.000120505324877145,0.000120505324877145
1.81875,1.28385656862438e-08,-0.000118147010598404,0.000118147010598404
1.825,1.26589426852982e-08,-0.00011574490114589,0.00011574490114589
1.83125,1.24804882657472e-08,-0.000113320447177114,0.000113320447177114
1.8375,1.23030889634384e-08,-0.000110868951040184,0.000110868951040184
1.84375,1.21261071439395e-08,-0.000108367253153138,0.000108367253153138
1.85,1.19493230827057e-08,-0.000105800189032797,0.000105800189032797
1.85625,1.17733339792032e-08,-0.000103176447635717,0.000103176447635717
1.8625,1.15991872992194e-08,-0.000100518554870691,0.000100518554870691
1.86875,1.14276445150485e-08,-9.78395518723329e-05,9.78395518723329e-05
1.875,1.12587927783109e-08,-9.51313820611367e-05,9.51313820611367e-05
1.88125,1.10923867536368e-08,-9.23763284073229e-05,9.23763284073229e-05
1.8875,1.09284419915408e-08,-8.95678043852214e-05,8.95678043852214e-05
1.89375,1.07673614351568e-08,-8.67172454116383e-05,8.67172454116383e-05
1.9,1.06096187295218e-08,-8.38409075929142e-05,8.38409075929142e-05
1.90625,1.04554941743495e-08,-8.09435053745259e-05,8.09435053745259e-05
1.9125,1.03050183339504e-08,-7.80165409008822e-05,7.80165409008822e-05
1.91875,1.01582448733241e-08,-7.50497694245634e-05,7.50497694245634e-05
1.925,1.00155099570225e-08,-7.20416562966477e-05,7.20416562966477e-05
1.93125,9.87731834931752e-09,-6.90006155803527e-05,6.90006155803527e-05
1.9375,9.74409695918855e-09,-6.59385291497187e-05,6.59385291497187e-05
1.94375,9.61601785537618e-09,-6.28609921393413e-05,6.28609921393413e-05
1.95,9.49305587827188e-09,-5.97611677337019e-05,5.97611677337019e-05
1.95625,9.37519641699842e-09,-5.66257157976459e-05,5.66257157976459e-05
1.9625,9.26255540684375e-09,-5.34506488530059e-05,5.34506488530059e-05
1.96875,9.15544336536076e-09,-5.02490999455619e-05,5.02490999455619e-05
1.975,9.05419375316227e-09,-4.70380410241784e-05,4.70380410241784e-05
1.98125,8.95910023868879e-09,-4.38180963429961e-05,4.38180963429961e-05
1.9875,8.8703659559586e-09,-4.05727158015347e-05,4.05727158015347e-05
1.99375,8.78810582036379e-09,-3.72887033968747e-05,3.72887033968747e-05
2,8.71244631802553e-09,-3.39715684747963e-05,3.39715684747963e-05
2.00625,8.643506510069e-09,-3.06369024291073e-05,3.16355881345016e-05
2.0125,8.58143603249049e-09,-2.72912047473261e-05,2.96138930749886e-05
2.01875,8.52644373231463e-09,-2.39268318398467e-05,2.77034201620662e-05
2.025,8.47874301649589e-09,-2.05337986967656e-05,2.58518302739166e-05
2.03125,8.43857992497586e-09,-1.71101434257532e-05,2.40798572023455e-05
2.0375,8.40621884302759e-09,-1.36595965816786e-05,2.23523692907995e-05
2.04375,8.38187685992296e-09,-1.01849454410121e-05,2.065347705996e-05
2.05,8.36567953299581e-09,-6.6882148463934e-06,1.90054000747232e-05
2.05625,8.35770754761145e-09,-3.17421667416197e-06,1.73744781609965e-05
2.0625,8.35802451128972e-09,3.52479497783418e-07,1.57504987599969e-05
2.06875,8.36675513783252e-09,3.89454877845192e-06,1.41660249325479e-05
2.075,8.38408216006078e-09,7.45948211703544e-06,1.26108940275829e-05
2.08125,8.41004748482294e-09,1.10461481273336e-05,1.10843699452534e-05
2.0875,8.44448788793349e-09,1.46383950894158e-05,1.46383950894158e-05
2.09375,8.48720958668215e-09,1.82185861194408e-05,1.82185861194408e-05
2.1,8.53816549167844e-09,2.17858549025221e-05,2.17858549025221e-05
2.10625,8.59743325767084e-09,2.5353782649999e-05,2.5353782649999e-05
2.1125,8.66501357080872e-09,2.89293277365026e-05,2.89293277365026e-05
2.11875,8.74067499870313e-09,3.25015541932806e-05,3.25015541932806e-05
2.125,8.82412518761336e-09,3.6054670753771e-05,3.6054670753771e-05
2.13125,8.9153073026383e-09,3.95857758819519e-05,3.95857758819519e-05
2.1375,9.01440901020998e-09,4.31041537204631e-05,4.31041537204631e-05
2.14375,9.12160529013367e-09,4.66177187240712e-05,4.66177187240712e-05
2.15,9.23690877801798e-09,5.01269450302315e-05,5.01269450302315e-05
2.15625,9.36021602947338e-09,5.36293229188015e-05,5.36293229188015e-05
2.1625,9.49137411291701e-09,5.71219709710489e-05,5.71219709710489e-05
2.16875,9.6302359684069e-09,6.0599785620355e-05,6.0599785620355e-05
2.175,9.77662948947139e-09,6.4057834099963e-05,6.4057834099963e-05
2.18125,9.93035212203321e-09,6.74972021189549e-05,6.74972021189549e-05
2.1875,1.00911749305618e-08,7.09227346655291e-05,7.09227346655291e-05
2.19375,1.02586885484214e-08,7.43323456663013e-05,7.43323456663013e-05
2.2,1.04323078063036e-08,7.77133788356661e-05,7.77133788356661e-05
2.20625,1.06114762127446e-08,8.10534469043466e-05,8.10534469043466e-05
2.2125,1.07958495409902e-08,8.43519649342395e-05,8.43519649342395e-05
2.21875,1.09852864655549e-08,8.76170570358819e-05,8.76170570358819e-05
2.225,1.11795924586146e-08,9.08525472188148e-05,9.08525472188148e-05
2.23125,1.13782626323353e-08,9.40516387407327e-05,9.40516387407327e-05
2.2375,1.1580549064715e-08,9.72032481046067e-05,9.72032481046067e-05
2.24375,1.17857519627408e-08,0.000100301514921455,0.000100301514921455
2.25,1.19933191254095e-08,0.000103347734251094,0.000103347734251094
2.25625,1.22027477595329e-08,0.00010634392542506,0.00010634392542506
2.2625,1.2413315424499e-08,0.0001092854610665,0.0001092854610665
2.26875,1.2624000736205e-08,0.000112160482811207,0.000112160482811207
2.275,1.28337930106086e-08,0.000114957369808996,0.000114957369808996
2.28125,1.3042048589615e-08,0.000117673223608149,0.000117673223608149
2.2875,1.32485524907074e-08,0.000120314321561536,0.000120314321561536
2.29375,1.34533339617558e-08,0.000122887935723576,0.000122887935723576
2.3,1.36564982590734e-08,0.000125395285129919,0.000125395285129919
2.30625,1.38582126792061e-08,0.000127834177191203,0.000127834177191203
2.3125,1.40588138942377e-08,0.000130207376376031,0.000130207376376031
2.31875,1.42587874212443e-08,0.000132525031589458,0.000132525031589458
2.325,1.44585044688358e-08,0.000134797312225979,0.000134797312225979
2.33125,1.4657969458478e-08,0.000137026389185751,0.000137026389185751
2.3375,1.48568511438139e-08,0.000139207213029724,0.000139207213029724
2.34375,1.50546040371171e-08,0.000141334179707779,0.000141334179707779
2.35,1.525053012452e-08,0.000143403960965412,0.000143403960965412
2.35625,1.54438380887434e-08,0.00014541288904132,0.00014541288904132
2.3625,1.56337685782102e-08,0.000147356274971847,0.000147356274971847
2.36875,1.58197363950521e-08,0.000149231973795272,0.000149231973795272
2.375,1.60013066298228e-08,0.000151040946630474,0.000151040946630474
2.38125,1.61780198102874e-08,0.000152781959374505,0.000152781959374505
2.3875,1.63494508966247e-08,0.000154449662772015,0.000154449662772015
2.39375,1.65155486097017e-08,0.000156042154608565,0.000156042154608565
2.4,1.66766748573114e-08,0.000157567444495801,0.000157567444495801
2.40625,1.68332554012167e-08,0.000159036526448122,0.000159036526448122
2.4125,1.69853584799881e-08,0.000160450837818986,0.000160450837818986
2.41875,1.71326112699261e-08,0.000161802157188011,0.000161802157188011
2.425,1.7274474521314e-08,0.000163084662151709,0.000163084662151709
2.43125,1.74104740809147e-08,0.00016430058159568,0.00016430058159568
2.4375,1.75401655376972e-08,0.000165452523782096,0.000165452523782096
2.44375,1.76630643589785e-08,0.000166537057243991,0.000166537057243991
2.45,1.77787460163072e-08,0.000167549526761632,0.000167549526761632
2.45625,1.78869091455156e-08,0.000168489546654036,0.000168489546654036
2.4625,1.79873615215937e-08,0.000169357198916324,0.000169357198916324
2.46875,1.80799592402956e-08,0.000170149186957261,0.000170149186957261
2.475,1.8164757542435e-08,0.000170865228250848,0.000170865228250848
2.48125,1.82420935074026e-08,0.000171514475775976,0.000171514475775976
2.4875,1.83123000502249e-08,0.000172107561286794,0.000172107561286794
2.49375,1.8375260174877e-08,0.000172642843374321,0.000172642843374321
2.5,1.8430395506312e-08,0.000173107425499736,0.000173107425499736
2.50625,1.84770392757274e-08,0.000173492475059694,0.000173492475059694
2.5125,1.85147734282436e-08,0.000173801388461859,0.000173801388461859
2.51875,1.85434444840815e-08,0.000174041312444033,0.000174041312444033
2.525,1.85629989516033e-08,0.000174212704612558,0.000174212704612558
2.53125,1.85734526688888e-08,0.000174310860857666,0.000174310860857666
2.5375,1.85750226137946e-08,0.000174333703200942,0.000174333703200942
2.54375,1.85681154222229e-08,0.000174284139535183,0.000174284139535183
2.55,1.85530771531707e-08,0.000174166983075805,0.000174166983075805
2.55625,1.85299895326036e-08,0.000173986452642596,0.000173986452642596
2.5625,1.84986801151371e-08,0.000173744298817248,0.000173744298817248
2.56875,1.84588315070852e-08,0.000173436741999215,0.000173436741999215
2.575,1.84101386154982e-08,0.000173054628672574,0.000173054628672574
2.58125,1.83525285862182e-08,0.000172590711322709,0.000172590711322709
2.5875,1.82862966692885e-08,0.000172047522317123,0.000172047522317123
2.59375,1.82120302167559e-08,0.000171435709848104,0.000171435709848104
2.6,1.81303130334856e-08,0.000170763872899941,0.000170763872899941
2.60625,1.80414045731406e-08,0.000170031558019153,0.000170031558019153
2.6125,1.79452163289734e-08,0.000169232482373302,0.000169232482373302
2.61875,1.78415647415262e-08,0.000168362538002673,0.000168362538002673
2.625,1.77303466927213e-08,0.00016742310109509,0.00016742310109509
2.63125,1.76115248665364e-08,0.000166417413487503,0.000166417413487503
2.6375,1.74850832911806e-08,0.000165345672272395,0.000165345672272395
2.64375,1.73510194726479e-08,0.000164204700287642,0.000164204700287642
2.65,1.72094729231822e-08,0.000162992305802656,0.000162992305802656
2.65625,1.70608039021541e-08,0.000161711312071239,0.000161711312071239
2.6625,1.69054814323538e-08,0.000160368570836957,0.000160368570836957
2.66875,1.67438894214627e-08,0.000158969539227346,0.000158969539227346
2.675,1.65762532300697e-08,0.000157513730326947,0.000157513730326947
2.68125,1.64026176468135e-08,0.000155995439597075,0.000155995439597075
2.6875,1.62229845689338e-08,0.000154408780940753,0.000154408780940753
2.69375,1.6037502224204e-08,0.000152752333242878,0.000152752333242878
2.7,1.58465534391131e-08,0.000151029992113095,0.000151029992113095
2.70625,1.56507278639718e-08,0.000149248248174186,0.000149248248174186
2.7125,1.54506612578736e-08,0.000147412196032313,0.000147412196032313
2.71875,1.52467719039815e-08,0.000145522773024845,0.000145522773024845
2.725,1.50391675318575e-08,0.000143577137868764,0.000143577137868764
2.73125,1.48277953717282e-08,0.000141572116278751,0.000141572116278751
2.7375,1.46126228334447e-08,0.000139507495196231,0.000139507495196231
2.74375,1.43937889496978e-08,0.000137385514670871,0.000137385514670871
2.75,1.4171630488568e-08,0.000135207538511466,0.000135207538511466
2.75625,1.39466287361232e-08,0.000132973113715871,0.000132973113715871
2.7625,1.37193539743109e-08,0.000130683304981471,0.000130683304981471
2.76875,1.34903823038832e-08,0.000128342996048957,0.000128342996048957
2.775,1.32601395537131e-08,0.000125957280481376,0.000125957280481376
2.78125,1.30288791422245e-08,0.000123526037318644,0.000123526037318644
2.7875,1.27967970632574e-08,0.000121044589366342,0.000121044589366342
2.79375,1.25641609402206e-08,0.00011850992787185,0.00011850992787185
2.8,1.23313597130585e-08,0.000115924101431071,0.000115924101431071
2.80625,1.20988536383147e-08,0.000113291540664876,0.000113291540664876
2.8125,1.18670986222192e-08,0.000110616217623388,0.000110616217623388
2.81875,1.16365232128018e-08,0.000107902314525535,0.000107902314525535
2.825,1.14074859415853e-08,0.000105153980310247,0.000105153980310247
2.83125,1.11802738044195e-08,0.00010237185763206,0.00010237185763206
2.8375,1.0955182469628e-08,9.95526034137238e-05,9.95526034137238e-05
2.84375,1.07325972830407e-08,9.66949157844702e-05,9.66949157844702e-05
2.85,1.05130175102392e-08,9.38040244122183e-05,9.38040244122183e-05
2.85625,1.0296956284185e-08,9.08872426515008e-05,9.08872426515008e-05
2.8625,1.00848325257839e-08,8.7947233317587e-05,8.7947233317587e-05
2.86875,9.87694401121531e-09,8.49832344275838e-05,8.49832344275838e-05
2.875,9.67347628856151e-09,8.1996623504308e-05,8.1996623504308e-05
2.88125,9.47455481078679e-09,7.8990041155498e-05,7.8990041155498e-05
2.8875,9.28025146147391e-09,7.59616758705076e-05,7.59616758705076e-05
2.89375,9.09063474585198e-09,7.29058379992912e-05,7.29058379992912e-05
