t,norm,energy,x_avg,y_avg
1.397,1,1.66523,0.0826975,0.463482
1.398,1,1.66523,0.0822347,0.463564
1.399,1,1.66523,0.0817719,0.463645
1.4,1,1.66523,0.0813089,0.463726
1.401,1,1.66523,0.0808459,0.463806
1.402,1,1.66523,0.0803828,0.463886
1.403,1,1.66523,0.0799196,0.463965
1.404,1,1.66523,0.0794564,0.464044
1.405,1,1.66523,0.078993,0.464123
1.406,1,1.66523,0.0785296,0.464201
1.407,1,1.66523,0.0780661,0.464278
1.408,1,1.66523,0.0776025,0.464355
1.409,1,1.66523,0.0771389,0.464432
1.41,1,1.66523,0.0766752,0.464508
1.411,1,1.66523,0.0762114,0.464584
1.412,1,1.66523,0.0757475,0.464659
1.413,1,1.66523,0.0752835,0.464734
1.414,1,1.66523,0.0748195,0.464808
1.415,1,1.66523,0.0743554,0.464882
1.416,1,1.66523,0.0738912,0.464955
1.417,1,1.66523,0.0734269,0.465028
1.418,1,1.66523,0.0729626,0.4651
1.419,1,1.66523,0.0724982,0.465172
1.42,1,1.66523,0.0720337,0.465244
1.421,1,1.66523,0.0715692,0.465315
1.422,1,1.66523,0.0711046,0.465385
1.423,1,1.66523,0.0706399,0.465456
1.424,1,1.66523,0.0701751,0.465525
1.425,1,1.66523,0.0697103,0.465594
1.426,1,1.66523,0.0692454,0.465663
1.427,1,1.66523,0.0687804,0.465731
1.428,1,1.66523,0.0683154,0.465799
1.429,1,1.66523,0.0678503,0.465866
1.43,1,1.66523,0.0673851,0.465933
1.431,1,1.66523,0.0669199,0.466
1.432,1,1.66523,0.0664546,0.466066
1.433,1,1.66523,0.0659892,0.466131
1.434,1,1.66523,0.0655238,0.466196
1.435,1,1.66523,0.0650583,0.466261
1.436,1,1.66523,0.0645927,0.466325
1.437,1,1.66523,0.0641271,0.466388
1.438,1,1.66523,0.0636614,0.466451
1.439,1,1.66523,0.0631956,0.466514
1.44,1,1.66523,0.0627298,0.466576
1.441,1,1.66523,0.0622639,0.466638
1.442,1,1.66523,0.061798,0.466699
1.443,1,1.66523,0.061332,0.46676
1.444,1,1.66523,0.0608659,0.46682
1.445,1,1.66523,0.0603998,0.46688
1.446,1,1.66523,0.0599336,0.46694
1.447,1,1.66523,0.0594674,0.466999
1.448,1,1.66523,0.0590011,0.467057
1.449,1,1.66523,0.0585347,0.467115
1.45,1,1.66523,0.0580683,0.467173
1.451,1,1.66523,0.0576018,0.46723
1.452,1,1.66523,0.0571352,0.467286
1.453,1,1.66523,0.0566687,0.467342
1.454,1,1.66523,0.056202,0.467398
1.455,1,1.66523,0.0557353,0.467453
1.456,1,1.66523,0.0552685,0.467508
1.457,1,1.66523,0.0548017,0.467562
1.458,1,1.66523,0.0543348,0.467616
1.459,1,1.66523,0.0538679,0.467669
1.46,1,1.66523,0.0534009,0.467722
1.461,1,1.66523,0.0529339,0.467775
1.462,1,1.66523,0.0524668,0.467827
1.463,1,1.66523,0.0519997,0.467878
1.464,1,1.66523,0.0515325,0.467929
1.465,1,1.66523,0.0510652,0.46798
1.466,1,1.66523,0.0505979,0.46803
1.467,1,1.66523,0.0501306,0.468079
1.468,1,1.66523,0.0496632,0.468128
1.469,1,1.66523,0.0491958,0.468177
1.47,1,1.66523,0.0487283,0.468225
1.471,1,1.66523,0.0482607,0.468273
1.472,1,1.66523,0.0477931,0.46832
1.473,1,1.66523,0.0473255,0.468367
1.474,1,1.66523,0.0468578,0.468413
1.475,1,1.66523,0.0463901,0.468459
1.476,1,1.66523,0.0459223,0.468505
1.477,1,1.66523,0.0454545,0.46855
1.478,1,1.66523,0.0449866,0.468594
1.479,1,1.66523,0.0445187,0.468638
1.48,1,1.66523,0.0440507,0.468682
1.481,1,1.66523,0.0435827,0.468725
1.482,1,1.66523,0.0431147,0.468767
1.483,1,1.66523,0.0426466,0.468809
1.484,1,1.66523,0.0421785,0.468851
1.485,1,1.66523,0.0417103,0.468892
1.486,1,1.66523,0.0412421,0.468933
1.487,1,1.66523,0.0407738,0.468973
1.488,1,1.66523,0.0403056,0.469013
1.489,1,1.66523,0.0398372,0.469052
1.49,1,1.66523,0.0393688,0.469091
1.491,1,1.66523,0.0389004,0.46913
1.492,1,1.66523,0.038432,0.469167
1.493,1,1.66523,0.0379635,0.469205
1.494,1,1.66523,0.037495,0.469242
1.495,1,1.66523,0.0370264,0.469278
1.496,1,1.66523,0.0365578,0.469314
1.497,1,1.66523,0.0360891,0.46935
1.498,1,1.66523,0.0356205,0.469385
1.499,1,1.66523,0.0351518,0.46942
1.5,1,1.66523,0.034683,0.469454
1.501,1,1.66523,0.0342142,0.469488
1.502,1,1.66523,0.0337454,0.469521
1.503,1,1.66523,0.0332766,0.469554
1.504,1,1.66523,0.0328077,0.469586
1.505,1,1.66523,0.0323388,0.469618
1.506,1,1.66523,0.0318698,0.469649
1.507,1,1.66523,0.0314009,0.46968
1.508,1,1.66523,0.0309318,0.46971
1.509,1,1.66523,0.0304628,0.46974
1.51,1,1.66523,0.0299937,0.46977
1.511,1,1.66523,0.0295246,0.469799
1.512,1,1.66523,0.0290555,0.469827
1.513,1,1.66523,0.0285863,0.469855
1.514,1,1.66523,0.0281172,0.469883
1.515,1,1.66523,0.0276479,0.46991
1.516,1,1.66523,0.0271787,0.469937
1.517,1,1.66523,0.0267094,0.469963
1.518,1,1.66523,0.0262401,0.469989
1.519,1,1.66523,0.0257708,0.470014
1.52,1,1.66523,0.0253015,0.470039
1.521,1,1.66523,0.0248321,0.470063
1.522,1,1.66523,0.0243627,0.470087
1.523,1,1.66523,0.0238933,0.47011
1.524,1,1.66523,0.0234238,0.470133
1.525,1,1.66523,0.0229544,0.470156
1.526,1,1.66523,0.0224849,0.470178
1.527,1,1.66523,0.0220153,0.470199
1.528,1,1.66523,0.0215458,0.47022
1.529,1,1.66523,0.0210763,0.470241
1.53,1,1.66523,0.0206067,0.470261
1.531,1,1.66523,0.0201371,0.47028
1.532,1,1.66523,0.0196675,0.4703
1.533,1,1.66523,0.0191978,0.470318
1.534,1,1.66523,0.0187282,0.470336
1.535,1,1.66523,0.0182585,0.470354
1.536,1,1.66523,0.0177888,0.470371
1.537,1,1.66523,0.0173191,0.470388
1.538,1,1.66523,0.0168493,0.470405
1.539,1,1.66523,0.0163796,0.47042
1.54,1,1.66523,0.0159098,0.470436
1.541,1,1.66523,0.0154401,0.470451
1.542,1,1.66523,0.0149703,0.470465
1.543,1,1.66523,0.0145004,0.470479
1.544,1,1.66523,0.0140306,0.470493
1.545,1,1.66523,0.0135608,0.470506
1.546,1,1.66523,0.0130909,0.470518
1.547,1,1.66523,0.0126211,0.470531
1.548,1,1.66523,0.0121512,0.470542
1.549,1,1.66523,0.0116813,0.470553
1.55,1,1.66523,0.0112114,0.470564
1.551,1,1.66523,0.0107415,0.470574
1.552,1,1.66523,0.0102716,0.470584
1.553,1,1.66523,0.00980164,0.470593
1.554,1,1.66523,0.0093317,0.470602
1.555,1,1.66523,0.00886174,0.470611
1.556,1,1.66523,0.00839178,0.470618
1.557,1,1.66523,0.00792181,0.470626
1.558,1,1.66523,0.00745184,0.470633
1.559,1,1.66523,0.00698185,0.470639
1.56,1,1.66523,0.00651186,0.470645
1.561,1,1.66523,0.00604186,0.470651
1.562,1,1.66523,0.00557186,0.470656
1.563,1,1.66523,0.00510185,0.47066
1.564,1,1.66523,0.00463184,0.470665
1.565,1,1.66523,0.00416182,0.470668
1.566,1,1.66523,0.00369179,0.470671
1.567,1,1.66523,0.00322177,0.470674
1.568,1,1.66523,0.00275174,0.470676
1.569,1,1.66523,0.0022817,0.470678
1.57,1,1.66523,0.00181167,0.470679
1.571,1,1.66523,0.00134163,0.47068
1.572,1,1.66523,0.000871594,0.470681
1.573,1,1.66523,0.000401555,0.470681
1.574,1,1.66523,-6.8485e-05,0.47068
1.575,1,1.66523,-0.000538524,0.470679
1.576,1,1.66523,-0.00100856,0.470677
1.577,1,1.66523,-0.0014786,0.470675
1.578,1,1.66523,-0.00194864,0.470673
1.579,1,1.66523,-0.00241867,0.47067
1.58,1,1.66523,-0.0028887,0.470667
1.581,1,1.66523,-0.00335873,0.470663
1.582,1,1.66523,-0.00382876,0.470659
1.583,1,1.66523,-0.00429878,0.470654
1.584,1,1.66523,-0.0047688,0.470648
1.585,1,1.66523,-0.00523881,0.470643
1.586,1,1.66523,-0.00570882,0.470637
1.587,1,1.66523,-0.00617882,0.47063
1.588,1,1.66523,-0.00664882,0.470623
1.589,1,1.66523,-0.00711881,0.470615
1.59,1,1.66523,-0.00758879,0.470607
1.591,1,1.66523,-0.00805876,0.470598
1.592,1,1.66523,-0.00852873,0.470589
1.593,1,1.66523,-0.00899869,0.47058
1.594,1,1.66523,-0.00946864,0.47057
1.595,1,1.66523,-0.00993858,0.47056
1.596,1,1.66523,-0.0104085,0.470549
1.597,1,1.66523,-0.0108784,0.470537
1.598,1,1.66523,-0.0113483,0.470525
1.599,1,1.66523,-0.0118182,0.470513
1.6,1,1.66523,-0.0122881,0.4705
1.601,1,1.66523,-0.012758,0.470487
1.602,1,1.66523,-0.0132279,0.470473
1.603,1,1.66523,-0.0136977,0.470459
1.604,1,1.66523,-0.0141675,0.470444
1.605,1,1.66523,-0.0146374,0.470429
1.606,1,1.66523,-0.0151072,0.470414
1.607,1,1.66523,-0.0155769,0.470398
1.608,1,1.66523,-0.0160467,0.470381
1.609,1,1.66523,-0.0165165,0.470364
1.61,1,1.66523,-0.0169862,0.470347
1.611,1,1.66523,-0.0174559,0.470329
1.612,1,1.66523,-0.0179257,0.47031
1.613,1,1.66523,-0.0183953,0.470291
1.614,1,1.66523,-0.018865,0.470272
1.615,1,1.66523,-0.0193347,0.470252
1.616,1,1.66523,-0.0198043,0.470232
1.617,1,1.66523,-0.0202739,0.470211
1.618,1,1.66523,-0.0207435,0.47019
1.619,1,1.66523,-0.0212131,0.470168
1.62,1,1.66523,-0.0216826,0.470146
1.621,1,1.66523,-0.0221522,0.470123
1.622,1,1.66523,-0.0226217,0.4701
1.623,1,1.66523,-0.0230912,0.470077
1.624,1,1.66523,-0.0235606,0.470053
1.625,1,1.66523,-0.0240301,0.470028
1.626,1,1.66523,-0.0244995,0.470003
1.627,1,1.66523,-0.0249689,0.469978
1.628,1,1.66523,-0.0254382,0.469952
1.629,1,1.66523,-0.0259076,0.469925
1.63,1,1.66523,-0.0263769,0.469898
1.631,1,1.66523,-0.0268462,0.469871
1.632,1,1.66523,-0.0273154,0.469843
1.633,1,1.66523,-0.0277847,0.469815
1.634,1,1.66523,-0.0282539,0.469786
1.635,1,1.66523,-0.0287231,0.469757
1.636,1,1.66523,-0.0291922,0.469727
1.637,1,1.66523,-0.0296613,0.469697
1.638,1,1.66523,-0.0301304,0.469667
1.639,1,1.66523,-0.0305995,0.469636
1.64,1,1.66523,-0.0310685,0.469604
1.641,1,1.66523,-0.0315375,0.469572
1.642,1,1.66523,-0.0320065,0.46954
1.643,1,1.66523,-0.0324754,0.469507
1.644,1,1.66523,-0.0329443,0.469473
1.645,1,1.66523,-0.0334132,0.469439
1.646,1,1.66523,-0.033882,0.469405
1.647,1,1.66523,-0.0343508,0.46937
1.648,1,1.66523,-0.0348196,0.469335
1.649,1,1.66523,-0.0352883,0.469299
1.65,1,1.66523,-0.035757,0.469263
1.651,1,1.66523,-0.0362257,0.469226
1.652,1,1.66523,-0.0366943,0.469189
1.653,1,1.66523,-0.0371629,0.469151
1.654,1,1.66523,-0.0376315,0.469113
1.655,1,1.66523,-0.0381,0.469075
1.656,1,1.66523,-0.0385685,0.469035
1.657,1,1.66523,-0.0390369,0.468996
1.658,1,1.66523,-0.0395053,0.468956
1.659,1,1.66523,-0.0399737,0.468916
1.66,1,1.66523,-0.040442,0.468875
1.661,1,1.66523,-0.0409103,0.468833
1.662,1,1.66523,-0.0413785,0.468791
1.663,1,1.66523,-0.0418467,0.468749
1.664,1,1.66523,-0.0423149,0.468706
1.665,1,1.66523,-0.042783,0.468663
1.666,1,1.66523,-0.0432511,0.468619
1.667,1,1.66523,-0.0437191,0.468575
1.668,1,1.66523,-0.0441871,0.46853
1.669,1,1.66523,-0.0446551,0.468485
1.67,1,1.66523,-0.045123,0.46844
1.671,1,1.66523,-0.0455908,0.468394
1.672,1,1.66523,-0.0460586,0.468347
1.673,1,1.66523,-0.0465264,0.4683
1.674,1,1.66523,-0.0469941,0.468253
1.675,1,1.66523,-0.0474618,0.468205
1.676,1,1.66523,-0.0479294,0.468156
1.677,1,1.66523,-0.048397,0.468107
1.678,1,1.66523,-0.0488645,0.468058
1.679,1,1.66523,-0.049332,0.468008
1.68,1,1.66523,-0.0497994,0.467958
1.681,1,1.66523,-0.0502668,0.467907
1.682,1,1.66523,-0.0507341,0.467856
1.683,1,1.66523,-0.0512014,0.467804
1.684,1,1.66523,-0.0516686,0.467752
1.685,1,1.66523,-0.0521358,0.4677
1.686,1,1.66523,-0.0526029,0.467647
1.687,1,1.66523,-0.05307,0.467593
1.688,1,1.66523,-0.053537,0.467539
1.689,1,1.66523,-0.054004,0.467485
1.69,1,1.66523,-0.0544709,0.46743
1.691,1,1.66523,-0.0549377,0.467374
1.692,1,1.66523,-0.0554045,0.467318
1.693,1,1.66523,-0.0558713,0.467262
1.694,1,1.66523,-0.056338,0.467205
1.695,1,1.66523,-0.0568046,0.467148
1.696,1,1.66523,-0.0572712,0.46709
1.697,1,1.66523,-0.0577377,0.467032
1.698,1,1.66523,-0.0582042,0.466973
1.699,1,1.66523,-0.0586706,0.466914
1.7,1,1.66523,-0.0591369,0.466855
1.701,1,1.66523,-0.0596032,0.466794
1.702,1,1.66523,-0.0600695,0.466734
1.703,1,1.66523,-0.0605356,0.466673
1.704,1,1.66523,-0.0610017,0.466611
1.705,1,1.66523,-0.0614678,0.46655
1.706,1,1.66523,-0.0619338,0.466487
1.707,1,1.66523,-0.0623997,0.466424
1.708,1,1.66523,-0.0628656,0.466361
1.709,1,1.66523,-0.0633314,0.466297
1.71,1,1.66523,-0.0637971,0.466233
1.711,1,1.66523,-0.0642628,0.466168
1.712,1,1.66523,-0.0647284,0.466103
1.713,1,1.66523,-0.0651939,0.466037
1.714,1,1.66523,-0.0656594,0.465971
1.715,1,1.66523,-0.0661248,0.465905
1.716,1,1.66523,-0.0665902,0.465838
1.717,1,1.66523,-0.0670555,0.46577
1.718,1,1.66523,-0.0675207,0.465702
1.719,1,1.66523,-0.0679858,0.465634
1.72,1,1.66523,-0.0684509,0.465565
1.721,1,1.66523,-0.0689159,0.465495
1.722,1,1.66523,-0.0693809,0.465425
1.723,1,1.66523,-0.0698458,0.465355
1.724,1,1.66523,-0.0703106,0.465284
1.725,1,1.66523,-0.0707753,0.465213
1.726,1,1.66523,-0.07124,0.465141
1.727,1,1.66523,-0.0717046,0.465069
1.728,1,1.66523,-0.0721691,0.464997
1.729,1,1.66523,-0.0726335,0.464924
1.73,1,1.66523,-0.0730979,0.46485
1.731,1,1.66523,-0.0735622,0.464776
1.732,1,1.66523,-0.0740265,0.464702
1.733,1,1.66523,-0.0744906,0.464627
1.734,1,1.66523,-0.0749547,0.464551
1.735,1,1.66523,-0.0754187,0.464475
1.736,1,1.66523,-0.0758827,0.464399
1.737,1,1.66523,-0.0763465,0.464322
1.738,1,1.66523,-0.0768103,0.464245
1.739,1,1.66523,-0.077274,0.464167
1.74,1,1.66523,-0.0777376,0.464089
1.741,1,1.66523,-0.0782012,0.46401
1.742,1,1.66523,-0.0786647,0.463931
1.743,1,1.66523,-0.0791281,0.463852
1.744,1,1.66523,-0.0795914,0.463772
1.745,1,1.66523,-0.0800546,0.463691
1.746,1,1.66523,-0.0805178,0.46361
1.747,1,1.66523,-0.0809809,0.463529
1.748,1,1.66523,-0.0814439,0.463447
1.749,1,1.66523,-0.0819068,0.463364
1.75,1,1.66523,-0.0823696,0.463282
1.751,1,1.66523,-0.0828324,0.463198
1.752,1,1.66523,-0.083295,0.463115
1.753,1,1.66523,-0.0837576,0.46303
1.754,1,1.66523,-0.0842201,0.462946
1.755,1,1.66523,-0.0846825,0.462861
1.756,1,1.66523,-0.0851449,0.462775
1.757,1,1.66523,-0.0856071,0.462689
1.758,1,1.66523,-0.0860693,0.462602
1.759,1,1.66523,-0.0865314,0.462515
1.76,1,1.66523,-0.0869934,0.462428
1.761,1,1.66523,-0.0874553,0.46234
1.762,1,1.66523,-0.0879171,0.462252
1.763,1,1.66523,-0.0883788,0.462163
1.764,1,1.66523,-0.0888405,0.462074
1.765,1,1.66523,-0.089302,0.461984
1.766,1,1.66523,-0.0897635,0.461894
1.767,1,1.66523,-0.0902249,0.461803
1.768,1,1.66523,-0.0906862,0.461712
1.769,1,1.66523,-0.0911474,0.46162
1.77,1,1.66523,-0.0916085,0.461528
1.771,1,1.66523,-0.0920695,0.461436
1.772,1,1.66523,-0.0925304,0.461343
1.773,1,1.66523,-0.0929912,0.461249
1.774,1,1.66523,-0.093452,0.461155
1.775,1,1.66523,-0.0939126,0.461061
1.776,1,1.66523,-0.0943732,0.460966
1.777,1,1.66523,-0.0948336,0.460871
1.778,1,1.66523,-0.095294,0.460775
1.779,1,1.66523,-0.0957543,0.460679
1.78,1,1.66523,-0.0962145,0.460582
1.781,1,1.66523,-0.0966745,0.460485
1.782,1,1.66523,-0.0971345,0.460388
1.783,1,1.66523,-0.0975944,0.46029
1.784,1,1.66523,-0.0980542,0.460191
1.785,1,1.66523,-0.0985139,0.460092
1.786,1,1.66523,-0.0989735,0.459993
1.787,1,1.66523,-0.099433,0.459893
1.788,1,1.66523,-0.0998924,0.459793
1.789,1,1.66523,-0.100352,0.459692
1.79,1,1.66523,-0.100811,0.459591
1.791,1,1.66523,-0.10127,0.459489
1.792,1,1.66523,-0.101729,0.459387
1.793,1,1.66523,-0.102188,0.459284
1.794,1,1.66523,-0.102647,0.459181
1.795,1,1.66523,-0.103105,0.459077
1.796,1,1.66523,-0.103564,0.458973
1.797,1,1.66523,-0.104022,0.458869
1.798,1,1.66523,-0.104481,0.458764
1.799,1,1.66523,-0.104939,0.458659
1.8,1,1.66523,-0.105397,0.458553
1.801,1,1.66523,-0.105855,0.458447
1.802,1,1.66523,-0.106313,0.45834
1.803,1,1.66523,-0.106771,0.458233
1.804,1,1.66523,-0.107229,0.458125
1.805,1,1.66523,-0.107686,0.458017
1.806,1,1.66523,-0.108144,0.457908
1.807,1,1.66523,-0.108601,0.457799
1.808,1,1.66523,-0.109059,0.45769
1.809,1,1.66523,-0.109516,0.45758
1.81,1,1.66523,-0.109973,0.457469
1.811,1,1.66523,-0.11043,0.457359
1.812,1,1.66523,-0.110887,0.457247
1.813,1,1.66523,-0.111344,0.457136
1.814,1,1.66523,-0.1118,0.457023
1.815,1,1.66523,-0.112257,0.456911
1.816,1,1.66523,-0.112713,0.456797
1.817,1,1.66523,-0.11317,0.456684
1.818,1,1.66523,-0.113626,0.45657
1.819,1,1.66523,-0.114082,0.456455
1.82,1,1.66523,-0.114538,0.45634
1.821,1,1.66523,-0.114994,0.456225
1.822,1,1.66523,-0.11545,0.456109
1.823,1,1.66523,-0.115905,0.455993
1.824,1,1.66523,-0.116361,0.455876
1.825,1,1.66523,-0.116816,0.455759
1.826,1,1.66523,-0.117271,0.455641
1.827,1,1.66523,-0.117727,0.455523
1.828,1,1.66523,-0.118182,0.455404
1.829,1,1.66523,-0.118637,0.455285
1.83,1,1.66523,-0.119091,0.455166
1.831,1,1.66523,-0.119546,0.455046
1.832,1,1.66523,-0.120001,0.454925
1.833,1,1.66523,-0.120455,0.454804
1.834,1,1.66523,-0.12091,0.454683
1.835,1,1.66523,-0.121364,0.454561
1.836,1,1.66523,-0.121818,0.454439
1.837,1,1.66523,-0.122272,0.454316
1.838,1,1.66523,-0.122726,0.454193
1.839,1,1.66523,-0.123179,0.45407
1.84,1,1.66523,-0.123633,0.453946
1.841,1,1.66523,-0.124087,0.453821
1.842,1,1.66523,-0.12454,0.453696
1.843,1,1.66523,-0.124993,0.453571
1.844,1,1.66523,-0.125446,0.453445
1.845,1,1.66523,-0.125899,0.453319
1.846,1,1.66523,-0.126352,0.453192
1.847,1,1.66523,-0.126805,0.453065
1.848,1,1.66523,-0.127258,0.452937
1.849,1,1.66523,-0.12771,0.452809
1.85,1,1.66523,-0.128162,0.45268
1.851,1,1.66523,-0.128615,0.452551
1.852,1,1.66523,-0.129067,0.452422
1.853,1,1.66523,-0.129519,0.452292
1.854,1,1.66523,-0.129971,0.452161
1.855,1,1.66523,-0.130422,0.452031
1.856,1,1.66523,-0.130874,0.451899
1.857,1,1.66523,-0.131325,0.451768
1.858,1,1.66523,-0.131777,0.451635
1.859,1,1.66523,-0.132228,0.451503
1.86,1,1.66523,-0.132679,0.45137
1.861,1,1.66523,-0.13313,0.451236
1.862,1,1.66523,-0.133581,0.451102
1.863,1,1.66523,-0.134031,0.450968
1.864,1,1.66523,-0.134482,0.450833
1.865,1,1.66523,-0.134932,0.450697
1.866,1,1.66523,-0.135383,0.450562
1.867,1,1.66523,-0.135833,0.450425
1.868,1,1.66523,-0.136283,0.450289
1.869,1,1.66523,-0.136733,0.450152
1.87,1,1.66523,-0.137182,0.450014
1.871,1,1.66523,-0.137632,0.449876
1.872,1,1.66523,-0.138081,0.449738
1.873,1,1.66523,-0.138531,0.449599
1.874,1,1.66523,-0.13898,0.449459
1.875,1,1.66523,-0.139429,0.449319
1.876,1,1.66523,-0.139878,0.449179
1.877,1,1.66523,-0.140326,0.449038
1.878,1,1.66523,-0.140775,0.448897
1.879,1,1.66523,-0.141224,0.448756
1.88,1,1.66523,-0.141672,0.448614
1.881,1,1.66523,-0.14212,0.448471
1.882,1,1.66523,-0.142568,0.448328
1.883,1,1.66523,-0.143016,0.448185
1.884,1,1.66523,-0.143464,0.448041
1.885,1,1.66523,-0.143911,0.447896
1.886,1,1.66523,-0.144359,0.447752
1.887,1,1.66523,-0.144806,0.447606
1.888,1,1.66523,-0.145253,0.447461
1.889,1,1.66523,-0.145701,0.447315
1.89,1,1.66523,-0.146147,0.447168
1.891,1,1.66523,-0.146594,0.447021
1.892,1,1.66523,-0.147041,0.446874
1.893,1,1.66523,-0.147487,0.446726
1.894,1,1.66523,-0.147934,0.446578
1.895,1,1.66523,-0.14838,0.446429
1.896,1,1.66523,-0.148826,0.44628
1.897,1,1.66523,-0.149272,0.44613
1.898,1,1.66523,-0.149717,0.44598
1.899,1,1.66523,-0.150163,0.445829
1.9,1,1.66523,-0.150608,0.445678
1.901,1,1.66523,-0.151054,0.445527
1.902,1,1.66523,-0.151499,0.445375
1.903,1,1.66523,-0.151944,0.445223
1.904,1,1.66523,-0.152389,0.44507
1.905,1,1.66523,-0.152833,0.444917
1.906,1,1.66523,-0.153278,0.444763
1.907,1,1.66523,-0.153722,0.444609
1.908,1,1.66523,-0.154166,0.444454
1.909,1,1.66523,-0.154611,0.444299
1.91,1,1.66523,-0.155054,0.444144
1.911,1,1.66523,-0.155498,0.443988
1.912,1,1.66523,-0.155942,0.443832
1.913,1,1.66523,-0.156385,0.443675
1.914,1,1.66523,-0.156829,0.443518
1.915,1,1.66523,-0.157272,0.44336
1.916,1,1.66523,-0.157715,0.443202
1.917,1,1.66523,-0.158157,0.443043
1.918,1,1.66523,-0.1586,0.442884
1.919,1,1.66523,-0.159043,0.442725
1.92,1,1.66523,-0.159485,0.442565
1.921,1,1.66523,-0.159927,0.442405
1.922,1,1.66523,-0.160369,0.442244
1.923,1,1.66523,-0.160811,0.442083
1.924,1,1.66523,-0.161253,0.441921
1.925,1,1.66523,-0.161694,0.441759
1.926,1,1.66523,-0.162136,0.441597
1.927,1,1.66523,-0.162577,0.441434
1.928,1,1.66523,-0.163018,0.44127
1.929,1,1.66523,-0.163459,0.441106
1.93,1,1.66523,-0.1639,0.440942
1.931,1,1.66523,-0.16434,0.440777
1.932,1,1.66523,-0.164781,0.440612
1.933,1,1.66523,-0.165221,0.440447
1.934,1,1.66523,-0.165661,0.440281
1.935,1,1.66523,-0.166101,0.440114
1.936,1,1.66523,-0.166541,0.439947
1.937,1,1.66523,-0.16698,0.43978
1.938,1,1.66523,-0.16742,0.439612
1.939,1,1.66523,-0.167859,0.439444
1.94,1,1.66523,-0.168298,0.439275
1.941,1,1.66523,-0.168737,0.439106
1.942,1,1.66523,-0.169176,0.438937
1.943,1,1.66523,-0.169614,0.438767
1.944,1,1.66523,-0.170053,0.438596
1.945,1,1.66523,-0.170491,0.438425
1.946,1,1.66523,-0.170929,0.438254
1.947,1,1.66523,-0.171367,0.438082
1.948,1,1.66523,-0.171805,0.43791
1.949,1,1.66523,-0.172242,0.437737
1.95,1,1.66523,-0.17268,0.437564
1.951,1,1.66523,-0.173117,0.437391
1.952,1,1.66523,-0.173554,0.437217
1.953,1,1.66523,-0.173991,0.437043
1.954,1,1.66523,-0.174427,0.436868
1.955,1,1.66523,-0.174864,0.436693
1.956,1,1.66523,-0.1753,0.436517
1.957,1,1.66523,-0.175736,0.436341
1.958,1,1.66523,-0.176172,0.436164
1.959,1,1.66523,-0.176608,0.435987
1.96,1,1.66523,-0.177044,0.43581
1.961,1,1.66523,-0.177479,0.435632
1.962,1,1.66523,-0.177915,0.435454
1.963,1,1.66523,-0.17835,0.435275
1.964,1,1.66523,-0.178785,0.435096
1.965,1,1.66523,-0.179219,0.434916
1.966,1,1.66523,-0.179654,0.434736
1.967,1,1.66523,-0.180088,0.434556
1.968,1,1.66523,-0.180523,0.434375
1.969,1,1.66523,-0.180957,0.434194
1.97,1,1.66523,-0.181391,0.434012
1.971,1,1.66523,-0.181824,0.43383
1.972,1,1.66523,-0.182258,0.433647
1.973,1,1.66523,-0.182691,0.433464
1.974,1,1.66523,-0.183124,0.433281
1.975,1,1.66523,-0.183557,0.433097
1.976,1,1.66523,-0.18399,0.432912
1.977,1,1.66523,-0.184423,0.432728
1.978,1,1.66523,-0.184855,0.432542
1.979,1,1.66523,-0.185287,0.432357
1.98,1,1.66523,-0.185719,0.432171
1.981,1,1.66523,-0.186151,0.431984
1.982,1,1.66523,-0.186583,0.431797
1.983,1,1.66523,-0.187014,0.43161
1.984,1,1.66523,-0.187446,0.431422
1.985,1,1.66523,-0.187877,0.431234
1.986,1,1.66523,-0.188308,0.431045
1.987,1,1.66523,-0.188738,0.430856
1.988,1,1.66523,-0.189169,0.430667
1.989,1,1.66523,-0.189599,0.430477
1.99,1,1.66523,-0.190029,0.430286
1.991,1,1.66523,-0.190459,0.430096
1.992,1,1.66523,-0.190889,0.429904
1.993,1,1.66523,-0.191319,0.429713
1.994,1,1.66523,-0.191748,0.429521
1.995,1,1.66523,-0.192177,0.429328
1.996,1,1.66523,-0.192606,0.429135
1.997,1,1.66523,-0.193035,0.428942
1.998,1,1.66523,-0.193464,0.428748
1.999,1,1.66523,-0.193892,0.428554
2,1,1.66523,-0.194321,0.428359
2.001,1,1.66523,-0.194749,0.428164
2.002,1,1.66523,-0.195177,0.427968
2.003,1,1.66523,-0.195604,0.427772
2.004,1,1.66523,-0.196032,0.427576
2.005,1,1.66523,-0.196459,0.427379
2.006,1,1.66523,-0.196886,0.427182
2.007,1,1.66523,-0.197313,0.426984
2.008,1,1.66523,-0.19774,0.426786
2.009,1,1.66523,-0.198166,0.426588
2.01,1,1.66523,-0.198593,0.426389
2.011,1,1.66523,-0.199019,0.426189
2.012,1,1.66523,-0.199445,0.42599
2.013,1,1.66523,-0.19987,0.42579
2.014,1,1.66523,-0.200296,0.425589
2.015,1,1.66523,-0.200721,0.425388
2.016,1,1.66523,-0.201146,0.425186
2.017,1,1.66523,-0.201571,0.424984
2.018,1,1.66523,-0.201996,0.424782
2.019,1,1.66523,-0.20242,0.424579
2.02,1,1.66523,-0.202845,0.424376
2.021,1,1.66523,-0.203269,0.424173
2.022,1,1.66523,-0.203693,0.423969
2.023,1,1.66523,-0.204116,0.423764
