t,norm,energy,x_avg,y_avg
0.536,1,1.49855,0.607736,-3.43123e-18
0.537,1,1.49855,0.607376,1.30687e-17
0.538,1,1.49855,0.607016,5.45423e-18
0.539,1,1.49855,0.606655,-4.10763e-18
0.54,1,1.49855,0.606294,7.07005e-18
0.541,1,1.49855,0.605931,-1.67301e-18
0.542,1,1.49855,0.605569,-1.5519e-18
0.543,1,1.49855,0.605205,4.29738e-18
0.544,1,1.49855,0.604841,-3.70299e-18
0.545,1,1.49855,0.604477,-1.16337e-17
0.546,1,1.49855,0.604112,-2.14661e-18
0.547,1,1.49855,0.603746,-1.25142e-17
0.548,1,1.49855,0.603379,-8.20649e-18
0.549,1,1.49855,0.603012,-7.30632e-18
0.55,1,1.49855,0.602645,-3.95223e-18
0.551,1,1.49855,0.602277,-9.53465e-18
0.552,1,1.49855,0.601908,1.5627e-17
0.553,1,1.49855,0.601538,9.27844e-18
0.554,1,1.49855,0.601169,2.07916e-18
0.555,1,1.49855,0.600798,-8.97191e-19
0.556,1,1.49855,0.600427,3.49624e-18
0.557,1,1.49855,0.600055,1.45372e-19
0.558,1,1.49855,0.599683,5.27172e-18
0.559,1,1.49855,0.59931,4.16447e-18
0.56,1,1.49855,0.598936,-3.03951e-18
0.561,1,1.49855,0.598562,5.96637e-18
0.562,1,1.49855,0.598187,1.09732e-17
0.563,1,1.49855,0.597812,4.02806e-18
0.564,1,1.49855,0.597436,-3.45814e-18
0.565,1,1.49855,0.597059,2.13451e-18
