# t b1 d1 e1 b2 d2 e2 b3 d3 e3 
0.0385 0.00803683 -0.0551241 0.0166962 0.00373849 -0.122752 0.0175591 0.000273934 -0.0672875 0.00129848
0.0386667 0.00802765 -0.0550665 0.0166582 0.00371808 -0.122129 0.0173708 0.000262829 -0.0659861 0.00124189
0.0388333 0.00801847 -0.0550089 0.0166203 0.00369778 -0.121507 0.0171843 0.000251939 -0.0647012 0.00118747
0.039 0.00800931 -0.0549511 0.0165825 0.00367758 -0.120888 0.0169998 0.000241262 -0.0634326 0.00113514
0.0391667 0.00800016 -0.0548934 0.0165447 0.00365748 -0.120271 0.0168171 0.000230795 -0.0621804 0.00108485
0.0393333 0.00799101 -0.0548355 0.0165071 0.00363749 -0.119657 0.0166363 0.000220535 -0.0609443 0.00103652
0.0395 0.00798188 -0.0547776 0.0164695 0.0036176 -0.119044 0.0164574 0.00021048 -0.0597242 0.000990092
0.0396667 0.00797275 -0.0547196 0.016432 0.00359781 -0.118434 0.0162803 0.000200627 -0.0585201 0.000945507
0.0398333 0.00796364 -0.0546616 0.0163945 0.00357812 -0.117827 0.0161049 0.000190973 -0.0573319 0.0009027
0.04 0.00795453 -0.0546036 0.0163572 0.00355853 -0.117221 0.0159314 0.000181516 -0.0561595 0.000861615
0.0401667 0.00794544 -0.0545455 0.0163199 0.00353905 -0.116618 0.0157597 0.000172253 -0.0550027 0.000822192
0.0403333 0.00793635 -0.0544873 0.0162827 0.00351966 -0.116017 0.0155897 0.000163182 -0.0538614 0.000784377
0.0405 0.00792727 -0.0544291 0.0162456 0.00350038 -0.115419 0.0154214 0.0001543 -0.0527356 0.000748114
0.0406667 0.00791821 -0.0543709 0.0162086 0.00348119 -0.114822 0.0152549 0.000145603 -0.0516251 0.000713352
0.0408333 0.00790915 -0.0543126 0.0161716 0.0034621 -0.114229 0.0150902 0.000137091 -0.0505299 0.000680038
0.041 0.0079001 -0.0542543 0.0161348 0.00344311 -0.113637 0.0149271 0.00012876 -0.0494497 0.000648123
0.0411667 0.00789107 -0.054196 0.016098 0.00342422 -0.113048 0.0147657 0.000120608 -0.0483845 0.000617557
0.0413333 0.00788204 -0.0541376 0.0160613 0.00340543 -0.112461 0.0146059 0.000112632 -0.0473342 0.000588294
0.0415 0.00787302 -0.0540793 0.0160246 0.00338673 -0.111877 0.0144479 0.00010483 -0.0462987 0.000560288
0.0416667 0.00786401 -0.0540209 0.0159881 0.00336814 -0.111295 0.0142914 9.71991e-05 -0.0452778 0.000533494
0.0418333 0.00785501 -0.0539624 0.0159516 0.00334964 -0.110715 0.0141366 8.97373e-05 -0.0442715 0.000507868
0.042 0.00784602 -0.053904 0.0159152 0.00333123 -0.110138 0.0139834 8.24419e-05 -0.0432796 0.000483368
0.0421667 0.00783705 -0.0538455 0.0158789 0.00331292 -0.109563 0.0138318 7.53108e-05 -0.0423019 0.000459954
0.0423333 0.00782808 -0.0537871 0.0158426 0.00329471 -0.10899 0.0136817 6.83413e-05 -0.0413385 0.000437586
0.0425 0.00781912 -0.0537286 0.0158065 0.00327659 -0.10842 0.0135333 6.15313e-05 -0.0403891 0.000416225
0.0426667 0.00781017 -0.0536701 0.0157704 0.00325857 -0.107852 0.0133863 5.48783e-05 -0.0394537 0.000395834
0.0428333 0.00780123 -0.0536116 0.0157344 0.00324064 -0.107287 0.0132409 4.838e-05 -0.0385321 0.000376376
0.043 0.0077923 -0.053553 0.0156985 0.00322281 -0.106724 0.0130971 4.20342e-05 -0.0376242 0.000357817
0.0431667 0.00778338 -0.0534945 0.0156626 0.00320507 -0.106164 0.0129547 3.58386e-05 -0.0367299 0.000340122
0.0433333 0.00777446 -0.053436 0.0156268 0.00318742 -0.105606 0.0128138 2.9791e-05 -0.035849 0.000323258
0.0435 0.00776556 -0.0533775 0.0155912 0.00316987 -0.10505 0.0126744 2.3889e-05 -0.0349815 0.000307193
0.0436667 0.00775667 -0.0533189 0.0155555 0.0031524 -0.104496 0.0125365 1.81305e-05 -0.0341272 0.000291897
0.0438333 0.00774779 -0.0532604 0.01552 0.00313503 -0.103946 0.0124 1.25132e-05 -0.033286 0.000277338
0.044 0.00773892 -0.0532019 0.0154845 0.00311776 -0.103397 0.012265 7.03511e-06 -0.0324578 0.000263488
0.0441667 0.00773006 -0.0531434 0.0154492 0.00310057 -0.102851 0.0121314 1.69395e-06 -0.0316425 0.000250318
0.0443333 0.0077212 -0.0530849 0.0154139 0.00308347 -0.102307 0.0119991 -3.51239e-06 -0.0308399 0.000237802
0.0445 0.00771236 -0.0530264 0.0153786 0.00306647 -0.101766 0.0118683 -8.58602e-06 -0.0300499 0.000225913
0.0446667 0.00770353 -0.0529679 0.0153435 0.00304955 -0.101227 0.0117389 -1.3529e-05 -0.0292724 0.000214625
0.0448333 0.00769471 -0.0529094 0.0153084 0.00303272 -0.100691 0.0116108 -1.83435e-05 -0.0285073 0.000203914
0.045 0.00768589 -0.0528509 0.0152734 0.00301599 -0.100156 0.0114841 -2.30315e-05 -0.0277544 0.000193755
0.0451667 0.00767709 -0.0527924 0.0152385 0.00299934 -0.0996247 0.0113587 -2.7595e-05 -0.0270137 0.000184125
0.0453333 0.00766829 -0.052734 0.0152037 0.00298278 -0.0990954 0.0112346 -3.2036e-05 -0.026285 0.000175003
0.0455 0.00765951 -0.0526756 0.0151689 0.00296631 -0.0985685 0.0111119 -3.63566e-05 -0.0255681 0.000166366
0.0456667 0.00765074 -0.0526172 0.0151342 0.00294992 -0.098044 0.0109905 -4.05587e-05 -0.024863 0.000158194
0.0458333 0.00764197 -0.0525588 0.0150996 0.00293363 -0.0975219 0.0108703 -4.46443e-05 -0.0241696 0.000150466
0.046 0.00763322 -0.0525004 0.0150651 0.00291742 -0.0970022 0.0107515 -4.86153e-05 -0.0234876 0.000143164
0.0461667 0.00762447 -0.052442 0.0150307 0.00290129 -0.0964848 0.0106338 -5.24735e-05 -0.0228171 0.000136267
0.0463333 0.00761574 -0.0523837 0.0149963 0.00288525 -0.0959699 0.0105175 -5.6221e-05 -0.0221578 0.000129759
0.0465 0.00760701 -0.0523254 0.014962 0.0028693 -0.0954573 0.0104024 -5.98595e-05 -0.0215097 0.000123621
0.0466667 0.00759829 -0.0522671 0.0149278 0.00285343 -0.0949471 0.0102885 -6.33909e-05 -0.0208727 0.000117837
0.0468333 0.00758959 -0.0522088 0.0148936 0.00283765 -0.0944393 0.0101758 -6.6817e-05 -0.0202465 0.000112391
0.047 0.00758089 -0.0521506 0.0148595 0.00282195 -0.0939338 0.0100643 -7.01397e-05 -0.0196311 0.000107267
0.0471667 0.0075722 -0.0520924 0.0148255 0.00280634 -0.0934307 0.00995404 -7.33607e-05 -0.0190265 0.000102449
0.0473333 0.00756353 -0.0520342 0.0147916 0.00279081 -0.09293 0.00984494 -7.64818e-05 -0.0184323 9.79231e-05
0.0475 0.00755486 -0.051976 0.0147578 0.00277536 -0.0924316 0.009737 -7.95048e-05 -0.0178486 9.36757e-05
0.0476667 0.0075462 -0.0519179 0.014724 0.00276 -0.0919356 0.00963021 -8.24314e-05 -0.0172753 8.9693e-05
0.0478333 0.00753755 -0.0518598 0.0146903 0.00274472 -0.0914419 0.00952457 -8.52632e-05 -0.0167121 8.59621e-05
0.048 0.00752892 -0.0518017 0.0146567 0.00272952 -0.0909506 0.00942006 -8.80021e-05 -0.016159 8.24704e-05
0.0481667 0.00752029 -0.0517437 0.0146232 0.0027144 -0.0904616 0.00931667 -9.06496e-05 -0.0156159 7.9206e-05
0.0483333 0.00751167 -0.0516857 0.0145897 0.00269937 -0.0899749 0.00921438 -9.32074e-05 -0.0150826 7.61573e-05
0.0485 0.00750306 -0.0516277 0.0145563 0.00268441 -0.0894906 0.0091132 -9.56771e-05 -0.0145591 7.33132e-05
0.0486667 0.00749446 -0.0515698 0.014523 0.00266954 -0.0890086 0.0090131 -9.80604e-05 -0.0140452 7.06632e-05
0.0488333 0.00748587 -0.0515119 0.0144897 0.00265474 -0.0885289 0.00891408 -0.000100359 -0.0135408 6.81969e-05
0.049 0.00747729 -0.051454 0.0144566 0.00264003 -0.0880515 0.00881612 -0.000102574 -0.0130457 6.59046e-05
0.0491667 0.00746872 -0.0513962 0.0144235 0.00262539 -0.0875764 0.00871921 -0.000104707 -0.01256 6.37768e-05
0.0493333 0.00746016 -0.0513384 0.0143905 0.00261083 -0.0871037 0.00862335 -0.000106761 -0.0120834 6.18045e-05
0.0495 0.0074516 -0.0512807 0.0143575 0.00259636 -0.0866332 0.00852852 -0.000108735 -0.0116158 5.99789e-05
0.0496667 0.00744306 -0.051223 0.0143246 0.00258196 -0.086165 0.00843471 -0.000110633 -0.0111572 5.8292e-05
0.0498333 0.00743453 -0.0511653 0.0142918 0.00256763 -0.0856991 0.00834192 -0.000112454 -0.0107074 5.67355e-05
0.05 0.00742601 -0.0511077 0.0142591 0.00255339 -0.0852355 0.00825012 -0.000114202 -0.0102664 5.53021e-05
0.0501667 0.00741749 -0.0510501 0.0142265 0.00253922 -0.0847742 0.00815931 -0.000115876 -0.00983391 5.39842e-05
0.0503333 0.00740899 -0.0509925 0.0141939 0.00252513 -0.0843151 0.00806949 -0.00011748 -0.00940994 5.27751e-05
0.0505 0.0074005 -0.050935 0.0141614 0.00251112 -0.0838583 0.00798063 -0.000119013 -0.00899435 5.16679e-05
0.0506667 0.00739201 -0.0508775 0.014129 0.00249718 -0.0834037 0.00789274 -0.000120478 -0.00858703 5.06564e-05
0.0508333 0.00738354 -0.0508201 0.0140966 0.00248332 -0.0829514 0.00780579 -0.000121875 -0.00818788 4.97344e-05
0.051 0.00737507 -0.0507627 0.0140643 0.00246953 -0.0825013 0.00771979 -0.000123207 -0.0077968 4.88961e-05
0.0511667 0.00736662 -0.0507054 0.0140321 0.00245582 -0.0820535 0.00763471 -0.000124474 -0.00741367 4.81359e-05
0.0513333 0.00735817 -0.0506481 0.014 0.00244218 -0.0816079 0.00755056 -0.000125678 -0.00703838 4.74486e-05
0.0515 0.00734973 -0.0505908 0.0139679 0.00242861 -0.0811645 0.00746732 -0.00012682 -0.00667084 4.68291e-05
0.0516667 0.00734131 -0.0505336 0.0139359 0.00241512 -0.0807233 0.00738498 -0.000127902 -0.00631094 4.62727e-05
0.0518333 0.00733289 -0.0504765 0.013904 0.00240171 -0.0802843 0.00730353 -0.000128924 -0.00595858 4.57746e-05
0.052 0.00732448 -0.0504193 0.0138722 0.00238836 -0.0798475 0.00722297 -0.000129888 -0.00561365 4.53306e-05
0.0521667 0.00731608 -0.0503623 0.0138404 0.00237509 -0.0794129 0.00714328 -0.000130795 -0.00527605 4.49364e-05
0.0523333 0.00730769 -0.0503052 0.0138087 0.00236189 -0.0789805 0.00706446 -0.000131647 -0.00494568 4.45883e-05
0.0525 0.00729931 -0.0502483 0.0137771 0.00234876 -0.0785503 0.00698649 -0.000132444 -0.00462243 4.42824e-05
0.0526667 0.00729094 -0.0501913 0.0137455 0.00233571 -0.0781222 0.00690937 -0.000133188 -0.00430622 4.40151e-05
0.0528333 0.00728258 -0.0501345 0.013714 0.00232272 -0.0776963 0.00683309 -0.000133879 -0.00399694 4.37832e-05
0.053 0.00727423 -0.0500776 0.0136826 0.00230981 -0.0772726 0.00675764 -0.00013452 -0.0036945 4.35834e-05
0.0531667 0.00726589 -0.0500208 0.0136512 0.00229696 -0.076851 0.00668301 -0.000135111 -0.00339878 4.34126e-05
0.0533333 0.00725756 -0.0499641 0.01362 0.00228419 -0.0764315 0.00660919 -0.000135653 -0.00310971 4.32681e-05
0.0535 0.00724924 -0.0499074 0.0135888 0.00227149 -0.0760142 0.00653617 -0.000136147 -0.00282718 4.31471e-05
0.0536667 0.00724092 -0.0498508 0.0135576 0.00225885 -0.075599 0.00646395 -0.000136595 -0.00255109 4.30471e-05
0.0538333 0.00723262 -0.0497942 0.0135266 0.00224629 -0.0751859 0.00639252 -0.000136998 -0.00228136 4.29657e-05
0.054 0.00722432 -0.0497377 0.0134956 0.00223379 -0.0747749 0.00632186 -0.000137356 -0.00201789 4.29005e-05
0.0541667 0.00721604 -0.0496812 0.0134646 0.00222136 -0.074366 0.00625197 -0.00013767 -0.00176059 4.28495e-05
0.0543333 0.00720776 -0.0496247 0.0134338 0.002209 -0.0739593 0.00618285 -0.000137943 -0.00150936 4.28107e-05
0.0545 0.0071995 -0.0495684 0.013403 0.00219671 -0.0735546 0.00611448 -0.000138173 -0.00126411 4.27822e-05
0.0546667 0.00719124 -0.049512 0.0133723 0.00218448 -0.0731519 0.00604686 -0.000138364 -0.00102476 4.27622e-05
0.0548333 0.00718299 -0.0494557 0.0133417 0.00217233 -0.0727514 0.00597998 -0.000138515 -0.000791218 4.2749e-05
0.055 0.00717476 -0.0493995 0.0133111 0.00216023 -0.0723529 0.00591382 -0.000138628 -0.000563389 4.27412e-05
0.0551667 0.00716653 -0.0493433 0.0132806 0.00214821 -0.0719565 0.00584839 -0.000138703 -0.000341187 4.27372e-05
0.0553333 0.00715831 -0.0492872 0.0132501 0.00213625 -0.0715621 0.00578367 -0.000138741 -0.000124527 4.27357e-05
0.0555 0.0071501 -0.0492311 0.0132198 0.00212435 -0.0711697 0.00571967 -0.000138744 8.66782e-05 4.27355e-05
0.0556667 0.0071419 -0.0491751 0.0131895 0.00211253 -0.0707794 0.00565636 -0.000138713 0.000292514 4.27355e-05
0.0558333 0.00713371 -0.0491191 0.0131593 0.00210076 -0.0703911 0.00559374 -0.000138647 0.000493064 4.27344e-05
0.056 0.00712553 -0.0490632 0.0131291 0.00208906 -0.0700048 0.00553181 -0.000138548 0.000688413 4.27314e-05
0.0561667 0.00711735 -0.0490074 0.013099 0.00207743 -0.0696205 0.00547056 -0.000138417 0.000878643 4.27255e-05
0.0563333 0.00710919 -0.0489516 0.013069 0.00206585 -0.0692383 0.00540997 -0.000138255 0.00106384 4.27159e-05
0.0565 0.00710104 -0.0488958 0.013039 0.00205435 -0.068858 0.00535005 -0.000138063 0.00124408 4.27018e-05
0.0566667 0.00709289 -0.0488401 0.0130092 0.0020429 -0.0684797 0.00529079 -0.000137841 0.00141944 4.26825e-05
0.0568333 0.00708476 -0.0487845 0.0129793 0.00203152 -0.0681033 0.00523218 -0.00013759 0.00159001 4.26573e-05
0.057 0.00707663 -0.0487289 0.0129496 0.0020202 -0.0677289 0.00517421 -0.000137311 0.00175586 4.26258e-05
0.0571667 0.00706851 -0.0486733 0.0129199 0.00200894 -0.0673565 0.00511687 -0.000137004 0.00191707 4.25873e-05
0.0573333 0.00706041 -0.0486179 0.0128903 0.00199775 -0.0669861 0.00506017 -0.000136672 0.00207372 4.25414e-05
0.0575 0.00705231 -0.0485624 0.0128608 0.00198662 -0.0666175 0.00500408 -0.000136313 0.00222589 4.24878e-05
0.0576667 0.00704422 -0.0485071 0.0128313 0.00197554 -0.0662509 0.00494861 -0.00013593 0.00237365 4.24259e-05
0.0578333 0.00703614 -0.0484517 0.0128019 0.00196453 -0.0658863 0.00489375 -0.000135522 0.00251707 4.23556e-05
0.058 0.00702807 -0.0483965 0.0127725 0.00195358 -0.0655235 0.00483949 -0.000135091 0.00265624 4.22765e-05
0.0581667 0.00702001 -0.0483413 0.0127432 0.00194269 -0.0651627 0.00478583 -0.000134636 0.00279121 4.21884e-05
0.0583333 0.00701195 -0.0482861 0.012714 0.00193186 -0.0648037 0.00473276 -0.00013416 0.00292207 4.20911e-05
0.0585 0.00700391 -0.048231 0.0126849 0.00192109 -0.0644467 0.00468027 -0.000133662 0.00304889 4.19844e-05
0.0586667 0.00699588 -0.048176 0.0126558 0.00191038 -0.0640915 0.00462836 -0.000133144 0.00317173 4.18683e-05
0.0588333 0.00698785 -0.048121 0.0126268 0.00189973 -0.0637382 0.00457701 -0.000132605 0.00329067 4.17427e-05
0.059 0.00697984 -0.0480661 0.0125979 0.00188913 -0.0633868 0.00452624 -0.000132047 0.00340577 4.16075e-05
0.0591667 0.00697183 -0.0480112 0.012569 0.0018786 -0.0630372 0.00447602 -0.00013147 0.00351711 4.14626e-05
0.0593333 0.00696383 -0.0479564 0.0125402 0.00186812 -0.0626895 0.00442635 -0.000130875 0.00362475 4.13081e-05
0.0595 0.00695584 -0.0479016 0.0125114 0.0018577 -0.0623436 0.00437723 -0.000130262 0.00372876 4.11439e-05
0.0596667 0.00694786 -0.0478469 0.0124827 0.00184734 -0.0619995 0.00432865 -0.000129632 0.0038292 4.09703e-05
0.0598333 0.00693989 -0.0477923 0.0124541 0.00183703 -0.0616573 0.00428061 -0.000128985 0.00392615 4.07871e-05
0.06 0.00693193 -0.0477377 0.0124256 0.00182679 -0.0613169 0.00423309 -0.000128323 0.00401965 4.05946e-05
0.0601667 0.00692398 -0.0476832 0.0123971 0.00181659 -0.0609783 0.0041861 -0.000127645 0.00410979 4.03927e-05
0.0603333 0.00691604 -0.0476287 0.0123687 0.00180646 -0.0606415 0.00413962 -0.000126953 0.00419662 4.01817e-05
0.0605 0.00690811 -0.0475743 0.0123403 0.00179638 -0.0603065 0.00409366 -0.000126247 0.00428019 3.99617e-05
0.0606667 0.00690018 -0.0475199 0.012312 0.00178636 -0.0599733 0.0040482 -0.000125526 0.00436059 3.97328e-05
0.0608333 0.00689227 -0.0474656 0.0122838 0.00177639 -0.0596418 0.00400324 -0.000124793 0.00443785 3.94953e-05
0.061 0.00688436 -0.0474114 0.0122556 0.00176648 -0.0593122 0.00395878 -0.000124047 0.00451205 3.92492e-05
0.0611667 0.00687646 -0.0473572 0.0122275 0.00175662 -0.0589842 0.00391481 -0.000123289 0.00458325 3.89949e-05
0.0613333 0.00686857 -0.047303 0.0121995 0.00174682 -0.0586581 0.00387133 -0.000122519 0.00465149 3.87324e-05
0.0615 0.00686069 -0.047249 0.0121715 0.00173707 -0.0583337 0.00382832 -0.000121739 0.00471685 3.84621e-05
0.0616667 0.00685282 -0.0471949 0.0121436 0.00172737 -0.058011 0.00378579 -0.000120947 0.00477937 3.81842e-05
0.0618333 0.00684496 -0.047141 0.0121158 0.00171773 -0.05769 0.00374373 -0.000120145 0.00483911 3.78988e-05
0.062 0.00683711 -0.0470871 0.012088 0.00170814 -0.0573708 0.00370213 -0.000119334 0.00489614 3.76062e-05
0.0621667 0.00682927 -0.0470332 0.0120603 0.00169861 -0.0570533 0.00366099 -0.000118513 0.00495049 3.73067e-05
0.0623333 0.00682143 -0.0469794 0.0120326 0.00168912 -0.0567374 0.0036203 -0.000117684 0.00500223 3.70005e-05
0.0625 0.00681361 -0.0469257 0.0120051 0.00167969 -0.0564233 0.00358007 -0.000116846 0.00505141 3.66878e-05
0.0626667 0.00680579 -0.046872 0.0119775 0.00167032 -0.0561109 0.00354028 -0.000116 0.00509808 3.6369e-05
0.0628333 0.00679798 -0.0468184 0.0119501 0.00166099 -0.0558001 0.00350093 -0.000115147 0.0051423 3.60443e-05
0.063 0.00679018 -0.0467649 0.0119227 0.00165172 -0.055491 0.00346201 -0.000114286 0.00518411 3.57139e-05
0.0631667 0.0067824 -0.0467114 0.0118953 0.00164249 -0.0551836 0.00342352 -0.000113419 0.00522357 3.53781e-05
0.0633333 0.00677461 -0.0466579 0.0118681 0.00163332 -0.0548778 0.00338546 -0.000112545 0.00526072 3.50372e-05
0.0635 0.00676684 -0.0466045 0.0118409 0.0016242 -0.0545737 0.00334782 -0.000111665 0.00529562 3.46914e-05
0.0636667 0.00675908 -0.0465512 0.0118137 0.00161513 -0.0542712 0.00331059 -0.00011078 0.00532831 3.43409e-05
0.0638333 0.00675133 -0.0464979 0.0117866 0.00160611 -0.0539703 0.00327378 -0.000109889 0.00535884 3.39862e-05
0.064 0.00674358 -0.0464447 0.0117596 0.00159714 -0.0536711 0.00323737 -0.000108993 0.00538726 3.36274e-05
0.0641667 0.00673584 -0.0463916 0.0117326 0.00158822 -0.0533735 0.00320137 -0.000108093 0.00541361 3.32647e-05
0.0643333 0.00672812 -0.0463385 0.0117057 0.00157935 -0.0530775 0.00316576 -0.000107189 0.00543794 3.28985e-05
0.0645 0.0067204 -0.0462854 0.0116789 0.00157053 -0.0527831 0.00313055 -0.00010628 0.0054603 3.2529e-05
0.0646667 0.00671269 -0.0462324 0.0116521 0.00156175 -0.0524903 0.00309573 -0.000105369 0.00548073 3.21565e-05
0.0648333 0.00670499 -0.0461795 0.0116254 0.00155303 -0.052199 0.00306129 -0.000104454 0.00549927 3.17811e-05
0.065 0.00669729 -0.0461267 0.0115987 0.00154435 -0.0519094 0.00302723 -0.000103536 0.00551596 3.14032e-05
0.0651667 0.00668961 -0.0460738 0.0115721 0.00153573 -0.0516213 0.00299355 -0.000102615 0.00553085 3.1023e-05
0.0653333 0.00668194 -0.0460211 0.0115456 0.00152715 -0.0513348 0.00296025 -0.000101692 0.00554399 3.06408e-05
0.0655 0.00667427 -0.0459684 0.0115191 0.00151861 -0.0510498 0.00292731 -0.000100767 0.00555541 3.02567e-05
0.0656667 0.00666661 -0.0459158 0.0114927 0.00151013 -0.0507664 0.00289473 -9.98401e-05 0.00556514 2.98711e-05
0.0658333 0.00665897 -0.0458632 0.0114664 0.00150169 -0.0504845 0.00286252 -9.89118e-05 0.00557325 2.94841e-05
0.066 0.00665133 -0.0458107 0.0114401 0.0014933 -0.0502041 0.00283067 -9.79824e-05 0.00557975 2.90959e-05
0.0661667 0.0066437 -0.0457582 0.0114138 0.00148496 -0.0499253 0.00279916 -9.70519e-05 0.00558469 2.87069e-05
0.0663333 0.00663607 -0.0457058 0.0113877 0.00147666 -0.049648 0.00276801 -9.61208e-05 0.00558812 2.83172e-05
0.0665 0.00662846 -0.0456535 0.0113616 0.00146841 -0.0493722 0.0027372 -9.51892e-05 0.00559006 2.79269e-05
0.0666667 0.00662086 -0.0456012 0.0113355 0.0014602 -0.0490978 0.00270673 -9.42574e-05 0.00559055 2.75365e-05
0.0668333 0.00661326 -0.0455489 0.0113095 0.00145204 -0.048825 0.0026766 -9.33257e-05 0.00558963 2.71459e-05
0.067 0.00660567 -0.0454968 0.0112836 0.00144393 -0.0485537 0.00264681 -9.23942e-05 0.00558734 2.67555e-05
0.0671667 0.00659809 -0.0454447 0.0112577 0.00143586 -0.0482838 0.00261734 -9.14633e-05 0.00558371 2.63654e-05
0.0673333 0.00659052 -0.0453926 0.0112319 0.00142783 -0.0480154 0.0025882 -9.0533e-05 0.00557878 2.59758e-05
0.0675 0.00658296 -0.0453406 0.0112061 0.00141985 -0.0477485 0.00255938 -8.96037e-05 0.00557258 2.55868e-05
0.0676667 0.00657541 -0.0452887 0.0111804 0.00141192 -0.0474831 0.00253089 -8.86755e-05 0.00556514 2.51988e-05
0.0678333 0.00656787 -0.0452368 0.0111548 0.00140403 -0.047219 0.00250271 -8.77486e-05 0.0055565 2.48118e-05
0.068 0.00656033 -0.0451849 0.0111292 0.00139618 -0.0469565 0.00247484 -8.68233e-05 0.0055467 2.44259e-05
0.0681667 0.00655281 -0.0451332 0.0111037 0.00138837 -0.0466953 0.00244728 -8.58997e-05 0.00553575 2.40415e-05
0.0683333 0.00654529 -0.0450815 0.0110782 0.00138061 -0.0464356 0.00242003 -8.49781e-05 0.00552369 2.36585e-05
0.0685 0.00653778 -0.0450298 0.0110528 0.00137289 -0.0461773 0.00239308 -8.40585e-05 0.00551057 2.32772e-05
0.0686667 0.00653028 -0.0449782 0.0110275 0.00136522 -0.0459204 0.00236642 -8.31412e-05 0.00549639 2.28978e-05
0.0688333 0.00652279 -0.0449267 0.0110022 0.00135759 -0.0456649 0.00234007 -8.22264e-05 0.0054812 2.25202e-05
0.069 0.0065153 -0.0448752 0.010977 0.00135 -0.0454108 0.002314 -8.13141e-05 0.00546503 2.21448e-05
0.0691667 0.00650783 -0.0448238 0.0109518 0.00134245 -0.0451581 0.00228823 -8.04047e-05 0.0054479 2.17716e-05
0.0693333 0.00650036 -0.0447724 0.0109267 0.00133495 -0.0449068 0.00226274 -7.94982e-05 0.00542984 2.14007e-05
0.0695 0.0064929 -0.0447211 0.0109016 0.00132748 -0.0446569 0.00223753 -7.85947e-05 0.00541088 2.10322e-05
0.0696667 0.00648545 -0.0446698 0.0108766 0.00132006 -0.0444083 0.00221261 -7.76945e-05 0.00539105 2.06663e-05
0.0698333 0.00647801 -0.0446187 0.0108517 0.00131268 -0.0441611 0.00218796 -7.67977e-05 0.00537038 2.03031e-05
0.07 0.00647058 -0.0445675 0.0108268 0.00130534 -0.0439152 0.00216358 -7.59044e-05 0.00534888 1.99427e-05
0.0701667 0.00646316 -0.0445164 0.010802 0.00129804 -0.0436707 0.00213948 -7.50148e-05 0.0053266 1.95852e-05
0.0703333 0.00645574 -0.0444654 0.0107772 0.00129078 -0.0434276 0.00211564 -7.41289e-05 0.00530354 1.92306e-05
0.0705 0.00644834 -0.0444144 0.0107525 0.00128357 -0.0431857 0.00209207 -7.32469e-05 0.00527975 1.88791e-05
0.0706667 0.00644094 -0.0443635 0.0107278 0.00127639 -0.0429452 0.00206876 -7.2369e-05 0.00525524 1.85307e-05
0.0708333 0.00643355 -0.0443127 0.0107032 0.00126925 -0.042706 0.00204571 -7.14952e-05 0.00523003 1.81856e-05
0.071 0.00642617 -0.0442619 0.0106787 0.00126215 -0.0424682 0.00202291 -7.06256e-05 0.00520416 1.78438e-05
0.0711667 0.00641879 -0.0442112 0.0106542 0.00125509 -0.0422316 0.00200037 -6.97604e-05 0.00517764 1.75053e-05
0.0713333 0.00641143 -0.0441605 0.0106298 0.00124807 -0.0419963 0.00197808 -6.88997e-05 0.0051505 1.71703e-05
